[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User	mkb	
Date/Time	7/14/2022 2:45:56 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:09:41 AM	1	1	NPOC	0.1158	63.84	-0.00496	14.41	NPOC:14.41mg/L TN:0.5435mg/L	0.1488	1.03	23	1	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:14:30 AM	1	2	NPOC	63.52	63.84	14.34	14.41	NPOC:14.41mg/L TN:0.5435mg/L	0.1488	1.03	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:18:57 AM	1	3	NPOC	63.41	63.84	14.31	14.41	NPOC:14.41mg/L TN:0.5435mg/L	0.1488	1.03	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:23:23 AM	1	4	NPOC	64.60	63.84	14.58	14.41	NPOC:14.41mg/L TN:0.5435mg/L	0.1488	1.03	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:09:41 AM	1	1	TN	0.000	3.675	-0.02661	0.5435	NPOC:14.41mg/L TN:0.5435mg/L	0.05549	10.21	23	1	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:14:30 AM	1	2	TN	4.082	3.675	0.6065	0.5435	NPOC:14.41mg/L TN:0.5435mg/L	0.05549	10.21	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:18:57 AM	1	3	TN	3.535	3.675	0.5217	0.5435	NPOC:14.41mg/L TN:0.5435mg/L	0.05549	10.21	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:23:23 AM	1	4	TN	3.409	3.675	0.5021	0.5435	NPOC:14.41mg/L TN:0.5435mg/L	0.05549	10.21	23	0	50	
Unknown	NPOC/TN	TMP_FW_H6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:31:06 AM	1	5	TN	0.3075	3.675	0.02108	0.5435	NPOC:14.41mg/L TN:0.5435mg/L	0.05549	10.21	23	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:42:22 AM	1	1	NPOC	0.08150	36.70	-0.01272	8.270	NPOC:8.270mg/L TN:0.3641mg/L	0.04638	0.56	24	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:46:36 AM	1	2	NPOC	0.2540	36.70	0.02630	8.270	NPOC:8.270mg/L TN:0.3641mg/L	0.04638	0.56	24	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:50:50 AM	1	3	NPOC	36.82	36.70	8.298	8.270	NPOC:8.270mg/L TN:0.3641mg/L	0.04638	0.56	24	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:55:04 AM	1	4	NPOC	36.81	36.70	8.296	8.270	NPOC:8.270mg/L TN:0.3641mg/L	0.04638	0.56	24	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 2:59:19 AM	1	5	NPOC	36.46	36.70	8.217	8.270	NPOC:8.270mg/L TN:0.3641mg/L	0.04638	0.56	24	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:42:22 AM	1	1	TN	0.05110	2.519	-0.01869	0.3641	NPOC:8.270mg/L TN:0.3641mg/L	0.02306	6.33	24	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:46:36 AM	1	2	TN	0.000	2.519	-0.02661	0.3641	NPOC:8.270mg/L TN:0.3641mg/L	0.02306	6.33	24	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:50:50 AM	1	3	TN	2.363	2.519	0.3399	0.3641	NPOC:8.270mg/L TN:0.3641mg/L	0.02306	6.33	24	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:55:04 AM	1	4	TN	2.659	2.519	0.3858	0.3641	NPOC:8.270mg/L TN:0.3641mg/L	0.02306	6.33	24	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 2:59:19 AM	1	5	TN	2.535	2.519	0.3666	0.3641	NPOC:8.270mg/L TN:0.3641mg/L	0.02306	6.33	24	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:10:32 AM	1	1	NPOC	0.09810	69.42	-0.00897	15.67	NPOC:15.67mg/L TN:0.6965mg/L	0.1359	0.87	25	1	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:15:15 AM	1	2	NPOC	0.2244	69.42	0.01960	15.67	NPOC:15.67mg/L TN:0.6965mg/L	0.1359	0.87	25	1	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:20:05 AM	1	3	NPOC	70.04	69.42	15.81	15.67	NPOC:15.67mg/L TN:0.6965mg/L	0.1359	0.87	25	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:24:29 AM	1	4	NPOC	68.84	69.42	15.54	15.67	NPOC:15.67mg/L TN:0.6965mg/L	0.1359	0.87	25	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:29:04 AM	1	5	NPOC	69.39	69.42	15.67	15.67	NPOC:15.67mg/L TN:0.6965mg/L	0.1359	0.87	25	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:10:32 AM	1	1	TN	0.4583	4.662	0.04447	0.6965	NPOC:15.67mg/L TN:0.6965mg/L	0.00776	1.11	25	1	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:15:15 AM	1	2	TN	0.1859	4.662	0.00222	0.6965	NPOC:15.67mg/L TN:0.6965mg/L	0.00776	1.11	25	1	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:20:05 AM	1	3	TN	4.611	4.662	0.6886	0.6965	NPOC:15.67mg/L TN:0.6965mg/L	0.00776	1.11	25	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:24:29 AM	1	4	TN	4.711	4.662	0.7041	0.6965	NPOC:15.67mg/L TN:0.6965mg/L	0.00776	1.11	25	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:29:04 AM	1	5	TN	4.664	4.662	0.6968	0.6965	NPOC:15.67mg/L TN:0.6965mg/L	0.00776	1.11	25	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:40:46 AM	1	1	NPOC	0.04850	70.62	-0.02019	15.94	NPOC:15.94mg/L TN:0.6554mg/L	0.2808	1.76	26	1	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:45:34 AM	1	2	NPOC	71.93	70.62	16.24	15.94	NPOC:15.94mg/L TN:0.6554mg/L	0.2808	1.76	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:50:06 AM	1	3	NPOC	69.46	70.62	15.68	15.94	NPOC:15.94mg/L TN:0.6554mg/L	0.2808	1.76	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 3:54:45 AM	1	4	NPOC	70.48	70.62	15.91	15.94	NPOC:15.94mg/L TN:0.6554mg/L	0.2808	1.76	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:40:46 AM	1	1	TN	0.03560	4.397	-0.02109	0.6554	NPOC:15.94mg/L TN:0.6554mg/L	0.03232	4.93	26	1	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:45:34 AM	1	2	TN	4.361	4.397	0.6498	0.6554	NPOC:15.94mg/L TN:0.6554mg/L	0.03232	4.93	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:50:06 AM	1	3	TN	4.209	4.397	0.6262	0.6554	NPOC:15.94mg/L TN:0.6554mg/L	0.03232	4.93	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 3:54:45 AM	1	4	TN	4.621	4.397	0.6901	0.6554	NPOC:15.94mg/L TN:0.6554mg/L	0.03232	4.93	26	0	50	
Unknown	NPOC/TN	TMP_C_POOLED_PreW_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:01:59 AM	1	5	TN	0.2585	4.397	0.01348	0.6554	NPOC:15.94mg/L TN:0.6554mg/L	0.03232	4.93	26	1	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:13:14 AM	1	1	NPOC	5.816	3.829	1.285	0.8349	NPOC:0.8349mg/L TN:0.08952mg/L	0.01747	2.09	27	1	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:17:28 AM	1	2	NPOC	4.266	3.829	0.9339	0.8349	NPOC:0.8349mg/L TN:0.08952mg/L	0.01747	2.09	27	1	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:21:42 AM	1	3	NPOC	3.899	3.829	0.8509	0.8349	NPOC:0.8349mg/L TN:0.08952mg/L	0.01747	2.09	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:25:56 AM	1	4	NPOC	3.746	3.829	0.8162	0.8349	NPOC:0.8349mg/L TN:0.08952mg/L	0.01747	2.09	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:30:10 AM	1	5	NPOC	3.841	3.829	0.8377	0.8349	NPOC:0.8349mg/L TN:0.08952mg/L	0.01747	2.09	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:13:14 AM	1	1	TN	0.9131	0.7487	0.1150	0.08952	NPOC:0.8349mg/L TN:0.08952mg/L	0.03513	39.24	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:17:28 AM	1	2	TN	0.2890	0.7487	0.01821	0.08952	NPOC:0.8349mg/L TN:0.08952mg/L	0.03513	39.24	27	1	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:21:42 AM	1	3	TN	0.8427	0.7487	0.1041	0.08952	NPOC:0.8349mg/L TN:0.08952mg/L	0.03513	39.24	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:25:56 AM	1	4	TN	0.4904	0.7487	0.04945	0.08952	NPOC:0.8349mg/L TN:0.08952mg/L	0.03513	39.24	27	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR0_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:30:10 AM	1	5	TN	0.02160	0.7487	-0.02326	0.08952	NPOC:0.8349mg/L TN:0.08952mg/L	0.03513	39.24	27	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:40:33 AM	1	1	NPOC	0.6546	0.9084	0.1169	0.1743	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01164	6.68	0	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:44:46 AM	1	2	NPOC	0.8745	0.9084	0.1667	0.1743	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01164	6.68	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:49:30 AM	1	3	NPOC	0.8830	0.9084	0.1686	0.1743	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01164	6.68	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:54:00 AM	1	4	NPOC	1.081	0.9084	0.2134	0.1743	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01164	6.68	0	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 4:56:41 AM	1	5	NPOC	0.9676	0.9084	0.1877	0.1743	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01164	6.68	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:40:33 AM	1	1	TN	0.5376	0.04503	0.05677	-0.01963	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01210	-61.64	0	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:44:46 AM	1	2	TN	0.1351	0.04503	-0.00566	-0.01963	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01210	-61.64	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:49:30 AM	1	3	TN	0.000	0.04503	-0.02661	-0.01963	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01210	-61.64	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 4:54:00 AM	1	4	TN	0.000	0.04503	-0.02661	-0.01963	NPOC:0.1743mg/L TN:-0.01963mg/L	0.01210	-61.64	0	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:08:56 AM	1	1	NPOC	5.305	5.158	1.169	1.136	NPOC:1.136mg/L TN:1.047mg/L	0.03002	2.64	28	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:13:11 AM	1	2	NPOC	4.677	5.158	1.027	1.136	NPOC:1.136mg/L TN:1.047mg/L	0.03002	2.64	28	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:17:25 AM	1	3	NPOC	4.790	5.158	1.052	1.136	NPOC:1.136mg/L TN:1.047mg/L	0.03002	2.64	28	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:21:39 AM	1	4	NPOC	5.047	5.158	1.111	1.136	NPOC:1.136mg/L TN:1.047mg/L	0.03002	2.64	28	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:25:54 AM	1	5	NPOC	5.122	5.158	1.128	1.136	NPOC:1.136mg/L TN:1.047mg/L	0.03002	2.64	28	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 5:08:56 AM	1	1	TN	7.535	6.921	1.142	1.047	NPOC:1.136mg/L TN:1.047mg/L	0.02189	2.09	28	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 5:13:11 AM	1	2	TN	7.074	6.921	1.071	1.047	NPOC:1.136mg/L TN:1.047mg/L	0.02189	2.09	28	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 5:17:25 AM	1	3	TN	7.332	6.921	1.111	1.047	NPOC:1.136mg/L TN:1.047mg/L	0.02189	2.09	28	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 5:21:39 AM	1	4	TN	6.796	6.921	1.027	1.047	NPOC:1.136mg/L TN:1.047mg/L	0.02189	2.09	28	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 5:25:54 AM	1	5	TN	6.893	6.921	1.043	1.047	NPOC:1.136mg/L TN:1.047mg/L	0.02189	2.09	28	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR5_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:37:03 AM	1	1	NPOC	3.502	3.440	0.7610	0.7471	NPOC:0.7471mg/L TN:0.07148mg/L	0.01826	2.44	29	0	50	
Unknown	NPOC/TN	TMP_FW_SOURCE_HR5_DOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 5:41:16 AM	1	2	NPOC	3.349	3.440	0.7264	0.7471	NPOC:0.7471mg/L TN:0.07148mg/L	0.01826	2.44	29	0	50	
