[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User	mkb	
Date/Time	7/14/2022 2:51:53 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:23:26 PM	8	1	NPOC	116.3	114.7	25.00	 	 	0.000	0.00	8	0	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:27:56 PM	8	2	NPOC	113.5	114.7	25.00	 	 	0.000	0.00	8	0	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:32:27 PM	8	3	NPOC	114.3	114.7	25.00	 	 	0.000	0.00	8	0	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:44:34 PM	9	1	NPOC	213.5	231.6	50.00	 	 	0.000	0.00	9	1	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:49:21 PM	9	2	NPOC	232.8	231.6	50.00	 	 	0.000	0.00	9	0	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:54:00 PM	9	3	NPOC	230.5	231.6	50.00	 	 	0.000	0.00	9	0	50	
Standard	NPOC	0-50PPMC	Untitled	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal		1.00		6/27/2022 5:58:29 PM	9	4	NPOC	231.5	231.6	50.00	 	 	0.000	0.00	9	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:06:39 PM	1	1	TN	0.07970	0.05040	0.000	 	 	0.000	0.00	10	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:10:52 PM	1	2	TN	0.000	0.05040	0.000	 	 	0.000	0.00	10	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:15:07 PM	1	3	TN	0.4044	0.05040	0.000	 	 	0.000	0.00	10	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:19:20 PM	1	4	TN	0.07150	0.05040	0.000	 	 	0.000	0.00	10	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:29:44 PM	2	1	TN	1.622	0.5855	0.1000	 	 	0.000	0.00	11	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:33:57 PM	2	2	TN	0.4142	0.5855	0.1000	 	 	0.000	0.00	11	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:38:14 PM	2	3	TN	0.7105	0.5855	0.1000	 	 	0.000	0.00	11	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:42:27 PM	2	4	TN	0.2963	0.5855	0.1000	 	 	0.000	0.00	11	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:46:41 PM	2	5	TN	0.6318	0.5855	0.1000	 	 	0.000	0.00	11	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 6:57:06 PM	3	1	TN	1.519	1.542	0.2500	 	 	0.000	0.00	12	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:01:19 PM	3	2	TN	1.652	1.542	0.2500	 	 	0.000	0.00	12	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:05:32 PM	3	3	TN	1.064	1.542	0.2500	 	 	0.000	0.00	12	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:09:47 PM	3	4	TN	1.454	1.542	0.2500	 	 	0.000	0.00	12	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:14:05 PM	3	5	TN	1.265	1.542	0.2500	 	 	0.000	0.00	12	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:22:13 PM	4	1	TN	6.097	6.076	1.000	 	 	0.000	0.00	13	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:26:27 PM	4	2	TN	5.724	6.076	1.000	 	 	0.000	0.00	13	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:30:40 PM	4	3	TN	6.408	6.076	1.000	 	 	0.000	0.00	13	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:34:55 PM	4	4	TN	6.995	6.076	1.000	 	 	0.000	0.00	13	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:39:08 PM	4	5	TN	5.357	6.076	1.000	 	 	0.000	0.00	13	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:49:35 PM	5	1	TN	8.824	9.635	1.500	 	 	0.000	0.00	14	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:53:48 PM	5	2	TN	9.388	9.635	1.500	 	 	0.000	0.00	14	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 7:58:01 PM	5	3	TN	9.040	9.635	1.500	 	 	0.000	0.00	14	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:02:14 PM	5	4	TN	9.733	9.635	1.500	 	 	0.000	0.00	14	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:06:27 PM	5	5	TN	9.785	9.635	1.500	 	 	0.000	0.00	14	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:17:44 PM	6	1	TN	12.44	12.20	2.000	 	 	0.000	0.00	15	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:21:59 PM	6	2	TN	11.94	12.20	2.000	 	 	0.000	0.00	15	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:26:12 PM	6	3	TN	12.22	12.20	2.000	 	 	0.000	0.00	15	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:30:34 PM	6	4	TN	13.75	12.20	2.000	 	 	0.000	0.00	15	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:34:47 PM	6	5	TN	12.79	12.20	2.000	 	 	0.000	0.00	15	1	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:42:55 PM	7	1	TN	18.52	18.86	3.000	 	 	0.000	0.00	16	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:47:10 PM	7	2	TN	18.99	18.86	3.000	 	 	0.000	0.00	16	0	50	
Standard	TN	0-3PPMN	Untitled	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal		1.00		6/27/2022 8:51:23 PM	7	3	TN	19.07	18.86	3.000	 	 	0.000	0.00	16	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 8:59:57 PM	1	1	NPOC	0.7526	0.6485	0.1083	0.08576	NPOC:0.08576mg/L TN:0.01556mg/L	0.02413	28.14	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:04:10 PM	1	2	NPOC	0.5310	0.6485	0.06030	0.08576	NPOC:0.08576mg/L TN:0.01556mg/L	0.02413	28.14	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:08:23 PM	1	3	NPOC	0.6619	0.6485	0.08866	0.08576	NPOC:0.08576mg/L TN:0.01556mg/L	0.02413	28.14	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:13:26 PM	1	4	NPOC	0.2619	0.6485	0.00201	0.08576	NPOC:0.08576mg/L TN:0.01556mg/L	0.02413	28.14	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:17:39 PM	1	5	NPOC	0.3786	0.6485	0.02729	0.08576	NPOC:0.08576mg/L TN:0.01556mg/L	0.02413	28.14	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 8:59:57 PM	1	1	TN	1.026	0.07153	0.1681	0.01556	NPOC:0.08576mg/L TN:0.01556mg/L	0.01349	86.74	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:04:10 PM	1	2	TN	0.4644	0.07153	0.07833	0.01556	NPOC:0.08576mg/L TN:0.01556mg/L	0.01349	86.74	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:08:23 PM	1	3	TN	0.04990	0.07153	0.01210	0.01556	NPOC:0.08576mg/L TN:0.01556mg/L	0.01349	86.74	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:13:26 PM	1	4	TN	0.000	0.07153	0.00413	0.01556	NPOC:0.08576mg/L TN:0.01556mg/L	0.01349	86.74	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:17:39 PM	1	5	TN	0.1647	0.07153	0.03044	0.01556	NPOC:0.08576mg/L TN:0.01556mg/L	0.01349	86.74	0	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:29:10 PM	1	1	NPOC	5.102	4.973	1.051	1.023	NPOC:1.023mg/L TN:1.049mg/L	0.02451	2.40	17	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:33:25 PM	1	2	NPOC	4.924	4.973	1.012	1.023	NPOC:1.023mg/L TN:1.049mg/L	0.02451	2.40	17	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:37:38 PM	1	3	NPOC	4.663	4.973	0.9554	1.023	NPOC:1.023mg/L TN:1.049mg/L	0.02451	2.40	17	1	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:41:53 PM	1	4	NPOC	4.707	4.973	0.9650	1.023	NPOC:1.023mg/L TN:1.049mg/L	0.02451	2.40	17	1	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:46:15 PM	1	5	NPOC	4.892	4.973	1.005	1.023	NPOC:1.023mg/L TN:1.049mg/L	0.02451	2.40	17	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:29:10 PM	1	1	TN	7.226	6.540	1.159	1.049	NPOC:1.023mg/L TN:1.049mg/L	0.01860	1.77	17	1	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:33:25 PM	1	2	TN	6.406	6.540	1.028	1.049	NPOC:1.023mg/L TN:1.049mg/L	0.01860	1.77	17	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:37:38 PM	1	3	TN	6.598	6.540	1.058	1.049	NPOC:1.023mg/L TN:1.049mg/L	0.01860	1.77	17	0	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:41:53 PM	1	4	TN	7.018	6.540	1.125	1.049	NPOC:1.023mg/L TN:1.049mg/L	0.01860	1.77	17	1	50	
Unknown	NPOC/TN	CKSTD1_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:46:15 PM	1	5	TN	6.616	6.540	1.061	1.049	NPOC:1.023mg/L TN:1.049mg/L	0.01860	1.77	17	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 9:57:43 PM	1	1	NPOC	58.72	59.01	12.67	12.73	NPOC:12.73mg/L TN:0.7801mg/L	0.1399	1.10	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 10:01:58 PM	1	2	NPOC	59.75	59.01	12.89	12.73	NPOC:12.73mg/L TN:0.7801mg/L	0.1399	1.10	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 10:06:14 PM	1	3	NPOC	58.56	59.01	12.63	12.73	NPOC:12.73mg/L TN:0.7801mg/L	0.1399	1.10	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 9:57:43 PM	1	1	TN	5.034	4.856	0.8085	0.7801	NPOC:12.73mg/L TN:0.7801mg/L	0.04589	5.88	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:01:58 PM	1	2	TN	4.525	4.856	0.7271	0.7801	NPOC:12.73mg/L TN:0.7801mg/L	0.04589	5.88	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:06:14 PM	1	3	TN	5.010	4.856	0.8046	0.7801	NPOC:12.73mg/L TN:0.7801mg/L	0.04589	5.88	18	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:13:29 PM	1	4	TN	0.00630	4.856	0.00513	0.7801	NPOC:12.73mg/L TN:0.7801mg/L	0.04589	5.88	18	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:17:44 PM	1	5	TN	0.000	4.856	0.00413	0.7801	NPOC:12.73mg/L TN:0.7801mg/L	0.04589	5.88	18	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 10:29:14 PM	1	1	NPOC	46.77	46.25	10.08	9.965	NPOC:9.965mg/L TN:0.9973mg/L	0.09867	0.99	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 10:33:29 PM	1	2	NPOC	45.91	46.25	9.891	9.965	NPOC:9.965mg/L TN:0.9973mg/L	0.09867	0.99	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 10:37:49 PM	1	3	NPOC	46.08	46.25	9.928	9.965	NPOC:9.965mg/L TN:0.9973mg/L	0.09867	0.99	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:29:14 PM	1	1	TN	6.343	6.216	1.018	0.9973	NPOC:9.965mg/L TN:0.9973mg/L	0.03377	3.39	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:33:29 PM	1	2	TN	5.972	6.216	0.9583	0.9973	NPOC:9.965mg/L TN:0.9973mg/L	0.03377	3.39	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:37:49 PM	1	3	TN	6.333	6.216	1.016	0.9973	NPOC:9.965mg/L TN:0.9973mg/L	0.03377	3.39	19	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:45:04 PM	1	4	TN	0.4389	6.216	0.07425	0.9973	NPOC:9.965mg/L TN:0.9973mg/L	0.03377	3.39	19	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_E3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 10:49:17 PM	1	5	TN	0.000	6.216	0.00413	0.9973	NPOC:9.965mg/L TN:0.9973mg/L	0.03377	3.39	19	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:00:42 PM	1	1	NPOC	0.000	50.61	-0.05473	10.91	NPOC:10.91mg/L TN:0.7656mg/L	0.1241	1.14	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:05:45 PM	1	2	NPOC	0.3858	50.61	0.02885	10.91	NPOC:10.91mg/L TN:0.7656mg/L	0.1241	1.14	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:10:00 PM	1	3	NPOC	6.558	50.61	1.366	10.91	NPOC:10.91mg/L TN:0.7656mg/L	0.1241	1.14	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:14:19 PM	1	4	NPOC	51.01	50.61	11.00	10.91	NPOC:10.91mg/L TN:0.7656mg/L	0.1241	1.14	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:18:34 PM	1	5	NPOC	50.20	50.61	10.82	10.91	NPOC:10.91mg/L TN:0.7656mg/L	0.1241	1.14	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:00:42 PM	1	1	TN	0.5068	4.766	0.08510	0.7656	NPOC:10.91mg/L TN:0.7656mg/L	0.00362	0.47	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:05:45 PM	1	2	TN	0.1268	4.766	0.02439	0.7656	NPOC:10.91mg/L TN:0.7656mg/L	0.00362	0.47	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:10:00 PM	1	3	TN	0.2462	4.766	0.04346	0.7656	NPOC:10.91mg/L TN:0.7656mg/L	0.00362	0.47	20	1	50	
