Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
557	2020-05-02 23:40:21	557	1	4.140000	TEMPESTX_20200501_SALT		2.5	-0.534	
558	2020-05-02 23:43:52	558	2	2.990000	TEMPESTX_20200501_SALT		2.7	-0.535	
559	2020-05-02 23:47:25	559	3	33.380001	TEMPESTX_20200501_SALT		2.7	-0.535	
560	2020-05-02 23:51:00	560	4	1.770000	TEMPESTX_20200501_SALT		2.6	-0.534	
561	2020-05-02 23:54:32	561	1	3.790000	TEMPESTX_20200501_SALT		2.5	-0.486	
562	2020-05-02 23:58:04	562	2	2.790000	TEMPESTX_20200501_SALT		2.7	-0.534	
563	2020-05-03 00:01:35	563	3	33.939999	TEMPESTX_20200501_SALT		2.7	-0.534	
564	2020-05-03 00:05:10	564	4	1.630000	TEMPESTX_20200501_SALT		2.6	-0.535	
565	2020-05-03 00:08:46	565	1	3.850000	TEMPESTX_20200501_SALT		2.5	-0.534	
566	2020-05-03 00:12:18	566	2	3.080000	TEMPESTX_20200501_SALT		2.7	-0.535	
567	2020-05-03 00:15:52	567	3	33.549999	TEMPESTX_20200501_SALT		2.7	-0.534	
568	2020-05-03 00:19:27	568	4	1.780000	TEMPESTX_20200501_SALT		2.6	-0.535	
569	2020-05-03 00:22:59	569	1	3.790000	TEMPESTX_20200501_SALT		2.5	-0.522	
570	2020-05-03 00:26:30	570	2	2.870000	TEMPESTX_20200501_SALT		2.7	-0.534	
571	2020-05-03 00:30:01	571	3	38.650002	TEMPESTX_20200501_SALT		2.7	-0.534	
572	2020-05-03 00:33:36	572	4	1.630000	TEMPESTX_20200501_SALT		2.6	-0.534	
573	2020-05-03 00:37:08	573	1	3.990000	TEMPESTX_20200501_SALT		2.5	-0.484	
574	2020-05-03 00:40:40	574	2	3.340000	TEMPESTX_20200501_SALT		2.7	-0.535	
575	2020-05-03 00:44:14	575	3	37.700001	TEMPESTX_20200501_SALT		2.7	-0.534	
576	2020-05-03 00:47:49	576	4	1.710000	TEMPESTX_20200501_SALT		2.6	-0.534	
577	2020-05-03 00:51:21	577	1	3.780000	TEMPESTX_20200501_SALT		2.5	-0.531	
578	2020-05-03 00:54:52	578	2	3.080000	TEMPESTX_20200501_SALT		2.7	-0.534	
579	2020-05-03 00:58:26	579	3	36.580002	TEMPESTX_20200501_SALT		2.7	-0.534	
580	2020-05-03 01:01:57	580	4	1.610000	TEMPESTX_20200501_SALT		2.6	-0.534	
581	2020-05-03 01:05:29	581	1	4.050000	TEMPESTX_20200501_SALT		2.5	-0.487	
582	2020-05-03 01:09:01	582	2	2.870000	TEMPESTX_20200501_SALT		2.7	-0.534	
583	2020-05-03 01:12:33	583	3	41.900002	TEMPESTX_20200501_SALT		2.7	-0.534	
584	2020-05-03 01:16:04	584	4	1.640000	TEMPESTX_20200501_SALT		2.6	-0.534	
585	2020-05-03 01:19:40	585	1	4.220000	TEMPESTX_20200501_SALT		2.5	-0.526	
586	2020-05-03 01:23:11	586	2	2.900000	TEMPESTX_20200501_SALT		2.7	-0.534	
587	2020-05-03 01:26:44	587	3	43.209999	TEMPESTX_20200501_SALT		2.7	-0.535	
588	2020-05-03 01:30:16	588	4	1.830000	TEMPESTX_20200501_SALT		2.6	-0.534	
589	2020-05-03 01:33:48	589	1	3.730000	TEMPESTX_20200501_SALT		2.5	-0.486	
590	2020-05-03 01:37:19	590	2	2.760000	TEMPESTX_20200501_SALT		2.7	-0.534	
591	2020-05-03 01:40:50	591	3	40.290001	TEMPESTX_20200501_SALT		2.7	-0.534	
592	2020-05-03 01:44:21	592	4	1.750000	TEMPESTX_20200501_SALT		2.6	-0.534	
593	2020-05-03 01:47:53	593	1	4.180000	TEMPESTX_20200501_SALT		2.5	-0.53	
594	2020-05-03 01:51:24	594	2	2.800000	TEMPESTX_20200501_SALT		2.7	-0.534	
595	2020-05-03 01:54:54	595	3	35.810001	TEMPESTX_20200501_SALT		2.7	-0.534	
596	2020-05-03 01:58:29	596	4	1.660000	TEMPESTX_20200501_SALT		2.6	-0.534	
597	2020-05-03 02:02:01	597	1	4.350000	TEMPESTX_20200501_SALT		2.5	-0.486	
598	2020-05-03 02:05:32	598	2	3.000000	TEMPESTX_20200501_SALT		2.7	-0.534	
599	2020-05-03 02:09:04	599	3	36.900002	TEMPESTX_20200501_SALT		2.7	-0.534	
600	2020-05-03 02:12:39	600	4	1.630000	TEMPESTX_20200501_SALT		2.6	-0.534	
601	2020-05-03 02:16:15	601	1	4.100000	TEMPESTX_20200501_SALT		2.5	-0.482	
602	2020-05-03 02:19:47	602	2	3.180000	TEMPESTX_20200501_SALT		2.7	-0.534	
603	2020-05-03 02:23:20	603	3	36.290001	TEMPESTX_20200501_SALT		2.7	-0.534	
604	2020-05-03 02:26:55	604	4	1.620000	TEMPESTX_20200501_SALT		2.6	-0.534	
605	2020-05-03 02:30:31	605	1	4.110000	TEMPESTX_20200501_SALT		2.5	-0.503	
606	2020-05-03 02:34:03	606	2	2.930000	TEMPESTX_20200501_SALT		2.7	-0.534	
607	2020-05-03 02:37:37	607	3	38.509998	TEMPESTX_20200501_SALT		2.7	-0.534	
608	2020-05-03 02:41:11	608	4	1.640000	TEMPESTX_20200501_SALT		2.565	-0.534	
609	2020-05-03 02:44:47	609	1	4.860000	TEMPESTX_20200501_SALT		2.5	-0.498	
610	2020-05-03 02:48:18	610	2	2.790000	TEMPESTX_20200501_SALT		2.7	-0.534	
611	2020-05-03 02:51:49	611	3	39.910000	TEMPESTX_20200501_SALT		2.7	-0.534	
612	2020-05-03 02:55:24	612	4	1.620000	TEMPESTX_20200501_SALT		2.6	-0.534	
613	2020-05-03 02:58:56	613	1	4.580000	TEMPESTX_20200501_SALT		2.5	-0.51	
614	2020-05-03 03:02:27	614	2	2.910000	TEMPESTX_20200501_SALT		2.7	-0.534	
615	2020-05-03 03:06:00	615	3	38.930000	TEMPESTX_20200501_SALT		2.7	-0.534	
616	2020-05-03 03:09:35	616	4	1.690000	TEMPESTX_20200501_SALT		2.6	-0.534	
617	2020-05-03 03:13:08	617	1	4.250000	TEMPESTX_20200501_SALT		2.465	-0.48	
618	2020-05-03 03:16:40	618	2	3.030000	TEMPESTX_20200501_SALT		2.7	-0.534	
619	2020-05-03 03:20:12	619	3	38.070000	TEMPESTX_20200501_SALT		2.7	-0.534	
620	2020-05-03 03:23:47	620	4	1.600000	TEMPESTX_20200501_SALT		2.6	-0.535	
621	2020-05-03 03:27:19	621	1	4.680000	TEMPESTX_20200501_SALT		2.5	-0.506	
622	2020-05-03 03:30:50	622	2	3.350000	TEMPESTX_20200501_SALT		2.7	-0.534	
623	2020-05-03 03:34:21	623	3	36.919998	TEMPESTX_20200501_SALT		2.7	-0.534	
624	2020-05-03 03:37:56	624	4	1.590000	TEMPESTX_20200501_SALT		2.565	-0.534	
625	2020-05-03 03:41:32	625	1	4.430000	TEMPESTX_20200501_SALT		2.5	-0.489	
626	2020-05-03 03:45:03	626	2	2.950000	TEMPESTX_20200501_SALT		2.7	-0.534	
627	2020-05-03 03:48:36	627	3	40.240002	TEMPESTX_20200501_SALT		2.7	-0.534	
628	2020-05-03 03:52:11	628	4	1.590000	TEMPESTX_20200501_SALT		2.6	-0.535	
629	2020-05-03 03:55:47	629	1	3.810000	TEMPESTX_20200501_SALT		2.5	-0.533	
630	2020-05-03 03:59:18	630	2	3.060000	TEMPESTX_20200501_SALT		2.7	-0.535	
631	2020-05-03 04:02:49	631	3	42.419998	TEMPESTX_20200501_SALT		2.7	-0.535	
632	2020-05-03 04:06:24	632	4	1.690000	TEMPESTX_20200501_SALT		2.6	-0.534	
633	2020-05-03 04:09:56	633	1	4.130000	TEMPESTX_20200501_SALT		2.5	-0.493	
634	2020-05-03 04:13:28	634	2	2.840000	TEMPESTX_20200501_SALT		2.7	-0.534	
635	2020-05-03 04:17:01	635	3	40.130001	TEMPESTX_20200501_SALT		2.7	-0.534	
636	2020-05-03 04:20:36	636	4	1.640000	TEMPESTX_20200501_SALT		2.542	-0.535	
637	2020-05-03 04:24:08	637	1	3.800000	TEMPESTX_20200501_SALT		2.5	-0.494	
638	2020-05-03 04:27:38	638	2	2.960000	TEMPESTX_20200501_SALT		2.7	-0.535	
639	2020-05-03 04:31:12	639	3	40.270000	TEMPESTX_20200501_SALT		2.7	-0.534	
640	2020-05-03 04:34:43	640	4	1.610000	TEMPESTX_20200501_SALT		2.582	-0.534	
641	2020-05-03 04:38:15	641	1	3.640000	TEMPESTX_20200501_SALT		2.5	-0.503	
642	2020-05-03 04:41:46	642	2	2.950000	TEMPESTX_20200501_SALT		2.7	-0.534	
643	2020-05-03 04:45:19	643	3	37.930000	TEMPESTX_20200501_SALT		2.7	-0.534	
644	2020-05-03 04:48:50	644	4	1.500000	TEMPESTX_20200501_SALT		2.515	-0.534	
645	2020-05-03 04:52:26	645	1	3.450000	TEMPESTX_20200501_SALT		2.5	-0.499	
646	2020-05-03 04:55:56	646	2	2.750000	TEMPESTX_20200501_SALT		2.7	-0.534	
647	2020-05-03 04:59:26	647	3	39.669998	TEMPESTX_20200501_SALT		2.7	-0.534	
648	2020-05-03 05:03:01	648	4	1.540000	TEMPESTX_20200501_SALT		2.485	-0.534	
649	2020-05-03 05:06:37	649	1	4.320000	TEMPESTX_20200501_SALT		2.5	-0.507	
650	2020-05-03 05:10:08	650	2	3.120000	TEMPESTX_20200501_SALT		2.7	-0.535	
651	2020-05-03 05:13:39	651	3	39.980000	TEMPESTX_20200501_SALT		2.764	-0.535	
652	2020-05-03 05:17:14	652	4	1.750000	TEMPESTX_20200501_SALT		2.6	-0.535	
653	2020-05-03 05:20:46	653	1	4.150000	TEMPESTX_20200501_SALT		2.5	-0.535	
654	2020-05-03 05:24:17	654	2	2.130000	TEMPESTX_20200501_SALT		2.7	-0.535	
655	2020-05-03 05:27:47	655	3	39.230000	TEMPESTX_20200501_SALT		2.8	-0.535	
656	2020-05-03 05:31:22	656	4	1.630000	TEMPESTX_20200501_SALT		2.6	-0.535	
657	2020-05-03 05:34:54	657	1	4.540000	TEMPESTX_20200501_SALT		2.5	-0.535	
658	2020-05-03 05:38:24	658	2	3.020000	TEMPESTX_20200501_SALT		2.8	-0.535	
659	2020-05-03 05:41:55	659	3	41.099998	TEMPESTX_20200501_SALT		2.8	-0.535	
660	2020-05-03 05:45:26	660	4	1.530000	TEMPESTX_20200501_SALT		2.6	-0.535	
661	2020-05-03 05:49:02	661	1	4.490000	TEMPESTX_20200501_SALT		2.5	-0.501	
662	2020-05-03 05:52:33	662	2	3.040000	TEMPESTX_20200501_SALT		2.8	-0.535	
663	2020-05-03 05:56:06	663	3	40.980000	TEMPESTX_20200501_SALT		2.8	-0.535	
664	2020-05-03 05:59:37	664	4	1.670000	TEMPESTX_20200501_SALT		2.6	-0.535	
665	2020-05-03 06:03:09	665	1	4.450000	TEMPESTX_20200501_SALT		2.5	-0.535	
666	2020-05-03 06:06:40	666	2	3.200000	TEMPESTX_20200501_SALT		2.8	-0.535	
667	2020-05-03 06:10:13	667	3	39.200001	TEMPESTX_20200501_SALT		2.8	-0.535	
668	2020-05-03 06:13:43	668	4	1.560000	TEMPESTX_20200501_SALT		2.6	-0.535	
669	2020-05-03 06:17:15	669	1	4.290000	TEMPESTX_20200501_SALT		2.5	-0.535	
670	2020-05-03 06:20:46	670	2	3.170000	TEMPESTX_20200501_SALT		2.8	-0.535	
671	2020-05-03 06:24:19	671	3	38.790001	TEMPESTX_20200501_SALT		2.8	-0.535	
672	2020-05-03 06:27:53	672	4	1.530000	TEMPESTX_20200501_SALT		2.6	-0.535	
673	2020-05-03 06:31:29	673	1	3.990000	TEMPESTX_20200501_SALT		2.498	-0.535	
674	2020-05-03 06:35:00	674	2	3.210000	TEMPESTX_20200501_SALT		2.8	-0.535	
675	2020-05-03 06:38:33	675	3	40.770000	TEMPESTX_20200501_SALT		2.8	-0.535	
676	2020-05-03 06:42:03	676	4	1.640000	TEMPESTX_20200501_SALT		2.6	-0.535	
677	2020-05-03 06:45:35	677	1	4.520000	TEMPESTX_20200501_SALT		2.542	23788.7	
678	2020-05-03 06:49:06	678	2	3.130000	TEMPESTX_20200501_SALT		2.8	-0.535	
679	2020-05-03 06:52:39	679	3	38.090000	TEMPESTX_20200501_SALT		2.8	-0.535	
680	2020-05-03 06:56:09	680	4	1.640000	TEMPESTX_20200501_SALT		2.6	-0.535	
681	2020-05-03 06:59:41	681	1	4.100000	TEMPESTX_20200501_SALT		2.585	-0.535	
682	2020-05-03 07:03:12	682	2	2.900000	TEMPESTX_20200501_SALT		2.8	-0.535	
683	2020-05-03 07:06:44	683	3	39.959999	TEMPESTX_20200501_SALT		2.8	-0.535	
684	2020-05-03 07:10:14	684	4	1.560000	TEMPESTX_20200501_SALT		2.6	-0.535	
685	2020-05-03 07:13:50	685	1	4.030000	TEMPESTX_20200501_SALT		2.584	-0.535	
686	2020-05-03 07:17:21	686	2	3.050000	TEMPESTX_20200501_SALT		2.8	-0.535	
687	2020-05-03 07:20:52	687	3	41.000000	TEMPESTX_20200501_SALT		2.8	-0.535	
688	2020-05-03 07:24:22	688	4	1.610000	TEMPESTX_20200501_SALT		2.644	-0.535	
689	2020-05-03 07:27:54	689	1	4.530000	TEMPESTX_20200501_SALT		2.602	-0.535	
690	2020-05-03 07:31:24	690	2	2.980000	TEMPESTX_20200501_SALT		2.8	-0.535	
691	2020-05-03 07:34:57	691	3	37.860001	TEMPESTX_20200501_SALT		2.8	-0.535	
692	2020-05-03 07:38:31	692	4	1.610000	TEMPESTX_20200501_SALT		2.66	-0.535	
693	2020-05-03 07:42:03	693	1	4.080000	TEMPESTX_20200501_SALT		2.587	-0.535	
694	2020-05-03 07:45:34	694	2	2.790000	TEMPESTX_20200501_SALT		2.8	-0.535	
695	2020-05-03 07:49:06	695	3	39.720001	TEMPESTX_20200501_SALT		2.8	-0.535	
696	2020-05-03 07:52:36	696	4	1.530000	TEMPESTX_20200501_SALT		2.684	-0.535	
697	2020-05-03 07:56:12	697	1	4.610000	TEMPESTX_20200501_SALT		2.6	-0.535	
698	2020-05-03 07:59:43	698	2	3.210000	TEMPESTX_20200501_SALT		2.8	-0.535	
699	2020-05-03 08:03:17	699	3	38.080002	TEMPESTX_20200501_SALT		2.8	-0.535	
700	2020-05-03 08:06:51	700	4	1.530000	TEMPESTX_20200501_SALT		2.7	-0.535	
701	2020-05-03 08:10:27	701	1	4.570000	TEMPESTX_20200501_SALT		2.6	-0.535	
702	2020-05-03 08:13:57	702	2	2.950000	TEMPESTX_20200501_SALT		2.8	-0.535	
703	2020-05-03 08:17:29	703	3	41.619999	TEMPESTX_20200501_SALT		2.8	-0.535	
704	2020-05-03 08:20:59	704	4	1.670000	TEMPESTX_20200501_SALT		2.7	-0.536	
705	2020-05-03 08:24:31	705	1	4.630000	TEMPESTX_20200501_SALT		2.6	-0.536	
706	2020-05-03 08:28:01	706	2	3.270000	TEMPESTX_20200501_SALT		2.8	-0.536	
707	2020-05-03 08:31:34	707	3	39.349998	TEMPESTX_20200501_SALT		2.8	-0.535	
708	2020-05-03 08:35:04	708	4	1.610000	TEMPESTX_20200501_SALT		2.665	-0.536	
709	2020-05-03 08:38:36	709	1	4.630000	TEMPESTX_20200501_SALT		2.6	-0.535	
710	2020-05-03 08:42:07	710	2	3.130000	TEMPESTX_20200501_SALT		2.8	-0.535	
711	2020-05-03 08:45:40	711	3	41.099998	TEMPESTX_20200501_SALT		2.8	-0.535	
712	2020-05-03 08:49:10	712	4	1.580000	TEMPESTX_20200501_SALT		2.7	-0.535	
713	2020-05-03 08:52:46	713	1	4.840000	TEMPESTX_20200501_SALT		2.6	-0.535	
714	2020-05-03 08:56:16	714	2	3.190000	TEMPESTX_20200501_SALT		2.8	-0.535	
715	2020-05-03 08:59:49	715	3	40.599998	TEMPESTX_20200501_SALT		2.8	-0.536	
716	2020-05-03 09:03:19	716	4	1.570000	TEMPESTX_20200501_SALT		2.7	-0.536	
717	2020-05-03 09:06:55	717	1	4.970000	TEMPESTX_20200501_SALT		2.6	-0.535	
718	2020-05-03 09:10:25	718	2	3.060000	TEMPESTX_20200501_SALT		2.8	-0.536	
719	2020-05-03 09:13:57	719	3	40.619999	TEMPESTX_20200501_SALT		2.8	-0.535	
720	2020-05-03 09:17:27	720	4	1.590000	TEMPESTX_20200501_SALT		2.665	-0.535	
721	2020-05-03 09:21:03	721	1	4.020000	TEMPESTX_20200501_SALT		2.6	-0.536	
722	2020-05-03 09:24:34	722	2	3.130000	TEMPESTX_20200501_SALT		2.8	-0.536	
723	2020-05-03 09:28:07	723	3	42.630001	TEMPESTX_20200501_SALT		2.8	-0.536	
724	2020-05-03 09:31:37	724	4	1.590000	TEMPESTX_20200501_SALT		2.7	-0.536	
725	2020-05-03 09:35:09	725	1	4.030000	TEMPESTX_20200501_SALT		2.6	-0.536	
726	2020-05-03 09:38:42	726	2	3.130000	TEMPESTX_20200501_SALT		2.8	-0.536	
727	2020-05-03 09:42:16	727	3	43.020000	TEMPESTX_20200501_SALT		2.8	-0.536	
728	2020-05-03 09:45:46	728	4	1.670000	TEMPESTX_20200501_SALT		2.7	-0.535	
729	2020-05-03 09:49:18	729	1	4.480000	TEMPESTX_20200501_SALT		2.6	-0.536	
730	2020-05-03 09:52:49	730	2	3.170000	TEMPESTX_20200501_SALT		2.8	-0.536	
731	2020-05-03 09:56:23	731	3	42.540001	TEMPESTX_20200501_SALT		2.8	-0.535	
732	2020-05-03 09:59:55	732	4	1.620000	TEMPESTX_20200501_SALT		2.7	-0.536	
733	2020-05-03 10:03:30	733	1	4.390000	TEMPESTX_20200501_SALT		2.6	-0.536	
734	2020-05-03 10:07:00	734	2	2.910000	TEMPESTX_20200501_SALT		2.8	-0.536	
735	2020-05-03 10:10:30	735	3	38.160000	TEMPESTX_20200501_SALT		2.8	-0.536	
736	2020-05-03 10:14:04	736	4	1.620000	TEMPESTX_20200501_SALT		2.7	-0.536	
737	2020-05-03 10:17:35	737	1	3.740000	TEMPESTX_20200501_SALT		2.6	-0.536	
738	2020-05-03 10:21:05	738	2	3.180000	TEMPESTX_20200501_SALT		2.8	-0.536	
739	2020-05-03 10:24:36	739	3	38.810001	TEMPESTX_20200501_SALT		2.8	-0.536	
740	2020-05-03 10:28:10	740	4	1.720000	TEMPESTX_20200501_SALT		2.7	-0.536	
741	2020-05-03 10:31:42	741	1	4.980000	TEMPESTX_20200501_SALT		2.6	-0.536	
742	2020-05-03 10:35:11	742	2	3.200000	TEMPESTX_20200501_SALT		2.8	-0.536	
743	2020-05-03 10:38:45	743	3	40.000000	TEMPESTX_20200501_SALT		2.8	-0.536	
744	2020-05-03 10:42:19	744	4	1.660000	TEMPESTX_20200501_SALT		2.7	-0.536	
745	2020-05-03 10:45:50	745	1	4.620000	TEMPESTX_20200501_SALT		2.6	-0.536	
746	2020-05-03 10:49:22	746	2	3.160000	TEMPESTX_20200501_SALT		2.8	-0.536	
747	2020-05-03 10:52:54	747	3	39.619999	TEMPESTX_20200501_SALT		2.8	-0.536	
748	2020-05-03 10:56:28	748	4	1.630000	TEMPESTX_20200501_SALT		2.7	-0.536	
749	2020-05-03 10:59:59	749	1	9.510000	TEMPESTX_20200501_SALT		2.6	-0.536	
750	2020-05-03 11:03:29	750	2	2.980000	TEMPESTX_20200501_SALT		2.8	-0.536	
751	2020-05-03 11:06:59	751	3	43.099998	TEMPESTX_20200501_SALT		2.8	-0.536	
752	2020-05-03 11:10:29	752	4	1.600000	TEMPESTX_20200501_SALT		2.7	-0.536	
753	2020-05-03 11:14:00	753	1	6.360000	TEMPESTX_20200501_SALT		2.6	-0.536	
754	2020-05-03 11:17:33	754	2	3.150000	TEMPESTX_20200501_SALT		2.8	23782.7	
755	2020-05-03 11:21:05	755	3	43.369999	TEMPESTX_20200501_SALT		2.8	-0.536	
756	2020-05-03 11:24:39	756	4	1.630000	TEMPESTX_20200501_SALT		2.7	-0.536	
757	2020-05-03 11:28:10	757	1	4.020000	TEMPESTX_20200501_SALT		2.6	-0.536	
758	2020-05-03 11:31:43	758	2	3.410000	TEMPESTX_20200501_SALT		2.8	-0.536	
759	2020-05-03 11:35:17	759	3	43.130001	TEMPESTX_20200501_SALT		2.8	-0.536	
760	2020-05-03 11:38:51	760	4	1.660000	TEMPESTX_20200501_SALT		2.7	-0.536	
761	2020-05-03 11:42:26	761	1	4.980000	TEMPESTX_20200501_SALT		2.6	-0.536	
762	2020-05-03 11:45:56	762	2	3.410000	TEMPESTX_20200501_SALT		2.8	-0.536	
763	2020-05-03 11:49:30	763	3	44.580002	TEMPESTX_20200501_SALT		2.8	-0.536	
764	2020-05-03 11:53:04	764	4	1.650000	TEMPESTX_20200501_SALT		2.7	-0.536	
765	2020-05-03 11:56:40	765	1	4.860000	TEMPESTX_20200501_SALT		2.6	-0.536	
766	2020-05-03 12:00:10	766	2	3.420000	TEMPESTX_20200501_SALT		2.8	-0.536	
767	2020-05-03 12:03:44	767	3	44.000000	TEMPESTX_20200501_SALT		2.8	-0.536	
768	2020-05-03 12:07:18	768	4	1.680000	TEMPESTX_20200501_SALT		2.7	-0.536	
769	2020-05-03 12:10:53	769	1	2.550000	TEMPESTX_20200501_SALT		2.6	-0.536	
770	2020-05-03 12:14:24	770	2	3.550000	TEMPESTX_20200501_SALT		2.8	-0.536	
771	2020-05-03 12:17:57	771	3	44.610001	TEMPESTX_20200501_SALT		2.8	-0.536	
772	2020-05-03 12:21:31	772	4	1.900000	TEMPESTX_20200501_SALT		2.7	-0.536	
773	2020-05-03 12:25:02	773	1	4.590000	TEMPESTX_20200501_SALT		2.6	-0.536	
774	2020-05-03 12:28:32	774	2	3.540000	TEMPESTX_20200501_SALT		2.8	-0.536	
775	2020-05-03 12:32:05	775	3	46.740002	TEMPESTX_20200501_SALT		2.8	-0.536	
776	2020-05-03 12:35:39	776	4	1.890000	TEMPESTX_20200501_SALT		2.7	-0.536	
777	2020-05-03 12:39:10	777	1	4.810000	TEMPESTX_20200501_SALT		2.6	-0.536	
778	2020-05-03 12:42:42	778	2	3.480000	TEMPESTX_20200501_SALT		2.8	-0.536	
779	2020-05-03 12:46:15	779	3	46.020000	TEMPESTX_20200501_SALT		2.8	-0.536	
780	2020-05-03 12:49:49	780	4	1.780000	TEMPESTX_20200501_SALT		2.7	-0.536	
781	2020-05-03 12:53:20	781	1	2.580000	TEMPESTX_20200501_SALT		2.6	-0.536	
782	2020-05-03 12:56:50	782	2	3.700000	TEMPESTX_20200501_SALT		2.8	-0.536	
783	2020-05-03 13:00:23	783	3	44.290001	TEMPESTX_20200501_SALT		2.8	-0.536	
784	2020-05-03 13:03:57	784	4	1.850000	TEMPESTX_20200501_SALT		2.7	-0.536	
785	2020-05-03 13:07:28	785	1	3.930000	TEMPESTX_20200501_SALT		2.6	-0.536	
786	2020-05-03 13:10:58	786	2	3.370000	TEMPESTX_20200501_SALT		2.8	-0.536	
787	2020-05-03 13:14:29	787	3	44.869999	TEMPESTX_20200501_SALT		2.8	-0.536	
788	2020-05-03 13:18:03	788	4	1.760000	TEMPESTX_20200501_SALT		2.7	-0.536	
789	2020-05-03 13:21:38	789	1	3.820000	TEMPESTX_20200501_SALT		2.6	-0.536	
790	2020-05-03 13:25:08	790	2	3.420000	TEMPESTX_20200501_SALT		2.8	-0.536	
791	2020-05-03 13:28:41	791	3	44.509998	TEMPESTX_20200501_SALT		2.8	-0.536	
792	2020-05-03 13:32:16	792	4	1.850000	TEMPESTX_20200501_SALT		2.7	-0.536	
793	2020-05-03 13:35:47	793	1	4.190000	TEMPESTX_20200501_SALT		2.6	-0.536	
794	2020-05-03 13:39:17	794	2	3.360000	TEMPESTX_20200501_SALT		2.8	-0.536	
795	2020-05-03 13:42:47	795	3	43.840000	TEMPESTX_20200501_SALT		2.8	-0.536	
796	2020-05-03 13:46:21	796	4	1.890000	TEMPESTX_20200501_SALT		2.7	-0.536	
797	2020-05-03 13:49:52	797	1	4.980000	TEMPESTX_20200501_SALT		2.6	-0.536	
798	2020-05-03 13:53:22	798	2	3.710000	TEMPESTX_20200501_SALT		2.8	-0.536	
799	2020-05-03 13:56:55	799	3	44.500000	TEMPESTX_20200501_SALT		2.8	-0.536	
800	2020-05-03 14:00:29	800	4	1.980000	TEMPESTX_20200501_SALT		2.7	-0.537	
801	2020-05-03 14:04:00	801	1	3.970000	TEMPESTX_20200501_SALT		2.6	-0.536	
802	2020-05-03 14:07:31	802	2	3.310000	TEMPESTX_20200501_SALT		2.8	-0.537	
803	2020-05-03 14:11:05	803	3	44.299999	TEMPESTX_20200501_SALT		2.8	-0.536	
804	2020-05-03 14:14:40	804	4	2.010000	TEMPESTX_20200501_SALT		2.7	-0.536	
805	2020-05-03 14:18:11	805	1	5.220000	TEMPESTX_20200501_SALT		2.6	-0.537	
806	2020-05-03 14:21:42	806	2	3.600000	TEMPESTX_20200501_SALT		2.8	-0.536	
807	2020-05-03 14:25:16	807	3	43.560001	TEMPESTX_20200501_SALT		2.8	-0.537	
808	2020-05-03 14:28:50	808	4	2.250000	TEMPESTX_20200501_SALT		2.7	-0.536	
809	2020-05-03 14:32:21	809	1	3.890000	TEMPESTX_20200501_SALT		2.6	95156.6	
810	2020-05-03 14:35:52	810	2	3.510000	TEMPESTX_20200501_SALT		2.8	-0.537	
811	2020-05-03 14:39:24	811	3	41.970001	TEMPESTX_20200501_SALT		2.8	-0.537	
812	2020-05-03 14:42:58	812	4	2.030000	TEMPESTX_20200501_SALT		2.7	-0.537	
813	2020-05-03 14:46:33	813	1	3.080000	TEMPESTX_20200501_SALT		2.6	-0.537	
814	2020-05-03 14:50:02	814	2	3.700000	TEMPESTX_20200501_SALT		2.8	-0.537	
815	2020-05-03 14:53:34	815	3	42.450001	TEMPESTX_20200501_SALT		2.8	-0.537	
816	2020-05-03 14:57:08	816	4	1.930000	TEMPESTX_20200501_SALT		2.665	-190267	
817	2020-05-03 15:00:43	817	1	5.070000	TEMPESTX_20200501_SALT		2.6	-0.537	
818	2020-05-03 15:04:13	818	2	3.440000	TEMPESTX_20200501_SALT		2.8	-0.537	
819	2020-05-03 15:07:43	819	3	43.150002	TEMPESTX_20200501_SALT		2.8	-0.537	
820	2020-05-03 15:11:13	820	4	2.250000	TEMPESTX_20200501_SALT		2.665	-0.537	
821	2020-05-03 15:14:44	821	1	4.320000	TEMPESTX_20200501_SALT		2.565	-0.537	
822	2020-05-03 15:18:13	822	2	4.040000	TEMPESTX_20200501_SALT		2.8	-0.537	
823	2020-05-03 15:21:46	823	3	48.759998	TEMPESTX_20200501_SALT		2.8	-0.537	
824	2020-05-03 15:25:16	824	4	2.000000	TEMPESTX_20200501_SALT		2.671	-0.537	
825	2020-05-03 15:28:47	825	1	4.670000	TEMPESTX_20200501_SALT		2.6	-0.537	
826	2020-05-03 15:32:18	826	2	4.500000	TEMPESTX_20200501_SALT		2.8	-0.537	
827	2020-05-03 15:35:50	827	3	42.459999	TEMPESTX_20200501_SALT		2.8	-0.537	
828	2020-05-03 15:39:24	828	4	2.040000	TEMPESTX_20200501_SALT		2.671	-0.537	
829	2020-05-03 15:42:55	829	1	2.550000	TEMPESTX_20200501_SALT		2.569	-0.537	
830	2020-05-03 15:46:24	830	2	3.460000	TEMPESTX_20200501_SALT		2.8	-0.537	
831	2020-05-03 15:49:54	831	3	44.700001	TEMPESTX_20200501_SALT		2.8	-0.537	
832	2020-05-03 15:53:28	832	4	2.200000	TEMPESTX_20200501_SALT		2.664	-0.537	
833	2020-05-03 15:56:59	833	1	4.310000	TEMPESTX_20200501_SALT		2.6	-0.538	
834	2020-05-03 16:00:32	834	2	3.520000	TEMPESTX_20200501_SALT		2.8	-0.537	
