Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
875	2020-05-06 03:07:45	875	3	2.380000	CONTROL_20200501_TEMPESTX		3.409	0.434	
97	2020-05-02 02:00:38	97	1	2.600000	CONTROL_20200501_TEMPESTX		3.409	0.379	
192	2020-05-02 13:41:14	192	4	2.970000	CONTROL_20200501_TEMPESTX		3.409	0.48	
245	2020-05-02 20:30:38	245	1	10.100000	CONTROL_20200501_TEMPESTX		3.409	0.361	
116	2020-05-02 04:11:09	116	4	2.070000	CONTROL_20200501_TEMPESTX		3.407	0.474	
333	2020-05-03 07:30:38	333	1	2.050000	CONTROL_20200501_TEMPESTX		3.405	0.357	
96	2020-05-02 01:41:13	96	4	2.150000	CONTROL_20200501_TEMPESTX		3.405	0.475	
305	2020-05-03 04:00:38	305	1	3.820000	CONTROL_20200501_TEMPESTX		3.404	0.358	
394	2020-05-03 15:04:09	394	2	4.900000	CONTROL_20200501_TEMPESTX		3.404	0.486	
464	2020-05-03 23:41:09	464	4	2.030000	CONTROL_20200501_TEMPESTX		3.402	0.487	
801	2020-05-05 18:00:39	801	1	0.720000	CONTROL_20200501_TEMPESTX		3.4	0.363	
45	2020-05-01 19:30:38	45	1	1.260000	CONTROL_20200501_TEMPESTX		3.4	0.39	
873	2020-05-06 03:00:38	873	1	1.430000	CONTROL_20200501_TEMPESTX		3.4	0.409	
765	2020-05-05 13:30:38	765	1	1.470000	CONTROL_20200501_TEMPESTX		3.4	0.364	
65	2020-05-01 22:00:38	65	1	1.580000	CONTROL_20200501_TEMPESTX		3.4	0.384	
797	2020-05-05 17:30:38	797	1	1.620000	CONTROL_20200501_TEMPESTX		3.4	0.363	
663	2020-05-05 00:37:38	663	3	1.720000	CONTROL_20200501_TEMPESTX		3.4	0.438	
876	2020-05-06 03:11:16	876	4	1.750000	CONTROL_20200501_TEMPESTX		3.4	0.485	
897	2020-05-06 06:00:38	897	1	1.760000	CONTROL_20200501_TEMPESTX		3.4	0.402	
421	2020-05-03 18:30:38	421	1	1.770000	CONTROL_20200501_TEMPESTX		3.4	0.361	
155	2020-05-02 09:07:39	155	3	1.770000	CONTROL_20200501_TEMPESTX		3.4	0.433	
659	2020-05-05 00:07:40	659	3	1.780000	CONTROL_20200501_TEMPESTX		3.4	0.438	
727	2020-05-05 08:37:43	727	3	1.820000	CONTROL_20200501_TEMPESTX		3.4	0.435	
51	2020-05-01 20:07:40	51	3	1.830000	CONTROL_20200501_TEMPESTX		3.4	0.437	
747	2020-05-05 11:07:39	747	3	1.870000	CONTROL_20200501_TEMPESTX		3.4	0.437	
872	2020-05-06 02:41:12	872	4	1.880000	CONTROL_20200501_TEMPESTX		3.4	0.484	
805	2020-05-05 18:30:38	805	1	1.880000	CONTROL_20200501_TEMPESTX		3.4	0.363	
900	2020-05-06 06:11:10	900	4	1.890000	CONTROL_20200501_TEMPESTX		3.4	0.485	
844	2020-05-05 23:11:13	844	4	1.890000	CONTROL_20200501_TEMPESTX		3.4	0.466	
269	2020-05-02 23:30:38	269	1	1.900000	CONTROL_20200501_TEMPESTX		3.4	0.359	
671	2020-05-05 01:37:40	671	3	1.910000	CONTROL_20200501_TEMPESTX		3.4	0.437	
912	2020-05-06 07:41:13	912	4	1.920000	CONTROL_20200501_TEMPESTX		3.4	0.485	
751	2020-05-05 11:37:40	751	3	1.940000	CONTROL_20200501_TEMPESTX		3.4	0.436	
165	2020-05-02 10:30:38	165	1	1.940000	CONTROL_20200501_TEMPESTX		3.4	0.374	
880	2020-05-06 03:41:12	880	4	1.950000	CONTROL_20200501_TEMPESTX		3.4	0.486	
892	2020-05-06 05:11:13	892	4	1.960000	CONTROL_20200501_TEMPESTX		3.4	0.485	
848	2020-05-05 23:41:12	848	4	1.960000	CONTROL_20200501_TEMPESTX		3.4	0.465	
87	2020-05-02 00:37:41	87	3	1.960000	CONTROL_20200501_TEMPESTX		3.4	0.435	
755	2020-05-05 12:07:40	755	3	1.970000	CONTROL_20200501_TEMPESTX		3.4	0.436	
916	2020-05-06 08:11:12	916	4	1.980000	CONTROL_20200501_TEMPESTX		3.4	0.485	
904	2020-05-06 06:41:16	904	4	1.980000	CONTROL_20200501_TEMPESTX		3.4	0.486	
868	2020-05-06 02:11:10	868	4	1.980000	CONTROL_20200501_TEMPESTX		3.4	0.481	
840	2020-05-05 22:41:09	840	4	1.980000	CONTROL_20200501_TEMPESTX		3.4	0.468	
860	2020-05-06 01:11:14	860	4	1.990000	CONTROL_20200501_TEMPESTX		3.4	0.473	
896	2020-05-06 05:41:14	896	4	2.000000	CONTROL_20200501_TEMPESTX		3.4	0.486	
655	2020-05-04 23:37:42	655	3	2.000000	CONTROL_20200501_TEMPESTX		3.4	0.438	
456	2020-05-03 22:41:05	456	4	2.000000	CONTROL_20200501_TEMPESTX		3.4	0.495	
160	2020-05-02 09:41:14	160	4	2.000000	CONTROL_20200501_TEMPESTX		3.4	0.476	
19	2020-05-01 16:07:39	19	3	2.010000	CONTROL_20200501_TEMPESTX		3.4	0.44	
864	2020-05-06 01:41:13	864	4	2.030000	CONTROL_20200501_TEMPESTX		3.4	0.474	
124	2020-05-02 05:11:13	124	4	2.030000	CONTROL_20200501_TEMPESTX		3.4	0.474	
888	2020-05-06 04:41:16	888	4	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.485	
884	2020-05-06 04:11:14	884	4	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.485	
781	2020-05-05 15:30:38	781	1	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.363	
619	2020-05-04 19:07:35	619	3	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.443	
413	2020-05-03 17:30:38	413	1	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.362	
108	2020-05-02 03:11:11	108	4	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.475	
37	2020-05-01 18:30:38	37	1	2.040000	CONTROL_20200501_TEMPESTX		3.4	0.393	
924	2020-05-06 09:11:13	924	4	2.050000	CONTROL_20200501_TEMPESTX		3.4	0.484	
920	2020-05-06 08:41:16	920	4	2.050000	CONTROL_20200501_TEMPESTX		3.4	0.484	
809	2020-05-05 19:00:38	809	1	2.050000	CONTROL_20200501_TEMPESTX		3.4	0.363	
731	2020-05-05 09:07:39	731	3	2.050000	CONTROL_20200501_TEMPESTX		3.4	0.435	
908	2020-05-06 07:11:15	908	4	2.060000	CONTROL_20200501_TEMPESTX		3.4	0.485	
168	2020-05-02 10:41:12	168	4	2.060000	CONTROL_20200501_TEMPESTX		3.4	0.476	
928	2020-05-06 09:41:13	928	4	2.070000	CONTROL_20200501_TEMPESTX		3.4	0.484	
152	2020-05-02 08:41:12	152	4	2.070000	CONTROL_20200501_TEMPESTX		3.4	0.474	
743	2020-05-05 10:37:40	743	3	2.080000	CONTROL_20200501_TEMPESTX		3.4	0.436	
156	2020-05-02 09:11:09	156	4	2.080000	CONTROL_20200501_TEMPESTX		3.4	0.475	
75	2020-05-01 23:07:37	75	3	2.090000	CONTROL_20200501_TEMPESTX		3.4	0.435	
79	2020-05-01 23:37:40	79	3	2.100000	CONTROL_20200501_TEMPESTX		3.4	0.435	
667	2020-05-05 01:07:36	667	3	2.110000	CONTROL_20200501_TEMPESTX		3.4	0.438	
143	2020-05-02 07:37:39	143	3	2.110000	CONTROL_20200501_TEMPESTX		3.4	0.432	
739	2020-05-05 10:07:40	739	3	2.130000	CONTROL_20200501_TEMPESTX		3.4	0.436	
164	2020-05-02 10:11:13	164	4	2.130000	CONTROL_20200501_TEMPESTX		3.4	0.476	
151	2020-05-02 08:37:42	151	3	2.130000	CONTROL_20200501_TEMPESTX		3.4	0.432	
852	2020-05-06 00:11:14	852	4	2.140000	CONTROL_20200501_TEMPESTX		3.4	0.472	
47	2020-05-01 19:37:39	47	3	2.140000	CONTROL_20200501_TEMPESTX		3.4	0.438	
27	2020-05-01 17:07:41	27	3	2.140000	CONTROL_20200501_TEMPESTX		3.4	0.44	
15	2020-05-01 15:37:39	15	3	2.140000	CONTROL_20200501_TEMPESTX		3.4	0.44	
639	2020-05-04 21:37:40	639	3	2.150000	CONTROL_20200501_TEMPESTX		3.4	0.44	
99	2020-05-02 02:07:37	99	3	2.150000	CONTROL_20200501_TEMPESTX		3.4	0.434	
683	2020-05-05 03:07:40	683	3	2.160000	CONTROL_20200501_TEMPESTX		3.4	0.437	
867	2020-05-06 02:07:40	867	3	2.170000	CONTROL_20200501_TEMPESTX		3.4	0.437	
769	2020-05-05 14:00:38	769	1	2.170000	CONTROL_20200501_TEMPESTX		3.4	0.364	
764	2020-05-05 13:11:12	764	4	2.170000	CONTROL_20200501_TEMPESTX		3.4	0.475	
824	2020-05-05 20:41:12	824	4	2.190000	CONTROL_20200501_TEMPESTX		3.4	0.473	
615	2020-05-04 18:37:39	615	3	2.190000	CONTROL_20200501_TEMPESTX		3.4	0.443	
756	2020-05-05 12:11:10	756	4	2.200000	CONTROL_20200501_TEMPESTX		3.4	0.475	
856	2020-05-06 00:41:16	856	4	2.210000	CONTROL_20200501_TEMPESTX		3.4	0.465	
111	2020-05-02 03:37:38	111	3	2.210000	CONTROL_20200501_TEMPESTX		3.4	0.433	
779	2020-05-05 15:07:42	779	3	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.435	
169	2020-05-02 11:00:38	169	1	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.373	
131	2020-05-02 06:07:41	131	3	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.433	
115	2020-05-02 04:07:38	115	3	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.433	
83	2020-05-02 00:07:42	83	3	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.435	
67	2020-05-01 22:07:41	67	3	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.436	
52	2020-05-01 20:11:14	52	4	2.220000	CONTROL_20200501_TEMPESTX		3.4	0.478	
775	2020-05-05 14:37:41	775	3	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.435	
719	2020-05-05 07:37:41	719	3	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.435	
707	2020-05-05 06:07:37	707	3	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.435	
173	2020-05-02 11:30:38	173	1	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.372	
56	2020-05-01 20:41:07	56	4	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.477	
5	2020-05-01 14:30:39	5	1	2.230000	CONTROL_20200501_TEMPESTX		3.4	0.405	
788	2020-05-05 16:11:13	788	4	2.240000	CONTROL_20200501_TEMPESTX		3.4	0.475	
711	2020-05-05 06:37:38	711	3	2.240000	CONTROL_20200501_TEMPESTX		3.4	0.435	
820	2020-05-05 20:11:15	820	4	2.250000	CONTROL_20200501_TEMPESTX		3.4	0.473	
55	2020-05-01 20:37:37	55	3	2.250000	CONTROL_20200501_TEMPESTX		3.4	0.437	
735	2020-05-05 09:37:39	735	3	2.260000	CONTROL_20200501_TEMPESTX		3.4	0.435	
91	2020-05-02 01:07:38	91	3	2.260000	CONTROL_20200501_TEMPESTX		3.4	0.435	
780	2020-05-05 15:11:12	780	4	2.270000	CONTROL_20200501_TEMPESTX		3.4	0.475	
147	2020-05-02 08:07:42	147	3	2.270000	CONTROL_20200501_TEMPESTX		3.4	0.432	
139	2020-05-02 07:07:39	139	3	2.270000	CONTROL_20200501_TEMPESTX		3.4	0.432	
123	2020-05-02 05:07:42	123	3	2.270000	CONTROL_20200501_TEMPESTX		3.4	0.432	
71	2020-05-01 22:37:39	71	3	2.270000	CONTROL_20200501_TEMPESTX		3.4	0.436	
744	2020-05-05 10:41:10	744	4	2.280000	CONTROL_20200501_TEMPESTX		3.4	0.475	
277	2020-05-03 00:30:38	277	1	2.280000	CONTROL_20200501_TEMPESTX		3.4	0.358	
28	2020-05-01 17:11:13	28	4	2.280000	CONTROL_20200501_TEMPESTX		3.4	0.48	
863	2020-05-06 01:37:43	863	3	2.290000	CONTROL_20200501_TEMPESTX		3.4	0.439	
836	2020-05-05 22:11:15	836	4	2.290000	CONTROL_20200501_TEMPESTX		3.4	0.463	
832	2020-05-05 21:41:13	832	4	2.290000	CONTROL_20200501_TEMPESTX		3.4	0.463	
300	2020-05-03 03:11:12	300	4	2.290000	CONTROL_20200501_TEMPESTX		3.4	0.473	
289	2020-05-03 02:00:38	289	1	2.290000	CONTROL_20200501_TEMPESTX		3.4	0.358	
715	2020-05-05 07:07:39	715	3	2.300000	CONTROL_20200501_TEMPESTX		3.4	0.434	
851	2020-05-06 00:07:44	851	3	2.310000	CONTROL_20200501_TEMPESTX		3.4	0.443	
760	2020-05-05 12:41:09	760	4	2.310000	CONTROL_20200501_TEMPESTX		3.4	0.475	
159	2020-05-02 09:37:42	159	3	2.310000	CONTROL_20200501_TEMPESTX		3.4	0.434	
16	2020-05-01 15:41:11	16	4	2.310000	CONTROL_20200501_TEMPESTX		3.4	0.481	
855	2020-05-06 00:37:45	855	3	2.320000	CONTROL_20200501_TEMPESTX		3.4	0.442	
792	2020-05-05 16:41:12	792	4	2.320000	CONTROL_20200501_TEMPESTX		3.4	0.475	
752	2020-05-05 11:41:10	752	4	2.320000	CONTROL_20200501_TEMPESTX		3.4	0.475	
280	2020-05-03 00:41:11	280	4	2.320000	CONTROL_20200501_TEMPESTX		3.4	0.473	
127	2020-05-02 05:37:40	127	3	2.320000	CONTROL_20200501_TEMPESTX		3.4	0.433	
816	2020-05-05 19:41:16	816	4	2.330000	CONTROL_20200501_TEMPESTX		3.4	0.474	
40	2020-05-01 18:41:14	40	4	2.330000	CONTROL_20200501_TEMPESTX		3.4	0.479	
17	2020-05-01 16:00:38	17	1	2.330000	CONTROL_20200501_TEMPESTX		3.4	0.402	
4	2020-05-01 14:27:07	4	4	2.330000	CONTROL_20200501_TEMPESTX		3.4	0.483	
723	2020-05-05 08:07:40	723	3	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.435	
699	2020-05-05 05:07:41	699	3	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.435	
631	2020-05-04 20:37:42	631	3	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.441	
389	2020-05-03 14:30:38	389	1	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.369	
296	2020-05-03 02:41:14	296	4	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.473	
11	2020-05-01 15:07:39	11	3	2.340000	CONTROL_20200501_TEMPESTX		3.4	0.44	
284	2020-05-03 01:11:10	284	4	2.350000	CONTROL_20200501_TEMPESTX		3.4	0.473	
264	2020-05-02 22:41:11	264	4	2.350000	CONTROL_20200501_TEMPESTX		3.4	0.473	
181	2020-05-02 12:30:38	181	1	2.350000	CONTROL_20200501_TEMPESTX		3.4	0.37	
691	2020-05-05 04:07:38	691	3	2.370000	CONTROL_20200501_TEMPESTX		3.4	0.436	
53	2020-05-01 20:30:38	53	1	2.370000	CONTROL_20200501_TEMPESTX		3.4	0.387	
32	2020-05-01 17:41:11	32	4	2.370000	CONTROL_20200501_TEMPESTX		3.4	0.479	
23	2020-05-01 16:37:42	23	3	2.370000	CONTROL_20200501_TEMPESTX		3.4	0.441	
804	2020-05-05 18:11:13	804	4	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.474	
784	2020-05-05 15:41:10	784	4	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.475	
647	2020-05-04 22:37:38	647	3	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.44	
95	2020-05-02 01:37:41	95	3	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.434	
48	2020-05-01 19:41:09	48	4	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.478	
8	2020-05-01 14:41:16	8	4	2.380000	CONTROL_20200501_TEMPESTX		3.4	0.482	
24	2020-05-01 16:41:12	24	4	2.390000	CONTROL_20200501_TEMPESTX		3.4	0.481	
885	2020-05-06 04:30:38	885	1	2.400000	CONTROL_20200501_TEMPESTX		3.4	0.405	
292	2020-05-03 02:11:12	292	4	2.400000	CONTROL_20200501_TEMPESTX		3.4	0.473	
7	2020-05-01 14:37:44	7	3	2.400000	CONTROL_20200501_TEMPESTX		3.4	0.441	
768	2020-05-05 13:41:13	768	4	2.410000	CONTROL_20200501_TEMPESTX		3.4	0.475	
460	2020-05-03 23:11:10	460	4	2.410000	CONTROL_20200501_TEMPESTX		3.4	0.47	
177	2020-05-02 12:00:38	177	1	2.420000	CONTROL_20200501_TEMPESTX		3.4	0.372	
36	2020-05-01 18:11:11	36	4	2.420000	CONTROL_20200501_TEMPESTX		3.4	0.479	
748	2020-05-05 11:11:10	748	4	2.430000	CONTROL_20200501_TEMPESTX		3.4	0.475	
272	2020-05-02 23:41:15	272	4	2.430000	CONTROL_20200501_TEMPESTX		3.4	0.473	
260	2020-05-02 22:11:12	260	4	2.430000	CONTROL_20200501_TEMPESTX		3.4	0.474	
808	2020-05-05 18:41:16	808	4	2.440000	CONTROL_20200501_TEMPESTX		3.4	0.474	
776	2020-05-05 14:41:12	776	4	2.440000	CONTROL_20200501_TEMPESTX		3.4	0.475	
268	2020-05-02 23:11:13	268	4	2.440000	CONTROL_20200501_TEMPESTX		3.4	0.473	
800	2020-05-05 17:41:14	800	4	2.450000	CONTROL_20200501_TEMPESTX		3.4	0.474	
172	2020-05-02 11:11:08	172	4	2.450000	CONTROL_20200501_TEMPESTX		3.4	0.477	
163	2020-05-02 10:07:40	163	3	2.450000	CONTROL_20200501_TEMPESTX		3.4	0.435	
63	2020-05-01 21:37:41	63	3	2.450000	CONTROL_20200501_TEMPESTX		3.4	0.436	
276	2020-05-03 00:11:11	276	4	2.460000	CONTROL_20200501_TEMPESTX		3.4	0.473	
135	2020-05-02 06:37:45	135	3	2.460000	CONTROL_20200501_TEMPESTX		3.4	0.432	
103	2020-05-02 02:37:41	103	3	2.460000	CONTROL_20200501_TEMPESTX		3.4	0.434	
44	2020-05-01 19:11:11	44	4	2.460000	CONTROL_20200501_TEMPESTX		3.4	0.479	
635	2020-05-04 21:07:37	635	3	2.470000	CONTROL_20200501_TEMPESTX		3.4	0.441	
304	2020-05-03 03:41:14	304	4	2.470000	CONTROL_20200501_TEMPESTX		3.4	0.473	
772	2020-05-05 14:11:13	772	4	2.480000	CONTROL_20200501_TEMPESTX		3.4	0.474	
687	2020-05-05 03:37:38	687	3	2.480000	CONTROL_20200501_TEMPESTX		3.4	0.436	
248	2020-05-02 20:41:14	248	4	2.480000	CONTROL_20200501_TEMPESTX		3.4	0.474	
176	2020-05-02 11:41:14	176	4	2.480000	CONTROL_20200501_TEMPESTX		3.4	0.478	
796	2020-05-05 17:11:16	796	4	2.490000	CONTROL_20200501_TEMPESTX		3.4	0.474	
43	2020-05-01 19:07:40	43	3	2.490000	CONTROL_20200501_TEMPESTX		3.4	0.438	
31	2020-05-01 17:37:41	31	3	2.490000	CONTROL_20200501_TEMPESTX		3.4	0.44	
812	2020-05-05 19:11:19	812	4	2.500000	CONTROL_20200501_TEMPESTX		3.4	0.474	
679	2020-05-05 02:37:43	679	3	2.500000	CONTROL_20200501_TEMPESTX		3.4	0.436	
651	2020-05-04 23:07:42	651	3	2.500000	CONTROL_20200501_TEMPESTX		3.4	0.439	
249	2020-05-02 21:00:38	249	1	2.500000	CONTROL_20200501_TEMPESTX		3.4	0.361	
35	2020-05-01 18:07:38	35	3	2.500000	CONTROL_20200501_TEMPESTX		3.4	0.439	
777	2020-05-05 15:00:38	777	1	2.510000	CONTROL_20200501_TEMPESTX		3.4	0.364	
847	2020-05-05 23:37:42	847	3	2.520000	CONTROL_20200501_TEMPESTX		3.4	0.447	
695	2020-05-05 04:37:39	695	3	2.520000	CONTROL_20200501_TEMPESTX		3.4	0.436	
107	2020-05-02 03:07:39	107	3	2.520000	CONTROL_20200501_TEMPESTX		3.4	0.433	
39	2020-05-01 18:37:41	39	3	2.520000	CONTROL_20200501_TEMPESTX		3.4	0.439	
12	2020-05-01 15:11:10	12	4	2.520000	CONTROL_20200501_TEMPESTX		3.4	0.481	
675	2020-05-05 02:07:41	675	3	2.530000	CONTROL_20200501_TEMPESTX		3.4	0.437	
244	2020-05-02 20:11:12	244	4	2.530000	CONTROL_20200501_TEMPESTX		3.4	0.475	
771	2020-05-05 14:07:40	771	3	2.540000	CONTROL_20200501_TEMPESTX		3.4	0.435	
763	2020-05-05 13:07:39	763	3	2.540000	CONTROL_20200501_TEMPESTX		3.4	0.436	
749	2020-05-05 11:30:38	749	1	2.540000	CONTROL_20200501_TEMPESTX		3.4	0.365	
20	2020-05-01 16:11:09	20	4	2.540000	CONTROL_20200501_TEMPESTX		3.4	0.481	
9	2020-05-01 15:00:38	9	1	2.540000	CONTROL_20200501_TEMPESTX		3.4	0.403	
703	2020-05-05 05:37:39	703	3	2.550000	CONTROL_20200501_TEMPESTX		3.4	0.435	
261	2020-05-02 22:30:38	261	1	2.550000	CONTROL_20200501_TEMPESTX		3.4	0.359	
859	2020-05-06 01:07:42	859	3	2.560000	CONTROL_20200501_TEMPESTX		3.4	0.441	
417	2020-05-03 18:00:38	417	1	2.560000	CONTROL_20200501_TEMPESTX		3.4	0.362	
180	2020-05-02 12:11:18	180	4	2.560000	CONTROL_20200501_TEMPESTX		3.4	0.479	
49	2020-05-01 20:00:38	49	1	2.560000	CONTROL_20200501_TEMPESTX		3.4	0.388	
13	2020-05-01 15:30:38	13	1	2.560000	CONTROL_20200501_TEMPESTX		3.4	0.402	
257	2020-05-02 22:00:38	257	1	2.570000	CONTROL_20200501_TEMPESTX		3.4	0.359	
252	2020-05-02 21:11:12	252	4	2.570000	CONTROL_20200501_TEMPESTX		3.4	0.475	
149	2020-05-02 08:30:38	149	1	2.570000	CONTROL_20200501_TEMPESTX		3.4	0.376	
843	2020-05-05 23:07:40	843	3	2.590000	CONTROL_20200501_TEMPESTX		3.4	0.449	
59	2020-05-01 21:07:41	59	3	2.590000	CONTROL_20200501_TEMPESTX		3.4	0.436	
184	2020-05-02 12:41:08	184	4	2.600000	CONTROL_20200501_TEMPESTX		3.4	0.48	
288	2020-05-03 01:41:14	288	4	2.610000	CONTROL_20200501_TEMPESTX		3.4	0.473	
153	2020-05-02 09:00:38	153	1	2.620000	CONTROL_20200501_TEMPESTX		3.4	0.375	
828	2020-05-05 21:11:11	828	4	2.630000	CONTROL_20200501_TEMPESTX		3.4	0.477	
821	2020-05-05 20:30:38	821	1	2.630000	CONTROL_20200501_TEMPESTX		3.4	0.363	
767	2020-05-05 13:37:39	767	3	2.630000	CONTROL_20200501_TEMPESTX		3.4	0.435	
256	2020-05-02 21:41:13	256	4	2.630000	CONTROL_20200501_TEMPESTX		3.4	0.474	
429	2020-05-03 19:30:38	429	1	2.660000	CONTROL_20200501_TEMPESTX		3.4	0.359	
157	2020-05-02 09:30:38	157	1	2.660000	CONTROL_20200501_TEMPESTX		3.4	0.375	
119	2020-05-02 04:37:41	119	3	2.670000	CONTROL_20200501_TEMPESTX		3.4	0.433	
397	2020-05-03 15:30:38	397	1	2.710000	CONTROL_20200501_TEMPESTX		3.4	0.366	
831	2020-05-05 21:37:43	831	3	2.730000	CONTROL_20200501_TEMPESTX		3.4	0.445	
753	2020-05-05 12:00:38	753	1	2.730000	CONTROL_20200501_TEMPESTX		3.4	0.365	
627	2020-05-04 20:07:41	627	3	2.740000	CONTROL_20200501_TEMPESTX		3.4	0.442	
33	2020-05-01 18:00:38	33	1	2.750000	CONTROL_20200501_TEMPESTX		3.4	0.394	
793	2020-05-05 17:00:38	793	1	2.770000	CONTROL_20200501_TEMPESTX		3.4	0.363	
440	2020-05-03 20:41:13	440	4	2.790000	CONTROL_20200501_TEMPESTX		3.4	0.476	
432	2020-05-03 19:41:14	432	4	2.800000	CONTROL_20200501_TEMPESTX		3.4	0.477	
921	2020-05-06 09:00:38	921	1	2.850000	CONTROL_20200501_TEMPESTX		3.4	0.398	
405	2020-05-03 16:30:38	405	1	2.870000	CONTROL_20200501_TEMPESTX		3.4	0.362	
21	2020-05-01 16:30:38	21	1	2.870000	CONTROL_20200501_TEMPESTX		3.4	0.4	
835	2020-05-05 22:07:42	835	3	2.880000	CONTROL_20200501_TEMPESTX		3.4	0.448	
401	2020-05-03 16:00:38	401	1	2.880000	CONTROL_20200501_TEMPESTX		3.4	0.364	
388	2020-05-03 14:11:09	388	4	2.880000	CONTROL_20200501_TEMPESTX		3.4	0.479	
827	2020-05-05 21:07:41	827	3	2.900000	CONTROL_20200501_TEMPESTX		3.4	0.436	
400	2020-05-03 15:41:09	400	4	2.900000	CONTROL_20200501_TEMPESTX		3.4	0.479	
408	2020-05-03 16:41:11	408	4	2.940000	CONTROL_20200501_TEMPESTX		3.4	0.478	
452	2020-05-03 22:11:10	452	4	2.950000	CONTROL_20200501_TEMPESTX		3.4	0.476	
643	2020-05-04 22:07:39	643	3	2.970000	CONTROL_20200501_TEMPESTX		3.4	0.44	
463	2020-05-03 23:37:40	463	3	2.980000	CONTROL_20200501_TEMPESTX		3.4	0.454	
424	2020-05-03 18:41:15	424	4	2.980000	CONTROL_20200501_TEMPESTX		3.4	0.477	
392	2020-05-03 14:41:12	392	4	2.990000	CONTROL_20200501_TEMPESTX		3.4	0.481	
745	2020-05-05 11:00:38	745	1	3.000000	CONTROL_20200501_TEMPESTX		3.4	0.366	
420	2020-05-03 18:11:11	420	4	3.000000	CONTROL_20200501_TEMPESTX		3.4	0.477	
185	2020-05-02 13:00:38	185	1	3.010000	CONTROL_20200501_TEMPESTX		3.4	0.369	
738	2020-05-05 10:04:11	738	2	3.020000	CONTROL_20200501_TEMPESTX		3.4	0.474	
436	2020-05-03 20:11:09	436	4	3.020000	CONTROL_20200501_TEMPESTX		3.4	0.476	
448	2020-05-03 21:41:08	448	4	3.040000	CONTROL_20200501_TEMPESTX		3.4	0.476	
428	2020-05-03 19:11:13	428	4	3.040000	CONTROL_20200501_TEMPESTX		3.4	0.477	
499	2020-05-04 04:07:43	499	3	3.050000	CONTROL_20200501_TEMPESTX		3.4	0.444	
487	2020-05-04 02:37:42	487	3	3.060000	CONTROL_20200501_TEMPESTX		3.4	0.454	
416	2020-05-03 17:41:12	416	4	3.060000	CONTROL_20200501_TEMPESTX		3.4	0.477	
761	2020-05-05 13:00:38	761	1	3.090000	CONTROL_20200501_TEMPESTX		3.4	0.365	
396	2020-05-03 15:11:10	396	4	3.100000	CONTROL_20200501_TEMPESTX		3.4	0.481	
758	2020-05-05 12:34:10	758	2	3.110000	CONTROL_20200501_TEMPESTX		3.4	0.476	
393	2020-05-03 15:00:38	393	1	3.110000	CONTROL_20200501_TEMPESTX		3.4	0.368	
166	2020-05-02 10:34:12	166	2	3.120000	CONTROL_20200501_TEMPESTX		3.4	0.481	
154	2020-05-02 09:04:09	154	2	3.130000	CONTROL_20200501_TEMPESTX		3.4	0.474	
757	2020-05-05 12:30:38	757	1	3.140000	CONTROL_20200501_TEMPESTX		3.4	0.365	
483	2020-05-04 02:07:40	483	3	3.150000	CONTROL_20200501_TEMPESTX		3.4	0.452	
467	2020-05-04 00:07:40	467	3	3.150000	CONTROL_20200501_TEMPESTX		3.4	0.451	
29	2020-05-01 17:30:38	29	1	3.150000	CONTROL_20200501_TEMPESTX		3.4	0.395	
150	2020-05-02 08:34:12	150	2	3.160000	CONTROL_20200501_TEMPESTX		3.4	0.473	
455	2020-05-03 22:37:36	455	3	3.170000	CONTROL_20200501_TEMPESTX		3.4	0.456	
789	2020-05-05 16:30:38	789	1	3.200000	CONTROL_20200501_TEMPESTX		3.4	0.363	
162	2020-05-02 10:04:10	162	2	3.220000	CONTROL_20200501_TEMPESTX		3.4	0.475	
6	2020-05-01 14:34:11	6	2	3.220000	CONTROL_20200501_TEMPESTX		3.4	0.494	
