"Plot Title: 20377496"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20377496, SEN S/N: 20353473)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20353474)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20362713)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20362714)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20372262)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20372263)","Water Content, m³/m³ (LGR S/N: 20377496, SEN S/N: 20378028)","Water Content, m³/m³ (LGR S/N: 20377496, SEN S/N: 20378029)","Temp, °C (LGR S/N: 20377496, SEN S/N: 20378788)","RH, % (LGR S/N: 20377496, SEN S/N: 20378788)"
1544,06/28/18 05:22:10 PM,20.698,22.776,21.748,19.508,21.987,20.936,0.2821,0.3252,26.012,87.800
1545,06/28/18 05:37:10 PM,20.698,22.753,21.700,19.508,21.987,20.936,0.2817,0.3249,26.353,83.600
1546,06/28/18 05:52:10 PM,20.698,22.753,21.676,19.508,21.987,20.936,0.2821,0.3244,26.182,84.200
1547,06/28/18 06:07:10 PM,20.722,22.753,21.700,19.532,21.987,20.984,0.2817,0.3244,26.158,84.200
1548,06/28/18 06:22:10 PM,20.698,22.705,21.652,19.508,21.987,20.936,0.2817,0.3240,26.256,84.500
1549,06/28/18 06:37:10 PM,20.722,22.657,21.628,19.532,21.987,20.984,0.2817,0.3235,26.182,84.500
1550,06/28/18 06:52:10 PM,20.746,22.705,21.628,19.555,21.987,21.008,0.2817,0.3235,26.036,84.800
1551,06/28/18 07:07:10 PM,20.746,22.657,21.604,19.555,21.987,21.008,0.2817,0.3235,25.768,86.300
1552,06/28/18 07:22:10 PM,20.746,22.633,21.581,19.555,21.987,21.008,0.2817,0.3231,25.623,86.500
1553,06/28/18 07:37:10 PM,20.746,22.633,21.581,19.579,21.987,21.032,0.2817,0.3228,25.428,86.300
1554,06/28/18 07:52:10 PM,20.746,22.585,21.533,19.555,21.987,21.032,0.2817,0.3228,25.283,86.000
1555,06/28/18 08:07:10 PM,20.746,22.561,21.509,19.555,21.939,21.032,0.2817,0.3223,24.968,87.600
1556,06/28/18 08:22:10 PM,20.746,22.513,21.485,19.555,21.939,21.032,0.2817,0.3223,24.629,88.200
1557,06/28/18 08:37:10 PM,20.746,22.465,21.461,19.555,21.939,21.032,0.2817,0.3228,24.388,89.200
1558,06/28/18 08:52:10 PM,20.746,22.441,21.437,19.579,21.891,21.032,0.2817,0.3223,24.074,90.300
1559,06/28/18 09:07:10 PM,20.793,22.369,21.413,19.579,21.891,21.056,0.2817,0.3223,23.713,91.600
1560,06/28/18 09:22:10 PM,20.746,22.321,21.366,19.579,21.891,21.056,0.2821,0.3223,23.521,92.900
1561,06/28/18 09:37:10 PM,20.793,22.274,21.318,19.579,21.891,21.079,0.2821,0.3219,23.112,92.400
1562,06/28/18 09:52:10 PM,20.793,22.226,21.294,19.603,21.891,21.079,0.2821,0.3223,22.848,92.700
1563,06/28/18 10:07:10 PM,20.793,22.178,21.246,19.579,21.891,21.079,0.2817,0.3223,22.753,92.600
1564,06/28/18 10:22:10 PM,20.770,22.082,21.223,19.579,21.843,21.079,0.2821,0.3223,22.609,93.300
1565,06/28/18 10:37:10 PM,20.793,22.058,21.175,19.603,21.843,21.079,0.2817,0.3219,22.274,94.400
1566,06/28/18 10:52:10 PM,20.793,21.987,21.127,19.603,21.795,21.079,0.2821,0.3219,22.178,94.700
1567,06/28/18 11:07:10 PM,20.793,21.939,21.103,19.603,21.795,21.079,0.2817,0.3219,22.154,95.200
1568,06/28/18 11:22:10 PM,20.746,21.891,21.056,19.603,21.795,21.079,0.2821,0.3219,21.963,95.800
1569,06/28/18 11:37:10 PM,20.746,21.843,21.008,19.579,21.748,21.056,0.2817,0.3219,21.604,96.800
1570,06/28/18 11:52:10 PM,20.746,21.795,20.984,19.603,21.748,21.056,0.2821,0.3219,21.604,96.600
1571,06/29/18 12:07:10 AM,20.746,21.748,20.936,19.579,21.700,21.056,0.2817,0.3219,21.557,96.900
1572,06/29/18 12:22:10 AM,20.746,21.700,20.913,19.603,21.700,21.056,0.2821,0.3219,21.557,96.800
1573,06/29/18 12:37:10 AM,20.746,21.652,20.865,19.579,21.652,21.032,0.2817,0.3219,21.533,97.100
1574,06/29/18 12:52:10 AM,20.746,21.604,20.841,19.579,21.652,21.032,0.2821,0.3219,21.294,97.600
1575,06/29/18 01:07:10 AM,20.722,21.557,20.793,19.579,21.604,21.032,0.2817,0.3216,20.984,97.900
1576,06/29/18 01:22:10 AM,20.722,21.509,20.746,19.579,21.604,21.032,0.2821,0.3219,20.817,98.200
1577,06/29/18 01:37:10 AM,20.722,21.461,20.722,19.579,21.581,21.032,0.2817,0.3216,20.770,98.200
1578,06/29/18 01:52:10 AM,20.698,21.413,20.698,19.555,21.557,21.008,0.2821,0.3219,20.698,98.400
1579,06/29/18 02:07:10 AM,20.698,21.366,20.650,19.555,21.509,21.008,0.2817,0.3219,20.722,98.200
1580,06/29/18 02:22:10 AM,20.674,21.318,20.627,19.555,21.509,20.984,0.2821,0.3219,21.008,98.200
1581,06/29/18 02:37:10 AM,20.650,21.318,20.579,19.555,21.461,20.984,0.2821,0.3219,20.650,98.100
1582,06/29/18 02:52:10 AM,20.650,21.270,20.555,19.555,21.461,20.984,0.2821,0.3219,20.507,98.600
1583,06/29/18 03:07:10 AM,20.650,21.223,20.507,19.532,21.413,20.984,0.2821,0.3219,20.365,98.700
1584,06/29/18 03:22:10 AM,20.627,21.175,20.507,19.532,21.413,20.936,0.2817,0.3219,20.388,98.600
1585,06/29/18 03:37:10 AM,20.603,21.127,20.460,19.508,21.366,20.936,0.2821,0.3219,20.507,98.700
1586,06/29/18 03:52:10 AM,20.603,21.127,20.436,19.508,21.366,20.936,0.2817,0.3219,20.341,98.800
1587,06/29/18 04:07:10 AM,20.603,21.079,20.412,19.508,21.318,20.936,0.2821,0.3216,20.079,99.100
1588,06/29/18 04:22:10 AM,20.555,21.032,20.365,19.508,21.318,20.913,0.2821,0.3216,20.055,98.900
1589,06/29/18 04:37:10 AM,20.555,20.984,20.365,19.508,21.294,20.889,0.2817,0.3216,20.007,98.900
1590,06/29/18 04:52:10 AM,20.555,20.936,20.317,19.484,21.270,20.889,0.2821,0.3219,19.960,98.900
1591,06/29/18 05:07:10 AM,20.531,20.913,20.293,19.484,21.246,20.889,0.2821,0.3216,19.865,99.200
1592,06/29/18 05:22:10 AM,20.507,20.889,20.269,19.460,21.223,20.889,0.2817,0.3216,19.746,99.300
1593,06/29/18 05:37:10 AM,20.507,20.841,20.246,19.460,21.223,20.865,0.2821,0.3216,19.793,99.400
1594,06/29/18 05:52:10 AM,20.484,20.793,20.198,19.460,21.175,20.841,0.2817,0.3219,19.960,99.000
1595,06/29/18 06:07:10 AM,20.460,20.746,20.174,19.460,21.127,20.841,0.2817,0.3216,19.579,99.100
1596,06/29/18 06:22:10 AM,20.460,20.746,20.174,19.460,21.127,20.841,0.2821,0.3216,19.698,99.200
1597,06/29/18 06:37:10 AM,20.460,20.722,20.126,19.436,21.127,20.817,0.2817,0.3216,19.888,99.200
1598,06/29/18 06:52:10 AM,20.436,20.722,20.126,19.413,21.103,20.793,0.2817,0.3216,20.269,98.500
1599,06/29/18 07:07:10 AM,20.412,20.746,20.079,19.413,21.079,20.793,0.2821,0.3216,20.579,98.300
1600,06/29/18 07:22:10 AM,20.412,20.746,20.079,19.413,21.079,20.746,0.2817,0.3216,20.960,98.200
1601,06/29/18 07:37:10 AM,20.365,20.817,20.079,19.413,21.032,20.746,0.2821,0.3219,21.223,98.000
1602,06/29/18 07:52:10 AM,20.365,20.889,20.103,19.413,21.032,20.746,0.2817,0.3219,21.581,97.100
1603,06/29/18 08:07:10 AM,20.365,20.936,20.126,19.389,21.032,20.746,0.2821,0.3216,22.106,95.100
1604,06/29/18 08:22:10 AM,20.365,21.056,20.150,19.389,21.032,20.746,0.2817,0.3219,22.609,93.400
1605,06/29/18 08:37:10 AM,20.341,21.127,20.198,19.365,21.032,20.722,0.2821,0.3219,22.992,93.300
1606,06/29/18 08:52:10 AM,20.317,21.223,20.246,19.365,21.079,20.722,0.2817,0.3216,23.376,91.900
1607,06/29/18 09:07:10 AM,20.317,21.342,20.293,19.365,21.079,20.698,0.2821,0.3216,23.833,91.500
1608,06/29/18 09:22:10 AM,20.317,21.461,20.365,19.365,21.079,20.698,0.2821,0.3216,24.243,89.200
1609,06/29/18 09:37:10 AM,20.317,21.581,20.412,19.365,21.127,20.698,0.2817,0.3216,24.702,88.500
1610,06/29/18 09:52:10 AM,20.317,21.676,20.484,19.341,21.127,20.698,0.2817,0.3211,24.798,87.500
1611,06/29/18 10:07:10 AM,20.317,21.748,20.555,19.365,21.175,20.698,0.2821,0.3211,24.895,89.300
1612,06/29/18 10:22:10 AM,20.317,21.843,20.627,19.365,21.223,20.698,0.2817,0.3216,25.477,89.500
1613,06/29/18 10:37:10 AM,20.341,21.987,20.698,19.365,21.270,20.698,0.2817,0.3211,25.987,85.900
1614,06/29/18 10:52:10 AM,20.341,22.082,20.746,19.365,21.318,20.698,0.2817,0.3211,26.720,79.500
1615,06/29/18 11:07:10 AM,20.365,22.178,20.841,19.341,21.318,20.722,0.2813,0.3211,26.891,76.400
1616,06/29/18 11:22:10 AM,20.365,22.226,20.936,19.365,21.390,20.722,0.2813,0.3207,27.481,74.000
1617,06/29/18 11:37:10 AM,20.412,22.321,21.032,19.389,21.461,20.746,0.2813,0.3211,27.308,72.000
1618,06/29/18 11:52:10 AM,20.412,22.369,21.079,19.365,21.461,20.746,0.2817,0.3207,28.295,64.700
1619,06/29/18 12:07:10 PM,20.412,22.417,21.199,19.365,21.509,20.746,0.2817,0.3207,27.924,70.100
1620,06/29/18 12:22:10 PM,20.460,22.465,21.413,19.365,21.557,20.746,0.2817,0.3207,28.394,64.500
1621,06/29/18 12:37:10 PM,20.460,22.537,21.700,19.389,21.604,20.793,0.2813,0.3207,28.419,63.000
1622,06/29/18 12:52:10 PM,20.484,22.585,21.939,19.389,21.652,20.793,0.2813,0.3204,28.493,61.600
1623,06/29/18 01:07:10 PM,20.531,22.657,22.058,19.413,21.700,20.841,0.2813,0.3199,28.444,67.600
1624,06/29/18 01:22:10 PM,20.507,22.729,22.058,19.413,21.700,20.817,0.2813,0.3204,29.290,66.700
1625,06/29/18 01:37:10 PM,20.555,22.753,22.058,19.413,21.748,20.841,0.2813,0.3199,29.015,62.000
1626,06/29/18 01:52:10 PM,20.555,22.753,22.034,19.460,21.795,20.841,0.2813,0.3195,29.240,60.200
1627,06/29/18 02:07:10 PM,20.603,22.800,22.011,19.460,21.795,20.889,0.2810,0.3195,29.265,57.400
1628,06/29/18 02:22:10 PM,20.603,22.800,21.987,19.484,21.843,20.889,0.2810,0.3195,29.140,58.100
1629,06/29/18 02:37:10 PM,20.627,22.800,21.987,19.508,21.891,20.889,0.2810,0.3195,28.791,57.300
1630,06/29/18 02:52:10 PM,20.650,22.753,21.939,19.508,21.891,20.936,0.2813,0.3192,27.998,64.400
1631,06/29/18 03:07:10 PM,20.674,22.753,21.939,19.532,21.891,20.936,0.2813,0.3192,28.692,61.400
1632,06/29/18 03:22:10 PM,20.698,22.800,21.939,19.555,21.939,20.936,0.2810,0.3187,29.040,59.100
1633,06/29/18 03:37:10 PM,20.698,22.824,21.963,19.555,21.963,20.984,0.2810,0.3187,28.965,65.300
1634,06/29/18 03:52:10 PM,20.698,22.848,21.963,19.555,21.987,20.984,0.2810,0.3187,28.667,67.700
1635,06/29/18 04:07:10 PM,20.746,22.848,21.963,19.603,21.987,21.008,0.2806,0.3187,28.493,67.800
1636,06/29/18 04:22:10 PM,20.746,22.896,21.963,19.603,22.011,21.008,0.2810,0.3187,28.320,70.500
1637,06/29/18 04:37:10 PM,20.746,22.920,21.963,19.603,22.034,21.032,0.2806,0.3183,28.568,68.400
1638,06/29/18 04:52:10 PM,20.746,22.920,21.939,19.603,22.034,21.032,0.2810,0.3183,28.147,70.900
1639,06/29/18 05:07:10 PM,20.746,22.944,21.939,19.603,22.082,21.056,0.2806,0.3183,27.776,75.700
1640,06/29/18 05:22:10 PM,20.793,22.920,21.939,19.627,22.082,21.079,0.2806,0.3178,27.653,75.500
1641,06/29/18 05:37:10 PM,20.793,22.896,21.915,19.651,22.082,21.079,0.2810,0.3183,27.186,78.200
1642,06/29/18 05:52:10 PM,20.817,22.896,21.891,19.651,22.106,21.103,0.2806,0.3178,27.063,81.500
1643,06/29/18 06:07:10 PM,20.817,22.896,21.891,19.674,22.130,21.127,0.2806,0.3178,26.891,81.400
1644,06/29/18 06:22:10 PM,20.841,22.896,21.867,19.674,22.130,21.127,0.2810,0.3178,26.646,84.400
1645,06/29/18 06:37:10 PM,20.841,22.848,21.843,19.698,22.130,21.127,0.2806,0.3171,26.451,86.600
1646,06/29/18 06:52:10 PM,20.841,22.848,21.819,19.698,22.130,21.127,0.2806,0.3168,26.182,86.700
1647,06/29/18 07:07:10 PM,20.865,22.824,21.795,19.698,22.130,21.175,0.2803,0.3168,26.085,86.700
1648,06/29/18 07:22:10 PM,20.889,22.824,21.795,19.722,22.178,21.199,0.2806,0.3168,25.720,86.700
1649,06/29/18 07:37:10 PM,20.889,22.776,21.748,19.698,22.130,21.199,0.2803,0.3163,25.477,87.400
1650,06/29/18 07:52:10 PM,20.889,22.753,21.724,19.722,22.154,21.223,0.2806,0.3163,25.283,87.800
1651,06/29/18 08:07:10 PM,20.889,22.705,21.700,19.746,22.130,21.223,0.2803,0.3168,25.113,88.300
1652,06/29/18 08:22:10 PM,20.913,22.657,21.652,19.722,22.130,21.223,0.2803,0.3163,24.750,88.500
1653,06/29/18 08:37:10 PM,20.913,22.609,21.628,19.746,22.130,21.223,0.2803,0.3168,24.484,89.000
1654,06/29/18 08:52:10 PM,20.913,22.561,21.581,19.746,22.082,21.223,0.2803,0.3163,24.122,89.300
1655,06/29/18 09:07:10 PM,20.936,22.513,21.557,19.746,22.082,21.246,0.2806,0.3163,23.833,90.700
1656,06/29/18 09:22:10 PM,20.936,22.465,21.509,19.746,22.082,21.270,0.2806,0.3163,23.472,92.200
1657,06/29/18 09:37:10 PM,20.936,22.393,21.485,19.746,22.082,21.270,0.2803,0.3163,23.256,93.200
1658,06/29/18 09:52:10 PM,20.936,22.345,21.437,19.770,22.082,21.270,0.2806,0.3163,22.896,94.900
1659,06/29/18 10:07:10 PM,20.936,22.274,21.390,19.770,22.058,21.270,0.2806,0.3163,22.872,94.700
1660,06/29/18 10:22:10 PM,20.936,22.226,21.342,19.746,22.034,21.270,0.2803,0.3163,22.513,95.600
1661,06/29/18 10:37:10 PM,20.936,22.178,21.318,19.746,21.987,21.270,0.2806,0.3163,22.417,95.800
1662,06/29/18 10:52:10 PM,20.936,22.130,21.270,19.770,21.987,21.270,0.2803,0.3163,22.011,96.900
1663,06/29/18 11:07:10 PM,20.936,22.082,21.223,19.746,21.987,21.270,0.2806,0.3168,22.034,96.400
1664,06/29/18 11:22:10 PM,20.936,22.034,21.199,19.770,21.939,21.270,0.2803,0.3163,22.011,96.400
1665,06/29/18 11:37:10 PM,20.936,21.987,21.127,19.746,21.891,21.270,0.2806,0.3163,21.581,97.400
1666,06/29/18 11:52:10 PM,20.936,21.891,21.103,19.746,21.891,21.270,0.2803,0.3163,21.604,97.300
1667,06/30/18 12:07:10 AM,20.936,21.867,21.056,19.746,21.891,21.270,0.2806,0.3168,21.366,97.800
1668,06/30/18 12:22:10 AM,20.913,21.819,21.032,19.746,21.867,21.246,0.2803,0.3168,21.366,97.600
1669,06/30/18 12:37:10 AM,20.913,21.748,20.984,19.746,21.843,21.223,0.2806,0.3168,21.032,98.200
1670,06/30/18 12:52:10 AM,20.889,21.700,20.936,19.746,21.795,21.223,0.2803,0.3163,21.199,97.900
1671,06/30/18 01:07:10 AM,20.889,21.652,20.889,19.746,21.795,21.223,0.2806,0.3163,20.817,98.200
1672,06/30/18 01:22:10 AM,20.865,21.604,20.841,19.722,21.748,21.223,0.2803,0.3168,20.746,98.400
1673,06/30/18 01:37:10 AM,20.865,21.557,20.841,19.746,21.748,21.223,0.2806,0.3168,20.603,98.600
1674,06/30/18 01:52:10 AM,20.841,21.509,20.770,19.722,21.700,21.199,0.2803,0.3163,20.555,98.600
1675,06/30/18 02:07:10 AM,20.841,21.461,20.746,19.722,21.700,21.199,0.2806,0.3168,20.674,98.300
1676,06/30/18 02:22:10 AM,20.841,21.413,20.698,19.698,21.652,21.175,0.2803,0.3168,20.269,98.700
1677,06/30/18 02:37:10 AM,20.817,21.366,20.674,19.698,21.604,21.175,0.2803,0.3168,20.198,98.800
1678,06/30/18 02:52:10 AM,20.793,21.318,20.650,19.698,21.604,21.127,0.2806,0.3168,20.103,99.100
1679,06/30/18 03:07:10 AM,20.793,21.246,20.603,19.698,21.581,21.127,0.2806,0.3168,20.055,99.000
1680,06/30/18 03:22:10 AM,20.746,21.175,20.531,19.651,21.509,21.127,0.2806,0.3163,19.960,99.000
1681,06/30/18 03:37:10 AM,20.746,21.127,20.531,19.674,21.509,21.127,0.2806,0.3168,19.912,99.200
1682,06/30/18 03:52:10 AM,20.746,21.127,20.507,19.674,21.509,21.127,0.2806,0.3163,19.817,99.200
1683,06/30/18 04:07:10 AM,20.746,21.079,20.460,19.651,21.461,21.103,0.2803,0.3168,19.674,99.300
1684,06/30/18 04:22:10 AM,20.722,21.032,20.436,19.651,21.461,21.079,0.2806,0.3168,19.555,99.500
1685,06/30/18 04:37:10 AM,20.698,20.936,20.365,19.651,21.413,21.079,0.2806,0.3168,19.555,99.400
1686,06/30/18 04:52:10 AM,20.698,20.936,20.365,19.651,21.390,21.079,0.2803,0.3168,19.532,99.600
1687,06/30/18 05:07:10 AM,20.674,20.889,20.317,19.651,21.366,21.032,0.2806,0.3168,19.484,99.600
1688,06/30/18 05:22:10 AM,20.650,20.841,20.293,19.603,21.318,21.032,0.2803,0.3168,19.318,99.600
1689,06/30/18 05:37:10 AM,20.650,20.793,20.269,19.603,21.318,21.032,0.2803,0.3168,19.413,99.500
1690,06/30/18 05:52:10 AM,20.627,20.746,20.222,19.603,21.270,21.008,0.2806,0.3168,19.175,99.900
1691,06/30/18 06:07:10 AM,20.603,20.722,20.198,19.603,21.270,20.984,0.2803,0.3168,19.389,99.600
1692,06/30/18 06:22:10 AM,20.603,20.698,20.174,19.603,21.223,20.984,0.2803,0.3168,19.508,99.300
1693,06/30/18 06:37:10 AM,20.555,20.698,20.150,19.603,21.223,20.984,0.2806,0.3168,19.484,99.400
1694,06/30/18 06:52:10 AM,20.555,20.650,20.126,19.579,21.175,20.936,0.2806,0.3168,19.722,99.100
1695,06/30/18 07:07:10 AM,20.555,20.698,20.103,19.555,21.175,20.936,0.2803,0.3168,20.126,98.800
1696,06/30/18 07:22:10 AM,20.531,20.722,20.103,19.555,21.127,20.936,0.2806,0.3168,20.579,98.300
1697,06/30/18 07:37:10 AM,20.507,20.793,20.103,19.555,21.127,20.913,0.2803,0.3168,21.056,97.500
1698,06/30/18 07:52:10 AM,20.484,20.841,20.126,19.532,21.127,20.889,0.2806,0.3168,21.533,97.200
1699,06/30/18 08:07:10 AM,20.484,20.936,20.150,19.532,21.127,20.889,0.2803,0.3168,22.106,96.000
1700,06/30/18 08:22:10 AM,20.460,21.079,20.174,19.532,21.127,20.889,0.2806,0.3168,22.729,95.200
1701,06/30/18 08:37:10 AM,20.460,21.175,20.246,19.508,21.127,20.865,0.2803,0.3168,23.400,93.800
1702,06/30/18 08:52:10 AM,20.436,21.318,20.269,19.508,21.127,20.841,0.2806,0.3168,24.074,91.100
1703,06/30/18 09:07:10 AM,20.436,21.437,20.365,19.508,21.175,20.841,0.2806,0.3168,24.557,88.600
1704,06/30/18 09:22:10 AM,20.412,21.557,20.412,19.484,21.199,20.841,0.2803,0.3168,25.040,87.100
1705,06/30/18 09:37:10 AM,20.412,21.700,20.507,19.484,21.223,20.841,0.2803,0.3163,25.550,86.200
1706,06/30/18 09:52:10 AM,20.412,21.843,20.579,19.460,21.270,20.841,0.2803,0.3163,25.841,86.500
1707,06/30/18 10:07:10 AM,20.412,21.963,20.650,19.484,21.318,20.841,0.2803,0.3168,26.426,85.500
1708,06/30/18 10:22:10 AM,20.436,22.082,20.746,19.460,21.366,20.841,0.2806,0.3163,26.989,84.500
1709,06/30/18 10:37:10 AM,20.460,22.226,20.841,19.460,21.413,20.841,0.2803,0.3163,27.407,82.600
1710,06/30/18 10:52:10 AM,20.460,22.369,20.936,19.460,21.461,20.841,0.2806,0.3163,28.048,75.700
1711,06/30/18 11:07:10 AM,20.460,22.465,21.032,19.484,21.509,20.841,0.2806,0.3163,28.593,77.800
1712,06/30/18 11:22:10 AM,20.507,22.609,21.127,19.484,21.557,20.889,0.2800,0.3163,28.642,76.800
1713,06/30/18 11:37:10 AM,20.507,22.657,21.223,19.484,21.604,20.889,0.2800,0.3160,28.891,70.700
1714,06/30/18 11:52:10 AM,20.555,22.753,21.342,19.484,21.676,20.889,0.2800,0.3156,29.165,68.900
1715,06/30/18 12:07:10 PM,20.555,22.824,21.461,19.508,21.748,20.913,0.2800,0.3156,29.090,69.600
1716,06/30/18 12:22:10 PM,20.603,22.896,21.676,19.508,21.795,20.936,0.2800,0.3156,28.916,73.400
1717,06/30/18 12:37:10 PM,20.627,22.968,21.915,19.508,21.843,20.936,0.2800,0.3156,30.925,61.300
1718,06/30/18 12:52:10 PM,20.650,23.040,22.130,19.532,21.891,20.984,0.2803,0.3151,31.026,58.000
1719,06/30/18 01:07:10 PM,20.674,23.136,22.250,19.555,21.939,20.984,0.2800,0.3151,30.722,60.200
1720,06/30/18 01:22:10 PM,20.698,23.184,22.274,19.555,21.987,20.984,0.2800,0.3151,30.192,64.600
1721,06/30/18 01:37:10 PM,20.746,23.232,22.274,19.579,22.034,21.032,0.2800,0.3151,31.001,58.700
1722,06/30/18 01:52:10 PM,20.746,23.232,22.274,19.603,22.082,21.032,0.2796,0.3148,30.091,66.400
1723,06/30/18 02:07:10 PM,20.793,23.280,22.274,19.603,22.106,21.079,0.2800,0.3148,29.765,66.100
1724,06/30/18 02:22:10 PM,20.817,23.280,22.274,19.603,22.154,21.079,0.2796,0.3148,29.615,66.700
1725,06/30/18 02:37:10 PM,20.841,23.280,22.250,19.651,22.178,21.103,0.2800,0.3144,30.976,58.500
1726,06/30/18 02:52:10 PM,20.865,23.304,22.274,19.674,22.226,21.127,0.2796,0.3144,29.941,59.400
1727,06/30/18 03:07:10 PM,20.889,23.304,22.250,19.698,22.250,21.127,0.2796,0.3144,29.615,66.500
1728,06/30/18 03:22:10 PM,20.913,23.328,22.274,19.698,22.274,21.175,0.2793,0.3140,29.389,68.900
1729,06/30/18 03:37:10 PM,20.936,23.328,22.298,19.698,22.274,21.175,0.2796,0.3136,29.590,69.800
1730,06/30/18 03:52:10 PM,20.936,23.376,22.321,19.722,22.321,21.223,0.2793,0.3136,29.865,65.400
1731,06/30/18 04:07:10 PM,20.960,23.376,22.321,19.746,22.369,21.223,0.2796,0.3136,29.815,63.700
1732,06/30/18 04:22:10 PM,20.984,23.376,22.321,19.746,22.369,21.223,0.2793,0.3128,29.165,67.200
1733,06/30/18 04:37:10 PM,20.984,23.352,22.298,19.770,22.393,21.270,0.2796,0.3128,28.667,70.200
1734,06/30/18 04:52:10 PM,21.008,23.352,22.298,19.793,22.417,21.270,0.2793,0.3125,28.543,76.600
1735,06/30/18 05:07:10 PM,21.032,23.376,22.274,19.793,22.417,21.318,0.2790,0.3121,28.642,78.000
1736,06/30/18 05:22:10 PM,21.032,23.376,22.274,19.793,22.465,21.318,0.2790,0.3118,28.444,79.700
1737,06/30/18 05:37:10 PM,21.032,23.376,22.250,19.817,22.465,21.318,0.2790,0.3121,28.147,81.100
1738,06/30/18 05:52:10 PM,21.079,23.376,22.226,19.841,22.465,21.366,0.2793,0.3113,28.072,82.100
1739,06/30/18 06:07:10 PM,21.079,23.400,22.226,19.865,22.513,21.366,0.2790,0.3113,27.974,81.200
1740,06/30/18 06:22:10 PM,21.079,23.376,22.226,19.865,22.513,21.390,0.2793,0.3113,27.554,84.100
1741,06/30/18 06:37:10 PM,21.103,23.376,22.178,19.865,22.513,21.413,0.2790,0.3110,27.505,84.800
1742,06/30/18 06:52:10 PM,21.103,23.328,22.178,19.888,22.513,21.413,0.2790,0.3113,27.186,86.100
1743,06/30/18 07:07:10 PM,21.127,23.328,22.154,19.888,22.513,21.437,0.2790,0.3110,26.818,86.100
1744,06/30/18 07:22:10 PM,21.127,23.280,22.130,19.888,22.513,21.461,0.2790,0.3110,26.573,87.900
1745,06/30/18 07:37:10 PM,21.127,23.232,22.082,19.888,22.513,21.461,0.2793,0.3106,26.402,88.600
1746,06/30/18 07:52:10 PM,21.127,23.232,22.082,19.912,22.513,21.485,0.2790,0.3110,26.109,88.300
1747,06/30/18 08:07:10 PM,21.175,23.184,22.058,19.936,22.513,21.509,0.2790,0.3106,25.939,88.800
1748,06/30/18 08:22:10 PM,21.175,23.136,22.011,19.936,22.513,21.509,0.2790,0.3106,25.695,89.000
1749,06/30/18 08:37:10 PM,21.175,23.088,21.987,19.936,22.513,21.509,0.2793,0.3106,25.331,90.500
1750,06/30/18 08:52:10 PM,21.199,23.040,21.939,19.936,22.513,21.509,0.2790,0.3106,25.113,91.100
1751,06/30/18 09:07:10 PM,21.223,22.992,21.891,19.936,22.465,21.509,0.2790,0.3110,24.750,92.800
1752,06/30/18 09:22:10 PM,21.223,22.944,21.867,19.960,22.465,21.509,0.2786,0.3106,24.508,93.300
1753,06/30/18 09:37:10 PM,21.223,22.872,21.819,19.960,22.465,21.509,0.2790,0.3106,24.195,94.400
1754,06/30/18 09:52:10 PM,21.223,22.824,21.795,19.960,22.441,21.557,0.2790,0.3106,23.857,95.700
1755,06/30/18 10:07:10 PM,21.223,22.776,21.748,19.960,22.417,21.557,0.2786,0.3110,23.761,95.700
1756,06/30/18 10:22:10 PM,21.223,22.705,21.700,19.960,22.417,21.557,0.2790,0.3106,23.545,95.000
1757,06/30/18 10:37:10 PM,21.223,22.657,21.652,19.960,22.369,21.557,0.2786,0.3106,23.328,94.900
1758,06/30/18 10:52:10 PM,21.223,22.609,21.604,19.984,22.369,21.557,0.2790,0.3106,23.040,94.500
1759,06/30/18 11:07:10 PM,21.223,22.561,21.581,19.984,22.369,21.557,0.2790,0.3106,22.800,95.700
1760,06/30/18 11:22:10 PM,21.223,22.465,21.509,19.960,22.321,21.557,0.2790,0.3106,22.657,96.200
1761,06/30/18 11:37:10 PM,21.223,22.441,21.509,19.984,22.321,21.557,0.2790,0.3106,22.609,96.400
1762,06/30/18 11:52:10 PM,21.223,22.393,21.461,19.984,22.274,21.557,0.2786,0.3106,22.537,96.600
1763,07/01/18 12:07:10 AM,21.223,22.345,21.413,19.960,22.274,21.557,0.2790,0.3110,22.465,96.300
1764,07/01/18 12:22:10 AM,21.223,22.274,21.366,19.984,22.250,21.557,0.2790,0.3106,22.130,97.000
1765,07/01/18 12:37:10 AM,21.223,22.250,21.318,19.960,22.226,21.509,0.2786,0.3106,22.250,97.200
1766,07/01/18 12:52:10 AM,21.199,22.178,21.294,19.960,22.178,21.509,0.2786,0.3106,22.082,97.200
1767,07/01/18 01:07:10 AM,21.175,22.178,21.270,19.960,22.178,21.509,0.2790,0.3106,22.130,97.000
1768,07/01/18 01:22:10 AM,21.175,22.130,21.223,19.960,22.154,21.509,0.2786,0.3106,21.939,97.200
1769,07/01/18 01:37:10 AM,21.175,22.082,21.199,19.960,22.130,21.509,0.2786,0.3110,21.843,97.800
1770,07/01/18 01:52:10 AM,21.127,22.034,21.151,19.936,22.082,21.509,0.2786,0.3106,21.867,97.800
