"Plot Title: LSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)"
3208,09/14/18 05:25:20 AM,2329.6,2348.7,21.63,,,,,,,,
3209,09/14/18 05:55:20 AM,2333.5,2351.1,21.64,,,,,,,,
3210,09/14/18 06:25:20 AM,2336.2,2355.2,21.64,,,,,,,,
3211,09/14/18 06:55:20 AM,2339.5,2359.9,21.64,,,,,,,,
3212,09/14/18 07:25:20 AM,2345.0,2364.6,21.65,,,,,,,,
3213,09/14/18 07:55:20 AM,2349.9,2368.7,21.65,,,,,,,,
3214,09/14/18 08:25:20 AM,2354.3,2374.0,21.65,,,,,,,,
3215,09/14/18 08:55:20 AM,2359.2,2379.9,21.66,,,,,,,,
3216,09/14/18 09:25:20 AM,2364.7,2385.8,21.66,,,,,,,,
3217,09/14/18 09:55:20 AM,2368.5,2389.4,21.66,,,,,,,,
3218,09/14/18 10:25:20 AM,2373.5,2393.5,21.67,,,,,,,,
3219,09/14/18 10:55:20 AM,2376.8,2397.6,21.67,,,,,,,,
3220,09/14/18 11:25:20 AM,2379.5,2400.6,21.67,,,,,,,,
3221,09/14/18 11:55:20 AM,2382.3,2403.5,21.67,,,,,,,,
3222,09/14/18 12:25:20 PM,2382.8,2404.1,21.67,,,,,,,,
3223,09/14/18 12:55:20 PM,2384.5,2406.4,21.69,,,,,,,,
3224,09/14/18 01:25:20 PM,2386.1,2407.6,21.69,,,,,,,,
3225,09/14/18 01:55:20 PM,2387.2,2408.8,21.69,,,,,,,,
3226,09/14/18 02:25:20 PM,2388.3,2410.6,21.69,,,,,,,,
3227,09/14/18 02:55:20 PM,2389.9,2411.8,21.69,,,,,,,,
3228,09/14/18 03:25:20 PM,2391.6,2414.1,21.69,,,,,,,,
3229,09/14/18 03:55:20 PM,2393.2,2415.9,21.69,,,,,,,,
3230,09/14/18 04:25:20 PM,2396.0,2418.2,21.69,,,,,,,,
3231,09/14/18 04:55:20 PM,2397.6,2421.2,21.69,,,,,,,,
3232,09/14/18 05:25:20 PM,2400.9,2424.7,21.70,,,,,,,,
3233,09/14/18 05:55:20 PM,2408.1,2431.8,21.70,,,,,,,,
3234,09/14/18 06:25:20 PM,2415.2,2438.9,21.70,,,,,,,,
3235,09/14/18 06:55:20 PM,2421.3,2444.8,21.70,,,,,,,,
3236,09/14/18 07:25:20 PM,2429.0,2453.7,21.70,,,,,,,,
3237,09/14/18 07:55:20 PM,2440.0,2464.9,21.70,,,,,,,,
3238,09/14/18 08:25:20 PM,2449.4,2475.5,21.70,,,,,,,,
3239,09/14/18 08:55:20 PM,2456.6,2482.6,21.70,,,,,,,,
3240,09/14/18 09:25:20 PM,2466.5,2492.1,21.70,,,,,,,,
3241,09/14/18 09:55:20 PM,2477.0,2503.9,21.70,,,,,,,,
3242,09/14/18 10:25:20 PM,2486.4,2513.4,21.70,,,,,,,,
3243,09/14/18 10:55:20 PM,2492.5,2520.5,21.71,,,,,,,,
3244,09/14/18 11:25:20 PM,2499.7,2527.6,21.71,,,,,,,,
3245,09/14/18 11:55:20 PM,2508.5,2536.5,21.70,,,,,,,,
3246,09/15/18 12:25:20 AM,2511.8,2541.2,21.71,,,,,,,,
3247,09/15/18 12:55:20 AM,2515.2,2544.2,21.71,,,,,,,,
3248,09/15/18 01:25:20 AM,2519.0,2547.1,21.72,,,,,,,,
3249,09/15/18 01:55:20 AM,2521.3,2549.5,21.71,,,,,,,,
3250,09/15/18 02:25:20 AM,2520.7,2550.1,21.72,,,,,,,,
3251,09/15/18 02:55:20 AM,2522.4,2550.7,21.72,,,,,,,,
3252,09/15/18 03:25:20 AM,2522.4,2551.3,21.72,,,,,,,,
3253,09/15/18 03:55:20 AM,2524.6,2553.7,21.72,,,,,,,,
3254,09/15/18 04:25:20 AM,2526.3,2554.3,21.72,,,,,,,,
3255,09/15/18 04:55:20 AM,2527.4,2556.6,21.73,,,,,,,,
3256,09/15/18 05:25:20 AM,2530.7,2559.6,21.73,,,,,,,,
3257,09/15/18 05:55:20 AM,2532.4,2562.0,21.73,,,,,,,,
3258,09/15/18 06:25:20 AM,2535.7,2564.3,21.73,,,,,,,,
3259,09/15/18 06:55:20 AM,2539.0,2568.5,21.73,,,,,,,,
3260,09/15/18 07:25:20 AM,2543.4,2573.2,21.73,,,,,,,,
3261,09/15/18 07:55:20 AM,2547.9,2577.4,21.73,,,,,,,,
3262,09/15/18 08:25:20 AM,2551.8,2580.3,21.73,,,,,,,,
3263,09/15/18 08:55:20 AM,2556.2,2585.7,21.73,,,,,,,,
3264,09/15/18 09:25:20 AM,2559.5,2590.4,21.73,,,,,,,,
3265,09/15/18 09:55:20 AM,2563.4,2594.0,21.73,,,,,,,,
3266,09/15/18 10:25:20 AM,2565.7,2596.4,21.73,,,,,,,,
3267,09/15/18 10:55:20 AM,2567.3,2597.6,21.74,,,,,,,,
3268,09/15/18 11:25:20 AM,2569.6,2601.1,21.74,,,,,,,,
3269,09/15/18 11:55:20 AM,2570.7,2601.7,21.74,,,,,,,,
3270,09/15/18 12:25:20 PM,2570.7,2601.1,21.74,,,,,,,,
3271,09/15/18 12:55:20 PM,2567.3,2597.6,21.74,,,,,,,,
3272,09/15/18 01:25:20 PM,2566.8,2598.1,21.73,,,,,,,,
3273,09/15/18 01:55:20 PM,2567.9,2599.3,21.74,,,,,,,,
3274,09/15/18 02:25:20 PM,2568.4,2600.5,21.74,,,,,,,,
3275,09/15/18 02:55:20 PM,2569.0,2600.5,21.73,,,,,,,,
3276,09/15/18 03:25:20 PM,2570.7,2601.7,21.74,,,,,,,,
3277,09/15/18 03:55:20 PM,2571.8,2602.9,21.74,,,,,,,,
3278,09/15/18 04:25:20 PM,2572.9,2604.1,21.73,,,,,,,,
3279,09/15/18 04:55:20 PM,2574.6,2604.7,21.74,,,,,,,,
3280,09/15/18 05:25:20 PM,2574.6,2606.5,21.73,,,,,,,,
3281,09/15/18 05:55:20 PM,2576.8,2608.8,21.73,,,,,,,,
3282,09/15/18 06:25:20 PM,2579.6,2611.2,21.74,,,,,,,,
3283,09/15/18 06:55:20 PM,2582.3,2615.4,21.74,,,,,,,,
3284,09/15/18 07:25:20 PM,2585.1,2618.9,21.74,,,,,,,,
3285,09/15/18 07:55:20 PM,2591.2,2624.3,21.74,,,,,,,,
3286,09/15/18 08:25:20 PM,2597.9,2631.4,21.73,,,,,,,,
3287,09/15/18 08:55:20 PM,2605.2,2639.7,21.74,,,,,,,,
3288,09/15/18 09:25:20 PM,2613.5,2647.4,21.74,,,,,,,,
3289,09/15/18 09:55:20 PM,2620.2,2656.4,21.74,,,,,,,,
3290,09/15/18 10:25:20 PM,2628.0,2664.1,21.74,,,,,,,,
3291,09/15/18 10:55:20 PM,2636.4,2671.8,21.74,,,,,,,,
3292,09/15/18 11:25:20 PM,2642.0,2677.8,21.74,,,,,,,,
3293,09/15/18 11:55:20 PM,2647.0,2683.7,21.74,,,,,,,,
3294,09/16/18 12:25:20 AM,2653.2,2688.5,21.74,,,,,,,,
3295,09/16/18 12:55:20 AM,2656.0,2693.2,21.75,,,,,,,,
3296,09/16/18 01:25:20 AM,2659.3,2695.6,21.74,,,,,,,,
3297,09/16/18 01:55:20 AM,2660.4,2697.4,21.75,,,,,,,,
3298,09/16/18 02:25:20 AM,2660.4,2697.4,21.75,,,,,,,,
3299,09/16/18 02:55:20 AM,2661.0,2697.4,21.75,,,,,,,,
3300,09/16/18 03:25:20 AM,2661.0,2698.0,21.77,,,,,,,,
3301,09/16/18 03:55:20 AM,2660.4,2697.4,21.77,,,,,,,,
3302,09/16/18 04:25:20 AM,2661.0,2698.0,21.77,,,,,,,,
3303,09/16/18 04:55:20 AM,2662.1,2699.2,21.77,,,,,,,,
3304,09/16/18 05:25:20 AM,2663.2,2701.0,21.77,,,,,,,,
3305,09/16/18 05:55:20 AM,2664.3,2702.2,21.77,,,,,,,,
3306,09/16/18 06:25:20 AM,2667.1,2705.7,21.78,,,,,,,,
3307,09/16/18 06:55:20 AM,2669.4,2706.9,21.78,,,,,,,,
3308,09/16/18 07:25:20 AM,2672.2,2709.9,21.78,,,,,,,,
3309,09/16/18 07:55:20 AM,2676.1,2714.1,21.78,,,,,,,,
3310,09/16/18 08:25:20 AM,2680.6,2720.0,21.79,,,,,,,,
3311,09/16/18 08:55:20 AM,2684.5,2723.6,21.78,,,,,,,,
3312,09/16/18 09:25:20 AM,2689.5,2729.0,21.78,,,,,,,,
3313,09/16/18 09:55:20 AM,2695.1,2734.9,21.78,,,,,,,,
3314,09/16/18 10:25:20 AM,2700.7,2740.3,21.78,,,,,,,,
3315,09/16/18 10:55:20 AM,2705.2,2744.5,21.79,,,,,,,,
3316,09/16/18 11:25:20 AM,2708.6,2748.6,21.79,,,,,,,,
3317,09/16/18 11:55:20 AM,2709.7,2750.4,21.79,,,,,,,,
3318,09/16/18 12:25:20 PM,2712.5,2751.6,21.79,,,,,,,,
3319,09/16/18 12:55:20 PM,2712.5,2751.6,21.79,,,,,,,,
3320,09/16/18 01:25:20 PM,2710.8,2751.0,21.79,,,,,,,,
3321,09/16/18 01:55:20 PM,2709.7,2749.8,21.79,,,,,,,,
3322,09/16/18 02:25:20 PM,2708.6,2749.8,21.79,,,,,,,,
3323,09/16/18 02:55:20 PM,2708.6,2749.2,21.78,,,,,,,,
3324,09/16/18 03:25:20 PM,2708.6,2749.2,21.78,,,,,,,,
3325,09/16/18 03:55:20 PM,2708.6,2749.2,21.78,,,,,,,,
3326,09/16/18 04:25:20 PM,2706.9,2748.6,21.78,,,,,,,,
3327,09/16/18 04:55:20 PM,2707.5,2748.6,21.78,,,,,,,,
3328,09/16/18 05:25:20 PM,2706.9,2748.6,21.78,,,,,,,,
3329,09/16/18 05:55:20 PM,2707.5,2748.6,21.78,,,,,,,,
3330,09/16/18 06:25:20 PM,2705.8,2748.6,21.78,,,,,,,,
3331,09/16/18 06:55:20 PM,2706.9,2749.2,21.77,,,,,,,,
3332,09/16/18 07:25:20 PM,2708.6,2749.8,21.77,,,,,,,,
3333,09/16/18 07:55:20 PM,2710.3,2752.2,21.77,,,,,,,,
3334,09/16/18 08:25:20 PM,2713.1,2754.6,21.77,,,,,,,,
3335,09/16/18 08:55:20 PM,2717.0,2759.4,21.75,,,,,,,,
3336,09/16/18 09:25:20 PM,2721.5,2764.7,21.77,,,,,,,,
3337,09/16/18 09:55:20 PM,2727.1,2770.1,21.75,,,,,,,,
3338,09/16/18 10:25:20 PM,2733.3,2776.7,21.75,,,,,,,,
3339,09/16/18 10:55:20 PM,2739.5,2784.4,21.75,,,,,,,,
3340,09/16/18 11:25:20 PM,2747.4,2792.8,21.77,,,,,,,,
3341,09/16/18 11:55:20 PM,2754.1,2798.1,21.75,,,,,,,,
3342,09/17/18 12:25:20 AM,2758.6,2804.1,21.75,,,,,,,,
3343,09/17/18 12:55:20 AM,2762.5,2808.9,21.75,,,,,,,,
3344,09/17/18 01:25:20 AM,2767.6,2813.7,21.75,,,,,,,,
3345,09/17/18 01:55:20 AM,2772.1,2817.9,21.77,,,,,,,,
3346,09/17/18 02:25:20 AM,2774.4,2820.8,21.75,,,,,,,,
3347,09/17/18 02:55:20 AM,2776.6,2823.2,21.77,,,,,,,,
3348,09/17/18 03:25:20 AM,2777.8,2824.4,21.77,,,,,,,,
3349,09/17/18 03:55:20 AM,2779.4,2824.4,21.77,,,,,,,,
3350,09/17/18 04:25:20 AM,2779.4,2825.0,21.77,,,,,,,,
3351,09/17/18 04:55:20 AM,2777.8,2825.0,21.77,,,,,,,,
3352,09/17/18 05:25:20 AM,2776.6,2825.0,21.77,,,,,,,,
3353,09/17/18 05:55:20 AM,2777.8,2825.0,21.77,,,,,,,,
3354,09/17/18 06:25:20 AM,2779.4,2825.6,21.77,,,,,,,,
3355,09/17/18 06:55:20 AM,2779.4,2826.8,21.78,,,,,,,,
3356,09/17/18 07:25:20 AM,2781.7,2828.0,21.78,,,,,,,,
3357,09/17/18 07:55:20 AM,2781.7,2829.8,21.77,,,,,,,,
3358,09/17/18 08:25:20 AM,2785.6,2831.6,21.78,,,,,,,,
3359,09/17/18 08:55:20 AM,2786.8,2835.2,21.78,,,,,,,,
3360,09/17/18 09:25:20 AM,2790.7,2838.2,21.78,,,,,,,,
3361,09/17/18 09:55:20 AM,2793.5,2841.7,21.78,,,,,,,,
3362,09/17/18 10:25:20 AM,2795.8,2845.9,21.78,,,,,,,,
3363,09/17/18 10:55:20 AM,2799.8,2848.3,21.78,,,,,,,,
3364,09/17/18 11:25:20 AM,2802.6,2851.3,21.78,,,,,,,,
3365,09/17/18 11:55:20 AM,2806.5,2855.5,21.78,,,,,,,,
3366,09/17/18 12:25:20 PM,2808.8,2858.5,21.78,,,,,,,,
3367,09/17/18 12:55:20 PM,2810.5,2860.3,21.78,,,,,,,,
3368,09/17/18 01:25:20 PM,2811.6,2861.5,21.79,,,,,,,,
3369,09/17/18 01:55:20 PM,2813.9,2863.3,21.79,,,,,,,,
3370,09/17/18 02:25:20 PM,2812.7,2861.5,21.79,,,,,,,,
3371,09/17/18 02:55:20 PM,2811.6,2860.9,21.79,,,,,,,,
3372,09/17/18 03:25:20 PM,2809.9,2859.1,21.79,,,,,,,,
3373,09/17/18 03:55:20 PM,2808.8,2858.5,21.79,,,,,,,,
3374,09/17/18 04:25:20 PM,2807.1,2856.7,21.79,,,,,,,,
3375,09/17/18 04:55:20 PM,2807.1,2856.7,21.79,,,,,,,,
3376,09/17/18 05:25:20 PM,2807.1,2856.7,21.80,,,,,,,,
3377,09/17/18 05:55:20 PM,2806.0,2857.3,21.79,,,,,,,,
3378,09/17/18 06:25:20 PM,2807.1,2857.3,21.79,,,,,,,,
3379,09/17/18 06:55:20 PM,2808.2,2858.5,21.79,,,,,,,,
3380,09/17/18 07:25:20 PM,2811.0,2861.5,21.79,,,,,,,,
3381,09/17/18 07:55:20 PM,2815.0,2865.7,21.79,,,,,,,,
3382,09/17/18 08:25:20 PM,2819.0,2871.0,21.80,,,,,,,,
3383,09/17/18 08:55:20 PM,2826.9,2878.2,21.79,,,,,,,,
3384,09/17/18 09:25:20 PM,2834.8,2886.6,21.79,,,,,,,,
3385,09/17/18 09:55:20 PM,2843.8,2896.8,21.79,,,,,,,,
3386,09/17/18 10:25:20 PM,2854.6,2907.5,21.80,,,,,,,,
3387,09/17/18 10:55:20 PM,2864.8,2919.5,21.79,,,,,,,,
3388,09/17/18 11:25:20 PM,2875.6,2930.3,21.79,,,,,,,,
3389,09/17/18 11:55:20 PM,2886.9,2940.5,21.80,,,,,,,,
3390,09/18/18 12:25:20 AM,2896.6,2950.6,21.79,,,,,,,,
3391,09/18/18 12:55:20 AM,2904.5,2959.6,21.80,,,,,,,,
3392,09/18/18 01:25:20 AM,2913.6,2968.0,21.80,,,,,,,,
3393,09/18/18 01:55:20 AM,2919.3,2975.2,21.80,,,,,,,,
3394,09/18/18 02:25:20 AM,2925.6,2980.6,21.80,,,,,,,,
3395,09/18/18 02:55:20 AM,2930.1,2985.4,21.79,,,,,,,,
3396,09/18/18 03:25:20 AM,2933.5,2990.8,21.80,,,,,,,,
3397,09/18/18 03:55:20 AM,2942.1,2999.2,21.80,,,,,,,,
3398,09/18/18 04:25:20 AM,2950.0,3007.0,21.80,,,,,,,,
3399,09/18/18 04:55:20 AM,2952.9,3011.2,21.80,,,,,,,,
3400,09/18/18 05:25:20 AM,2955.2,3013.6,21.80,,,,,,,,
3401,09/18/18 05:55:20 AM,2958.0,3016.0,21.81,,,,,,,,
3402,09/18/18 06:25:20 AM,2955.2,3013.0,21.81,,,,,,,,
3403,09/18/18 06:55:20 AM,2949.5,3007.0,21.81,,,,,,,,
3404,09/18/18 07:25:20 AM,2944.4,3002.2,21.81,,,,,,,,
3405,09/18/18 07:55:20 AM,2941.5,2998.6,21.82,,,,,,,,
3406,09/18/18 08:25:20 AM,2941.5,2998.6,21.82,,,,,,,,
3407,09/18/18 08:55:20 AM,2940.4,2998.6,21.82,,,,,,,,
3408,09/18/18 09:25:20 AM,2938.7,2995.6,21.82,,,,,,,,
3409,09/18/18 09:55:20 AM,2940.4,2996.8,21.82,,,,,,,,
3410,09/18/18 10:25:20 AM,2944.4,3001.6,21.82,,,,,,,,
3411,09/18/18 10:55:20 AM,2946.6,3004.0,21.82,,,,,,,,
3412,09/18/18 11:25:20 AM,2946.6,3005.8,21.84,,,,,,,,
3413,09/18/18 11:55:20 AM,2945.5,3004.0,21.84,,,,,,,,
3414,09/18/18 12:25:20 PM,2943.8,3001.6,21.84,,,,,,,,
3415,09/18/18 12:55:20 PM,2941.5,2998.6,21.84,,,,,,,,
3416,09/18/18 01:25:20 PM,2939.8,2998.0,21.84,,,,,,,,
3417,09/18/18 01:55:20 PM,2936.9,2995.0,21.85,,,,,,,,
3418,09/18/18 02:25:20 PM,2933.0,2992.0,21.85,,,,,,,,
3419,09/18/18 02:55:20 PM,2933.0,2992.0,21.85,,,,,,,,
3420,09/18/18 03:25:20 PM,2934.7,2993.2,21.85,,,,,,,,
3421,09/18/18 03:55:20 PM,2936.9,2996.8,21.86,,,,,,,,
3422,09/18/18 04:25:20 PM,2942.6,3000.4,21.86,,,,,,,,
3423,09/18/18 04:55:20 PM,2943.8,3003.4,21.86,,,,,,,,
3424,09/18/18 05:25:20 PM,2943.8,3002.8,21.86,,,,,,,,
3425,09/18/18 05:55:20 PM,2945.5,3004.0,21.87,,,,,,,,
3426,09/18/18 06:25:20 PM,2946.6,3005.8,21.88,,,,,,,,
3427,09/18/18 06:55:20 PM,2947.8,3007.0,21.88,,,,,,,,
3428,09/18/18 07:25:20 PM,2947.8,3008.2,21.88,,,,,,,,
3429,09/18/18 07:55:20 PM,2949.5,3008.8,21.89,,,,,,,,
3430,09/18/18 08:25:20 PM,2948.9,3010.0,21.89,,,,,,,,
3431,09/18/18 08:55:20 PM,2952.9,3013.0,21.89,,,,,,,,
3432,09/18/18 09:25:20 PM,2957.5,3017.2,21.91,,,,,,,,
3433,09/18/18 09:55:20 PM,2958.6,3019.0,21.91,,,,,,,,
3434,09/18/18 10:25:20 PM,2959.7,3020.2,21.91,,,,,,,,
3435,09/18/18 10:55:20 PM,2961.5,3021.4,21.92,,,,,,,,
3436,09/18/18 11:25:20 PM,2958.6,3019.6,21.92,,,,,,,,
3437,09/18/18 11:55:20 PM,2955.8,3017.2,21.92,,,,,,,,
3438,09/19/18 12:25:20 AM,2957.5,3017.8,21.93,,,,,,,,
3439,09/19/18 12:55:20 AM,2958.6,3019.6,21.93,,,,,,,,
3440,09/19/18 01:25:20 AM,2962.6,3023.2,21.93,,,,,,,,
3441,09/19/18 01:55:20 AM,2966.6,3027.4,21.94,,,,,,,,
3442,09/19/18 02:25:20 AM,2968.9,3031.6,21.94,,,,,,,,
3443,09/19/18 02:55:20 AM,2971.7,3035.2,21.94,,,,,,,,
3444,09/19/18 03:25:20 AM,2975.2,3037.6,21.94,,,,,,,,
3445,09/19/18 03:55:20 AM,2977.4,3040.6,21.95,,,,,,,,
3446,09/19/18 04:25:20 AM,2981.4,3043.6,21.95,,,,,,,,
3447,09/19/18 04:55:20 AM,2982.6,3047.2,21.95,,,,,,,,
3448,09/19/18 05:25:20 AM,2986.6,3050.2,21.95,,,,,,,,
3449,09/19/18 05:55:20 AM,2987.1,3050.8,21.95,,,,,,,,
3450,09/19/18 06:25:20 AM,2982.6,3046.6,21.95,,,,,,,,
3451,09/19/18 06:55:20 AM,2983.7,3046.6,21.95,,,,,,,,
3452,09/19/18 07:25:20 AM,2984.9,3049.6,21.95,,,,,,,,
3453,09/19/18 07:55:20 AM,2987.7,3052.0,21.95,,,,,,,,
3454,09/19/18 08:25:20 AM,2991.1,3054.4,21.95,,,,,,,,
3455,09/19/18 08:55:20 AM,2990.6,3056.2,21.95,,,,,,,,
3456,09/19/18 09:25:20 AM,2990.6,3055.0,21.95,,,,,,,,
3457,09/19/18 09:55:20 AM,2991.7,3057.4,21.94,,,,,,,,
3458,09/19/18 10:25:20 AM,2993.4,3058.0,21.94,,,,,,,,
3459,09/19/18 10:55:20 AM,2994.6,3061.6,21.94,,,,,,,,
3460,09/19/18 11:25:20 AM,2997.4,3062.8,21.94,,,,,,,,
3461,09/19/18 11:55:20 AM,2996.3,3063.4,21.94,,,,,,,,
3462,09/19/18 12:25:20 PM,2999.1,3065.2,21.94,,,,,,,,
3463,09/19/18 12:55:20 PM,2999.1,3065.8,21.93,,,,,,,,
3464,09/19/18 01:25:20 PM,3000.3,3066.4,21.93,,,,,,,,
3465,09/19/18 01:55:20 PM,3002.0,3068.8,21.92,,,,,,,,
3466,09/19/18 02:25:20 PM,3003.2,3069.4,21.92,,,,,,,,
3467,09/19/18 02:55:20 PM,3003.2,3070.6,21.92,,,,,,,,
3468,09/19/18 03:25:20 PM,3006.0,3072.4,21.92,,,,,,,,
3469,09/19/18 03:55:20 PM,3008.3,3076.0,21.92,,,,,,,,
3470,09/19/18 04:25:20 PM,3010.0,3077.3,21.91,,,,,,,,
3471,09/19/18 04:55:20 PM,3014.0,3081.5,21.91,,,,,,,,
3472,09/19/18 05:25:20 PM,3014.0,3082.1,21.91,,,,,,,,
3473,09/19/18 05:55:20 PM,3018.0,3086.3,21.89,,,,,,,,
3474,09/19/18 06:25:20 PM,3018.0,3085.7,21.89,,,,,,,,
3475,09/19/18 06:55:20 PM,3018.0,3085.7,21.89,,,,,,,,
3476,09/19/18 07:25:20 PM,3016.9,3085.1,21.89,,,,,,,,
3477,09/19/18 07:55:20 PM,3015.2,3083.3,21.89,,,,,,,,
3478,09/19/18 08:25:20 PM,3014.0,3082.7,21.89,,,,,,,,
3479,09/19/18 08:55:20 PM,3015.2,3084.5,21.89,,,,,,,,
3480,09/19/18 09:25:20 PM,3016.9,3086.3,21.88,,,,,,,,
3481,09/19/18 09:55:20 PM,3018.0,3086.9,21.89,,,,,,,,
3482,09/19/18 10:25:20 PM,3019.2,3088.1,21.89,,,,,,,,
3483,09/19/18 10:55:20 PM,3023.2,3092.3,21.89,,,,,,,,
3484,09/19/18 11:25:20 PM,3024.9,3094.1,21.89,,,,,,,,
3485,09/19/18 11:55:20 PM,3024.9,3094.1,21.89,,,,,,,,
3486,09/20/18 12:25:20 AM,3024.9,3094.7,21.89,,,,,,,,
3487,09/20/18 12:55:20 AM,3026.6,3096.5,21.89,,,,,,,,
3488,09/20/18 01:25:20 AM,3028.9,3099.5,21.89,,,,,,,,
3489,09/20/18 01:55:20 AM,3032.9,3103.1,21.89,,,,,,,,
3490,09/20/18 02:25:20 AM,3038.7,3109.1,21.89,,,,,,,,
3491,09/20/18 02:55:20 AM,3042.7,3113.3,21.89,,,,,,,,
3492,09/20/18 03:25:20 AM,3045.5,3116.3,21.91,,,,,,,,
3493,09/20/18 03:55:20 AM,3049.6,3121.1,21.91,,,,,,,,
3494,09/20/18 04:25:20 AM,3052.4,3124.1,21.91,,,,,,,,
3495,09/20/18 04:55:20 AM,3055.3,3125.9,21.91,,,,,,,,
3496,09/20/18 05:25:20 AM,3059.3,3130.2,21.91,,,,,,,,
3497,09/20/18 05:55:20 AM,3063.9,3136.2,21.91,,,,,,,,
3498,09/20/18 06:25:20 AM,3066.2,3139.2,21.91,,,,,,,,
3499,09/20/18 06:55:20 AM,3069.1,3140.4,21.91,,,,,,,,
3500,09/20/18 07:25:20 AM,3070.2,3142.8,21.91,,,,,,,,
3501,09/20/18 07:55:20 AM,3072.0,3144.6,21.91,,,,,,,,
3502,09/20/18 08:25:20 AM,3073.1,3145.8,21.91,,,,,,,,
3503,09/20/18 08:55:20 AM,3076.6,3147.6,21.91,,,,,,,,
3504,09/20/18 09:25:20 AM,3077.7,3150.0,21.89,,,,,,,,
3505,09/20/18 09:55:20 AM,3078.8,3152.4,21.91,,,,,,,,
3506,09/20/18 10:25:20 AM,3082.9,3155.4,21.89,,,,,,,,
3507,09/20/18 10:55:20 AM,3085.7,3159.0,21.89,,,,,,,,
3508,09/20/18 11:25:20 AM,3088.6,3161.4,21.89,,,,,,,,
3509,09/20/18 11:55:20 AM,3093.8,3167.5,21.88,,,,,,,,
3510,09/20/18 12:25:20 PM,3100.1,3174.1,21.88,,,,,,,,
3511,09/20/18 12:55:20 PM,3107.0,3180.1,21.88,,,,,,,,
3512,09/20/18 01:25:20 PM,3112.8,3187.3,21.88,,,,,,,,
3513,09/20/18 01:55:20 PM,3119.7,3193.4,21.87,,,,,,,,
3514,09/20/18 02:25:20 PM,3125.5,3200.0,21.87,,,,,,,,
3515,09/20/18 02:55:20 PM,3131.3,3207.2,21.87,,,,,,,,
3516,09/20/18 03:25:20 PM,3137.0,3212.0,21.86,,,,,,,,
3517,09/20/18 03:55:20 PM,3139.9,3215.6,21.86,,,,,,,,
3518,09/20/18 04:25:20 PM,3145.1,3221.7,21.86,,,,,,,,
3519,09/20/18 04:55:20 PM,3148.6,3224.7,21.87,,,,,,,,
3520,09/20/18 05:25:20 PM,3148.0,3224.7,21.86,,,,,,,,
3521,09/20/18 05:55:20 PM,3148.0,3224.1,21.85,,,,,,,,
3522,09/20/18 06:25:20 PM,3149.7,3226.5,21.85,,,,,,,,
3523,09/20/18 06:55:20 PM,3150.9,3227.1,21.85,,,,,,,,
3524,09/20/18 07:25:20 PM,3149.7,3225.9,21.85,,,,,,,,
3525,09/20/18 07:55:20 PM,3148.6,3224.1,21.84,,,,,,,,
3526,09/20/18 08:25:20 PM,3144.0,3221.1,21.84,,,,,,,,
3527,09/20/18 08:55:20 PM,3145.1,3221.1,21.84,,,,,,,,
3528,09/20/18 09:25:20 PM,3146.8,3222.3,21.84,,,,,,,,
3529,09/20/18 09:55:20 PM,3148.0,3224.7,21.84,,,,,,,,
3530,09/20/18 10:25:20 PM,3149.7,3226.5,21.84,,,,,,,,
3531,09/20/18 10:55:20 PM,3150.9,3227.1,21.84,,,,,,,,
3532,09/20/18 11:25:20 PM,3155.5,3232.5,21.84,,,,,,,,
3533,09/20/18 11:55:20 PM,3158.4,3236.7,21.82,,,,,,,,
3534,09/21/18 12:25:20 AM,3164.2,3241.0,21.82,,,,,,,,
3535,09/21/18 12:55:20 AM,3169.4,3246.4,21.84,,,,,,,,
3536,09/21/18 01:25:20 AM,3175.7,3253.0,21.82,,,,,,,,
3537,09/21/18 01:55:20 AM,3184.4,3261.5,21.82,,,,,,,,
3538,09/21/18 02:25:20 AM,3192.5,3271.1,21.82,,,,,,,,
3539,09/21/18 02:55:20 AM,3201.8,3279.0,21.82,,,,,,,,
3540,09/21/18 03:25:20 AM,3205.9,3283.8,21.82,,,,,,,,
3541,09/21/18 03:55:20 AM,3210.5,3289.2,21.82,,,,,,,,
3542,09/21/18 04:25:20 AM,3215.1,3293.4,21.82,,,,,,,,
3543,09/21/18 04:55:20 AM,3216.3,3293.4,21.82,,,,,,,,
3544,09/21/18 05:25:20 AM,3216.3,3294.0,21.82,,,,,,,,
3545,09/21/18 05:55:20 AM,3217.5,3294.6,21.82,,,,,,,,
3546,09/21/18 06:25:20 AM,3215.7,3294.0,21.82,,,,,,,,
3547,09/21/18 06:55:20 AM,3214.6,3293.4,21.84,,,,,,,,
3548,09/21/18 07:25:20 AM,3214.6,3292.2,21.82,,,,,,,,
