"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Temp, °C (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
1866,08/17/18 05:59:04 AM,28986.1,55183.6,21.61,,,,,,,,
1867,08/17/18 06:29:04 AM,28723.7,55183.6,21.62,,,,,,,,
1868,08/17/18 06:59:04 AM,27335.4,55183.6,21.62,,,,,,,,
1869,08/17/18 07:29:04 AM,29448.2,55183.6,21.62,,,,,,,,
1870,08/17/18 07:59:04 AM,29302.3,55183.6,21.63,,,,,,,,
1871,08/17/18 08:29:04 AM,29308.2,55183.6,21.63,,,,,,,,
1872,08/17/18 08:59:04 AM,29212.1,55183.6,21.64,,,,,,,,
1873,08/17/18 09:29:04 AM,29726.5,55183.6,21.64,,,,,,,,
1874,08/17/18 09:59:04 AM,28800.6,55183.6,21.64,,,,,,,,
1875,08/17/18 10:29:04 AM,29529.4,55183.6,21.65,,,,,,,,
1876,08/17/18 10:59:04 AM,29345.6,55183.6,21.65,,,,,,,,
1877,08/17/18 11:29:04 AM,29864.9,55183.6,21.65,,,,,,,,
1878,08/17/18 11:59:04 AM,31557.7,55183.6,21.65,,,,,,,,
1879,08/17/18 12:29:04 PM,31837.5,55183.6,21.65,,,,,,,,
1880,08/17/18 12:59:04 PM,30814.5,55183.6,21.67,,,,,,,,
1881,08/17/18 01:29:04 PM,30004.1,55183.6,21.68,,,,,,,,
1882,08/17/18 01:59:04 PM,30403.9,55183.6,21.67,,,,,,,,
1883,08/17/18 02:29:04 PM,30608.3,55183.6,21.68,,,,,,,,
1884,08/17/18 02:59:04 PM,30554.5,55183.6,21.69,,,,,,,,
1885,08/17/18 03:29:04 PM,30254.2,55183.6,21.68,,,,,,,,
1886,08/17/18 03:59:04 PM,31018.3,55183.6,21.69,,,,,,,,
1887,08/17/18 04:29:04 PM,31026.7,55183.6,21.69,,,,,,,,
1888,08/17/18 04:59:04 PM,31130.3,55183.6,21.69,,,,,,,,
1889,08/17/18 05:29:04 PM,32244.2,55183.6,21.69,,,,,,,,
1890,08/17/18 05:59:04 PM,32646.5,55183.6,21.69,,,,,,,,
1891,08/17/18 06:29:04 PM,32184.4,55183.6,21.70,,,,,,,,
1892,08/17/18 06:59:04 PM,31672.3,55183.6,21.70,,,,,,,,
1893,08/17/18 07:29:04 PM,28314.8,55183.6,21.70,,,,,,,,
1894,08/17/18 07:59:04 PM,30403.9,55183.6,21.71,,,,,,,,
1895,08/17/18 08:29:04 PM,30820.8,55183.6,21.71,,,,,,,,
1896,08/17/18 08:59:04 PM,29824.7,55183.6,21.71,,,,,,,,
1897,08/17/18 09:29:04 PM,29535.3,55183.6,21.72,,,,,,,,
1898,08/17/18 09:59:04 PM,30708.1,55183.6,21.74,,,,,,,,
1899,08/17/18 10:29:04 PM,29919.3,55183.6,21.74,,,,,,,,
1900,08/17/18 10:59:04 PM,31176.9,55183.6,21.74,,,,,,,,
1901,08/17/18 11:29:04 PM,30254.2,55183.6,21.75,,,,,,,,
1902,08/17/18 11:59:04 PM,29192.5,55183.6,21.75,,,,,,,,
1903,08/18/18 12:29:04 AM,29202.3,55183.6,21.76,,,,,,,,
1904,08/18/18 12:59:04 AM,29714.6,55183.6,21.76,,,,,,,,
1905,08/18/18 01:29:04 AM,32567.8,55183.6,21.76,,,,,,,,
1906,08/18/18 01:59:04 AM,31379.4,55183.6,21.77,,,,,,,,
1907,08/18/18 02:29:04 AM,31428.7,55183.6,21.78,,,,,,,,
1908,08/18/18 02:59:04 AM,31822.2,55183.6,21.79,,,,,,,,
1909,08/18/18 03:29:04 AM,31592.3,55183.6,21.79,,,,,,,,
1910,08/18/18 03:59:04 AM,31323.9,55183.6,21.82,,,,,,,,
1911,08/18/18 04:29:04 AM,31274.8,55183.6,21.82,,,,,,,,
1912,08/18/18 04:59:04 AM,31213.1,55183.6,21.83,,,,,,,,
1913,08/18/18 05:29:04 AM,31486.7,55183.6,21.84,,,,,,,,
1914,08/18/18 05:59:04 AM,30950.9,55183.6,21.84,,,,,,,,
1915,08/18/18 06:29:04 AM,31060.5,55183.6,21.85,,,,,,,,
1916,08/18/18 06:59:04 AM,31493.2,55183.6,21.85,,,,,,,,
1917,08/18/18 07:29:04 AM,30242.0,55183.6,21.86,,,,,,,,
1918,08/18/18 07:59:04 AM,30286.9,55183.6,21.87,,,,,,,,
1919,08/18/18 08:29:04 AM,30595.9,55183.6,21.87,,,,,,,,
1920,08/18/18 08:59:04 AM,30950.9,55183.6,21.89,,,,,,,,
1921,08/18/18 09:29:04 AM,30904.6,55183.6,21.89,,,,,,,,
1922,08/18/18 09:59:04 AM,30795.7,55183.6,21.90,,,,,,,,
1923,08/18/18 10:29:04 AM,30490.4,55183.6,21.90,,,,,,,,
1924,08/18/18 10:59:04 AM,30802.0,55183.6,21.90,,,,,,,,
1925,08/18/18 11:29:04 AM,30235.8,55183.6,21.91,,,,,,,,
1926,08/18/18 11:59:04 AM,30391.6,55183.6,21.91,,,,,,,,
1927,08/18/18 12:29:04 PM,30950.9,55183.6,21.92,,,,,,,,
1928,08/18/18 12:59:04 PM,29660.6,55183.6,21.92,,,,,,,,
1929,08/18/18 01:29:04 PM,29660.6,55183.6,21.93,,,,,,,,
1930,08/18/18 01:59:04 PM,30099.4,55183.6,21.93,,,,,,,,
1931,08/18/18 02:29:04 PM,29947.5,55183.6,21.93,,,,,,,,
1932,08/18/18 02:59:04 PM,29802.7,55183.6,21.94,,,,,,,,
1933,08/18/18 03:29:04 PM,29519.5,55183.6,21.94,,,,,,,,
1934,08/18/18 03:59:04 PM,29056.0,55183.6,21.96,,,,,,,,
1935,08/18/18 04:29:04 PM,29282.7,55183.6,21.94,,,,,,,,
1936,08/18/18 04:59:04 PM,28962.8,55183.6,21.96,,,,,,,,
1937,08/18/18 05:29:04 PM,29329.8,55183.6,21.97,,,,,,,,
1938,08/18/18 05:59:04 PM,29235.6,55183.6,21.96,,,,,,,,
1939,08/18/18 06:29:04 PM,29015.2,55183.6,21.96,,,,,,,,
1940,08/18/18 06:59:04 PM,29422.5,55183.6,21.97,,,,,,,,
1941,08/18/18 07:29:04 PM,28696.9,55183.6,21.98,,,,,,,,
1942,08/18/18 07:59:04 PM,22882.8,55183.6,21.98,,,,,,,,
1943,08/18/18 08:29:04 PM,26009.2,55183.6,21.98,,,,,,,,
1944,08/18/18 08:59:04 PM,28829.5,55183.6,21.98,,,,,,,,
1945,08/18/18 09:29:04 PM,25155.8,55183.6,21.98,,,,,,,,
1946,08/18/18 09:59:04 PM,25093.0,55183.6,21.98,,,,,,,,
1947,08/18/18 10:29:04 PM,29102.7,55183.6,21.99,,,,,,,,
1948,08/18/18 10:59:04 PM,29469.9,55183.6,21.99,,,,,,,,
1949,08/18/18 11:29:04 PM,29897.1,55183.6,22.01,,,,,,,,
1950,08/18/18 11:59:04 PM,28875.8,55183.6,22.00,,,,,,,,
1951,08/19/18 12:29:04 AM,28829.5,55183.6,22.00,,,,,,,,
1952,08/19/18 12:59:04 AM,29897.1,55183.6,22.00,,,,,,,,
1953,08/19/18 01:29:04 AM,29846.8,55183.6,22.00,,,,,,,,
1954,08/19/18 01:59:04 AM,29373.2,55183.6,22.01,,,,,,,,
1955,08/19/18 02:29:04 AM,28912.5,55183.6,22.01,,,,,,,,
1956,08/19/18 02:59:04 AM,28783.3,55183.6,22.01,,,,,,,,
1957,08/19/18 03:29:04 AM,28777.5,55183.6,22.01,,,,,,,,
1958,08/19/18 03:59:04 AM,29046.3,55183.6,22.03,,,,,,,,
1959,08/19/18 04:29:04 AM,28601.3,55183.6,22.03,,,,,,,,
1960,08/19/18 04:59:04 AM,28555.5,55183.6,22.03,,,,,,,,
1961,08/19/18 05:29:04 AM,28601.3,55183.6,22.04,,,,,,,,
1962,08/19/18 05:59:04 AM,28906.7,55183.6,22.04,,,,,,,,
1963,08/19/18 06:29:04 AM,29316.1,55183.6,22.05,,,,,,,,
1964,08/19/18 06:59:04 AM,28769.8,55183.6,22.04,,,,,,,,
1965,08/19/18 07:29:04 AM,28860.3,55183.6,22.05,,,,,,,,
1966,08/19/18 07:59:04 AM,28162.5,55183.6,22.05,,,,,,,,
1967,08/19/18 08:29:04 AM,28816.0,55183.6,22.05,,,,,,,,
1968,08/19/18 08:59:04 AM,28816.0,55183.6,22.06,,,,,,,,
1969,08/19/18 09:29:04 AM,29742.6,55183.6,22.06,,,,,,,,
1970,08/19/18 09:59:04 AM,29454.1,55183.6,22.06,,,,,,,,
1971,08/19/18 10:29:04 AM,28462.3,55183.6,22.06,,,,,,,,
1972,08/19/18 10:59:04 AM,29400.8,55183.6,22.06,,,,,,,,
1973,08/19/18 11:29:04 AM,30523.5,55183.6,22.06,,,,,,,,
1974,08/19/18 11:59:04 AM,30268.5,55183.6,22.07,,,,,,,,
1975,08/19/18 12:29:04 PM,29454.1,55183.6,22.07,,,,,,,,
1976,08/19/18 12:59:04 PM,29975.8,55183.6,22.07,,,,,,,,
1977,08/19/18 01:29:04 PM,30217.5,55183.6,22.07,,,,,,,,
1978,08/19/18 01:59:04 PM,30115.6,55183.6,22.07,,,,,,,,
1979,08/19/18 02:29:04 PM,29638.7,55183.6,22.07,,,,,,,,
1980,08/19/18 02:59:04 PM,30366.9,55183.6,22.07,,,,,,,,
1981,08/19/18 03:29:04 PM,29780.6,55183.6,22.07,,,,,,,,
1982,08/19/18 03:59:04 PM,29969.8,55183.6,22.07,,,,,,,,
1983,08/19/18 04:29:04 PM,30877.4,55183.6,22.07,,,,,,,,
1984,08/19/18 04:59:04 PM,30264.4,55183.6,22.07,,,,,,,,
1985,08/19/18 05:29:04 PM,30418.3,55183.6,22.07,,,,,,,,
1986,08/19/18 05:59:04 PM,30670.6,55183.6,22.07,,,,,,,,
1987,08/19/18 06:29:04 PM,30315.6,55183.6,22.07,,,,,,,,
1988,08/19/18 06:59:04 PM,30315.6,55183.6,22.07,,,,,,,,
1989,08/19/18 07:29:04 PM,30366.9,55183.6,22.07,,,,,,,,
1990,08/19/18 07:59:04 PM,29925.4,55183.6,22.06,,,,,,,,
1991,08/19/18 08:29:04 PM,29682.6,55183.6,22.06,,,,,,,,
1992,08/19/18 08:59:04 PM,30577.3,55183.6,22.06,,,,,,,,
1993,08/19/18 09:29:04 PM,30026.4,55183.6,22.06,,,,,,,,
1994,08/19/18 09:59:04 PM,30020.3,55183.6,22.06,,,,,,,,
1995,08/19/18 10:29:04 PM,29776.6,55183.6,22.06,,,,,,,,
1996,08/19/18 10:59:04 PM,30315.6,55183.6,22.06,,,,,,,,
1997,08/19/18 11:29:04 PM,30217.5,55183.6,22.06,,,,,,,,
1998,08/19/18 11:59:04 PM,29682.6,55183.6,22.05,,,,,,,,
1999,08/20/18 12:29:04 AM,30770.6,55183.6,22.05,,,,,,,,
2000,08/20/18 12:59:04 AM,29776.6,55183.6,22.05,,,,,,,,
2001,08/20/18 01:29:04 AM,30558.6,55183.6,22.05,,,,,,,,
2002,08/20/18 01:59:04 AM,31136.6,55183.6,22.05,,,,,,,,
2003,08/20/18 02:29:04 AM,31345.2,55183.6,22.05,,,,,,,,
2004,08/20/18 02:59:04 AM,31075.3,55183.6,22.05,,,,,,,,
2005,08/20/18 03:29:04 AM,31835.3,55183.6,22.05,,,,,,,,
2006,08/20/18 03:59:04 AM,31450.2,55183.6,22.05,,,,,,,,
2007,08/20/18 04:29:04 AM,31020.4,55183.6,22.05,,,,,,,,
2008,08/20/18 04:59:04 AM,31179.1,55183.6,22.04,,,,,,,,
2009,08/20/18 05:29:04 AM,30459.5,55183.6,22.05,,,,,,,,
2010,08/20/18 05:59:04 AM,31281.2,55183.6,22.04,,,,,,,,
2011,08/20/18 06:29:04 AM,30758.1,55183.6,22.04,,,,,,,,
2012,08/20/18 06:59:04 AM,30910.9,55183.6,22.04,,,,,,,,
2013,08/20/18 07:29:04 AM,30703.9,55183.6,22.04,,,,,,,,
2014,08/20/18 07:59:04 AM,30604.2,55183.6,22.04,,,,,,,,
2015,08/20/18 08:29:04 AM,30201.1,55183.6,22.04,,,,,,,,
2016,08/20/18 08:59:04 AM,31655.0,55183.6,22.04,,,,,,,,
2017,08/20/18 09:29:04 AM,30797.8,55183.6,22.03,,,,,,,,
2018,08/20/18 09:59:04 AM,31493.2,55183.6,22.03,,,,,,,,
2019,08/20/18 10:29:04 AM,31330.3,55183.6,22.03,,,,,,,,
2020,08/20/18 10:59:04 AM,30048.7,55183.6,22.03,,,,,,,,
2021,08/20/18 11:29:04 AM,30540.0,55183.6,22.01,,,,,,,,
2022,08/20/18 11:59:04 AM,30048.7,55183.6,22.01,,,,,,,,
2023,08/20/18 12:29:04 PM,31373.0,55183.6,22.00,,,,,,,,
2024,08/20/18 12:59:04 PM,31642.0,55183.6,22.01,,,,,,,,
2025,08/20/18 01:29:04 PM,31213.1,55183.6,22.00,,,,,,,,
2026,08/20/18 01:59:04 PM,31471.7,55183.6,22.00,,,,,,,,
2027,08/20/18 02:29:04 PM,30631.2,55183.6,22.00,,,,,,,,
2028,08/20/18 02:59:04 PM,30953.0,55183.6,22.01,,,,,,,,
2029,08/20/18 03:29:04 PM,26530.5,55183.6,22.00,,,,,,,,
2030,08/20/18 03:59:04 PM,29897.1,55183.6,21.99,,,,,,,,
2031,08/20/18 04:29:04 PM,29947.5,55183.6,21.99,,,,,,,,
2032,08/20/18 04:59:04 PM,29056.0,55183.6,21.99,,,,,,,,
2033,08/20/18 05:29:04 PM,29471.9,55183.6,21.99,,,,,,,,
2034,08/20/18 05:59:04 PM,29897.1,55183.6,21.99,,,,,,,,
2035,08/20/18 06:29:04 PM,29519.5,55183.6,21.99,,,,,,,,
2036,08/20/18 06:59:04 PM,28018.6,55183.6,21.98,,,,,,,,
2037,08/20/18 07:29:04 PM,28530.7,55183.6,21.97,,,,,,,,
2038,08/20/18 07:59:04 PM,28796.7,55183.6,21.97,,,,,,,,
2039,08/20/18 08:29:04 PM,28530.7,55183.6,21.97,,,,,,,,
2040,08/20/18 08:59:04 PM,28445.3,55183.6,21.96,,,,,,,,
2041,08/20/18 09:29:04 PM,28616.5,55183.6,21.96,,,,,,,,
2042,08/20/18 09:59:04 PM,29206.2,55183.6,21.96,,,,,,,,
2043,08/20/18 10:29:04 PM,29381.1,55183.6,21.96,,,,,,,,
2044,08/20/18 10:59:04 PM,28706.5,55183.6,21.94,,,,,,,,
2045,08/20/18 11:29:04 PM,29381.1,55183.6,21.94,,,,,,,,
2046,08/20/18 11:59:04 PM,29102.7,55183.6,21.94,,,,,,,,
2047,08/21/18 12:29:04 AM,28226.3,55183.6,21.93,,,,,,,,
2048,08/21/18 12:59:04 AM,28437.7,55183.6,21.93,,,,,,,,
2049,08/21/18 01:29:04 AM,28481.3,55183.6,21.94,,,,,,,,
2050,08/21/18 01:59:04 AM,17079.3,55183.6,21.93,,,,,,,,
2051,08/21/18 02:29:04 AM,30585.5,55183.6,21.93,,,,,,,,
2052,08/21/18 02:59:04 AM,30434.8,55183.6,21.93,,,,,,,,
2053,08/21/18 03:29:04 AM,30637.4,55183.6,21.93,,,,,,,,
2054,08/21/18 03:59:04 AM,30533.8,55183.6,21.93,,,,,,,,
2055,08/21/18 04:29:04 AM,30144.1,55183.6,21.93,,,,,,,,
2056,08/21/18 04:59:04 AM,30093.3,55183.6,21.93,,,,,,,,
2057,08/21/18 05:29:04 AM,30389.5,55183.6,21.93,,,,,,,,
2058,08/21/18 05:59:04 AM,30284.9,55183.6,21.92,,,,,,,,
2059,08/21/18 06:29:04 AM,29656.7,55183.6,21.92,,,,,,,,
2060,08/21/18 06:59:04 AM,25746.7,55183.6,21.92,,,,,,,,
2061,08/21/18 07:29:04 AM,25850.4,55183.6,21.92,,,,,,,,
2062,08/21/18 07:59:04 AM,26455.4,55183.6,21.91,,,,,,,,
2063,08/21/18 08:29:04 AM,25609.9,55183.6,21.91,,,,,,,,
2064,08/21/18 08:59:04 AM,26602.4,55183.6,21.91,,,,,,,,
2065,08/21/18 09:29:04 AM,25814.6,55183.6,21.90,,,,,,,,
2066,08/21/18 09:59:04 AM,25174.0,55183.6,21.90,,,,,,,,
2067,08/21/18 10:29:04 AM,25777.3,55183.6,21.90,,,,,,,,
2068,08/21/18 10:59:04 AM,26527.0,55183.6,21.89,,,,,,,,
2069,08/21/18 11:29:04 AM,26126.0,55183.6,21.89,,,,,,,,
2070,08/21/18 11:59:04 AM,27011.6,55183.6,21.90,,,,,,,,
2071,08/21/18 12:29:04 PM,30940.3,55183.6,21.89,,,,,,,,
2072,08/21/18 12:59:04 PM,29505.6,55183.6,21.89,,,,,,,,
2073,08/21/18 01:29:04 PM,28305.3,55183.6,21.89,,,,,,,,
2074,08/21/18 01:59:04 PM,28215.0,55183.6,21.89,,,,,,,,
2075,08/21/18 02:29:04 PM,30879.5,55183.6,21.89,,,,,,,,
2076,08/21/18 02:59:04 PM,29549.2,55183.6,21.89,,,,,,,,
2077,08/21/18 03:29:04 PM,29881.0,55183.6,21.90,,,,,,,,
2078,08/21/18 03:59:04 PM,25601.4,55183.6,21.90,,,,,,,,
2079,08/21/18 04:29:04 PM,29830.8,55183.6,21.90,,,,,,,,
2080,08/21/18 04:59:04 PM,29640.7,55183.6,21.90,,,,,,,,
2081,08/21/18 05:29:04 PM,30666.5,55183.6,21.90,,,,,,,,
2082,08/21/18 05:59:04 PM,29361.3,55183.6,21.90,,,,,,,,
2083,08/21/18 06:29:04 PM,29975.8,55183.6,21.89,,,,,,,,
2084,08/21/18 06:59:04 PM,30026.4,55183.6,21.89,,,,,,,,
2085,08/21/18 07:29:04 PM,30115.6,55183.6,21.89,,,,,,,,
2086,08/21/18 07:59:04 PM,29634.7,55183.6,21.89,,,,,,,,
2087,08/21/18 08:29:04 PM,29590.9,55183.6,21.89,,,,,,,,
2088,08/21/18 08:59:04 PM,30109.5,55183.6,21.89,,,,,,,,
2089,08/21/18 09:29:04 PM,30014.2,55183.6,21.89,,,,,,,,
2090,08/21/18 09:59:04 PM,30211.3,55183.6,21.87,,,,,,,,
2091,08/21/18 10:29:04 PM,29261.1,55183.6,21.89,,,,,,,,
2092,08/21/18 10:59:04 PM,29120.3,55183.6,21.89,,,,,,,,
2093,08/21/18 11:29:04 PM,29533.3,55183.6,21.87,,,,,,,,
2094,08/21/18 11:59:04 PM,29864.9,55183.6,21.89,,,,,,,,
2095,08/22/18 12:29:04 AM,30004.1,55183.6,21.87,,,,,,,,
2096,08/22/18 12:59:04 AM,28540.3,55183.6,21.87,,,,,,,,
2097,08/22/18 01:29:04 AM,28496.5,55183.6,21.89,,,,,,,,
2098,08/22/18 01:59:04 AM,28492.7,55183.6,21.87,,,,,,,,
2099,08/22/18 02:29:04 AM,29200.4,55183.6,21.89,,,,,,,,
2100,08/22/18 02:59:04 AM,29848.8,55183.6,21.89,,,,,,,,
2101,08/22/18 03:29:04 AM,29842.8,55183.6,21.89,,,,,,,,
2102,08/22/18 03:59:04 AM,30233.8,55183.6,21.89,,,,,,,,
2103,08/22/18 04:29:04 AM,29469.9,55183.6,21.89,,,,,,,,
2104,08/22/18 04:59:04 AM,30036.5,55183.6,21.89,,,,,,,,
2105,08/22/18 05:29:04 AM,30227.7,55183.6,21.90,,,,,,,,
2106,08/22/18 05:59:04 AM,30278.8,55183.6,21.90,,,,,,,,
2107,08/22/18 06:29:04 AM,29652.7,55183.6,21.90,,,,,,,,
2108,08/22/18 06:59:04 AM,29241.5,55183.6,21.90,,,,,,,,
2109,08/22/18 07:29:04 AM,29887.1,55183.6,21.90,,,,,,,,
2110,08/22/18 07:59:04 AM,29416.6,55183.6,21.90,,,,,,,,
2111,08/22/18 08:29:04 AM,29604.9,55183.6,21.90,,,,,,,,
2112,08/22/18 08:59:04 AM,29744.6,55183.6,21.89,,,,,,,,
2113,08/22/18 09:29:04 AM,30881.5,55183.6,21.90,,,,,,,,
2114,08/22/18 09:59:04 AM,29744.6,55183.6,21.90,,,,,,,,
2115,08/22/18 10:29:04 AM,29696.6,55183.6,21.90,,,,,,,,
2116,08/22/18 10:59:04 AM,29646.7,55183.6,21.90,,,,,,,,
2117,08/22/18 11:29:04 AM,29931.4,55183.6,21.90,,,,,,,,
2118,08/22/18 11:59:04 AM,30020.3,55183.6,21.90,,,,,,,,
2119,08/22/18 12:29:04 PM,29642.7,55183.6,21.90,,,,,,,,
2120,08/22/18 12:59:04 PM,29046.3,55183.6,21.90,,,,,,,,
2121,08/22/18 01:29:04 PM,29642.7,55183.6,21.90,,,,,,,,
2122,08/22/18 01:59:04 PM,29180.8,55183.6,21.90,,,,,,,,
2123,08/22/18 02:29:04 PM,29497.6,55183.6,21.90,,,,,,,,
2124,08/22/18 02:59:04 PM,27683.7,55183.6,21.90,,,,,,,,
2125,08/22/18 03:29:04 PM,28305.3,55183.6,21.91,,,,,,,,
2126,08/22/18 03:59:04 PM,28999.6,55183.6,21.90,,,,,,,,
2127,08/22/18 04:29:04 PM,29270.9,55183.6,21.91,,,,,,,,
2128,08/22/18 04:59:04 PM,29541.3,55183.6,21.91,,,,,,,,
2129,08/22/18 05:29:04 PM,28557.4,55183.6,21.91,,,,,,,,
2130,08/22/18 05:59:04 PM,29588.9,55183.6,21.91,,,,,,,,
2131,08/22/18 06:29:04 PM,28862.3,55183.6,21.91,,,,,,,,
2132,08/22/18 06:59:04 PM,29728.5,55183.6,21.91,,,,,,,,
2133,08/22/18 07:29:04 PM,29959.7,55183.6,21.91,,,,,,,,
2134,08/22/18 07:59:04 PM,29308.2,55183.6,21.91,,,,,,,,
2135,08/22/18 08:29:04 PM,29218.0,55183.6,21.91,,,,,,,,
2136,08/22/18 08:59:04 PM,29450.2,55183.6,21.91,,,,,,,,
2137,08/22/18 09:29:04 PM,31126.1,55183.6,21.92,,,,,,,,
2138,08/22/18 09:59:04 PM,30610.4,55183.6,21.91,,,,,,,,
2139,08/22/18 10:29:04 PM,31064.7,55183.6,21.92,,,,,,,,
2140,08/22/18 10:59:04 PM,30606.3,55183.6,21.91,,,,,,,,
2141,08/22/18 11:29:04 PM,30710.2,55183.6,21.91,,,,,,,,
2142,08/22/18 11:59:04 PM,30546.2,55183.6,21.92,,,,,,,,
2143,08/23/18 12:29:04 AM,31761.3,55183.6,21.91,,,,,,,,
2144,08/23/18 12:59:04 AM,31276.9,55183.6,21.92,,,,,,,,
2145,08/23/18 01:29:04 AM,30546.2,55183.6,21.91,,,,,,,,
2146,08/23/18 01:59:04 AM,30856.4,55183.6,21.91,,,,,,,,
2147,08/23/18 02:29:04 AM,31868.0,55183.6,21.92,,,,,,,,
2148,08/23/18 02:59:04 AM,31704.8,55183.6,21.92,,,,,,,,
2149,08/23/18 03:29:04 AM,31767.8,55183.6,21.92,,,,,,,,
2150,08/23/18 03:59:04 AM,31542.7,55183.6,21.92,,,,,,,,
2151,08/23/18 04:29:04 AM,31761.3,55183.6,21.91,,,,,,,,
2152,08/23/18 04:59:04 AM,27595.7,55183.6,21.91,,,,,,,,
2153,08/23/18 05:29:04 AM,31276.9,55183.6,21.91,,,,,,,,
2154,08/23/18 05:59:04 AM,27440.6,55183.6,21.91,,,,,,,,
2155,08/23/18 06:29:04 AM,27840.4,55183.6,21.91,,,,,,,,
2156,08/23/18 06:59:04 AM,27437.0,55183.6,21.91,,,,,,,,
2157,08/23/18 07:29:04 AM,27639.7,55183.6,21.91,,,,,,,,
2158,08/23/18 07:59:04 AM,27757.3,55183.6,21.91,,,,,,,,
2159,08/23/18 08:29:04 AM,27920.0,55183.6,21.90,,,,,,,,
2160,08/23/18 08:59:04 AM,27517.1,55183.6,21.90,,,,,,,,
2161,08/23/18 09:29:04 AM,27477.0,55183.6,21.90,,,,,,,,
2162,08/23/18 09:59:04 AM,27599.4,55183.6,21.90,,,,,,,,
2163,08/23/18 10:29:04 AM,27639.7,55183.6,21.89,,,,,,,,
2164,08/23/18 10:59:04 AM,28507.9,55183.6,21.89,,,,,,,,
2165,08/23/18 11:29:04 AM,27639.7,55183.6,21.87,,,,,,,,
2166,08/23/18 11:59:04 AM,28085.7,55183.6,21.87,,,,,,,,
2167,08/23/18 12:29:04 PM,28511.7,55183.6,21.86,,,,,,,,
2168,08/23/18 12:59:04 PM,29083.2,55183.6,21.85,,,,,,,,
2169,08/23/18 01:29:04 PM,27761.0,55183.6,21.85,,,,,,,,
2170,08/23/18 01:59:04 PM,27718.7,55183.6,21.84,,,,,,,,
2171,08/23/18 02:29:04 PM,27761.0,55183.6,21.84,,,,,,,,
2172,08/23/18 02:59:04 PM,27286.5,55183.6,21.83,,,,,,,,
2173,08/23/18 03:29:04 PM,27560.9,55183.6,21.82,,,,,,,,
2174,08/23/18 03:59:04 PM,27923.8,55183.6,21.82,,,,,,,,
2175,08/23/18 04:29:04 PM,27557.3,55183.6,21.81,,,,,,,,
2176,08/23/18 04:59:04 PM,28301.6,55183.6,21.79,,,,,,,,
2177,08/23/18 05:29:04 PM,28471.8,55183.6,21.78,,,,,,,,
2178,08/23/18 05:59:04 PM,28218.8,55183.6,21.78,,,,,,,,
2179,08/23/18 06:29:04 PM,33660.5,55183.6,21.77,,,,,,,,
2180,08/23/18 06:59:04 PM,29365.3,55183.6,21.76,,,,,,,,
2181,08/23/18 07:29:04 PM,31132.4,55183.6,21.75,,,,,,,,
2182,08/23/18 07:59:04 PM,31024.6,55183.6,21.74,,,,,,,,
2183,08/23/18 08:29:04 PM,31289.7,55183.6,21.74,,,,,,,,
2184,08/23/18 08:59:04 PM,30822.9,55183.6,21.72,,,,,,,,
2185,08/23/18 09:29:04 PM,30610.4,55183.6,21.71,,,,,,,,
2186,08/23/18 09:59:04 PM,31132.4,55183.6,21.71,,,,,,,,
2187,08/23/18 10:29:04 PM,30923.5,55183.6,21.70,,,,,,,,
2188,08/23/18 10:59:04 PM,30929.8,55183.6,21.70,,,,,,,,
2189,08/23/18 11:29:04 PM,31394.4,55183.6,21.69,,,,,,,,
2190,08/23/18 11:59:04 PM,32397.7,55183.6,21.69,,,,,,,,
2191,08/24/18 12:29:04 AM,22647.5,55183.6,21.68,,,,,,,,
2192,08/24/18 12:59:04 AM,32509.5,55183.6,21.67,,,,,,,,
2193,08/24/18 01:29:04 AM,32509.5,55183.6,21.67,,,,,,,,
2194,08/24/18 01:59:04 AM,33290.2,55183.6,21.67,,,,,,,,
2195,08/24/18 02:29:04 AM,33660.5,55183.6,21.65,,,,,,,,
2196,08/24/18 02:59:04 AM,33660.5,55183.6,21.63,,,,,,,,
2197,08/24/18 03:29:04 AM,33283.2,55183.6,21.63,,,,,,,,
2198,08/24/18 03:59:04 AM,33466.5,55183.6,21.63,,,,,,,,
2199,08/24/18 04:29:04 AM,32056.5,55183.6,21.62,,,,,,,,
2200,08/24/18 04:59:04 AM,33466.5,55183.6,21.62,,,,,,,,
2201,08/24/18 05:29:04 AM,33660.5,55183.6,21.61,,,,,,,,
2202,08/24/18 05:59:04 AM,32859.2,55183.6,21.60,,,,,,,,
2203,08/24/18 06:29:04 AM,33660.5,55183.6,21.60,,,,,,,,
2204,08/24/18 06:59:04 AM,33660.5,55183.6,21.58,,,,,,,,
2205,08/24/18 07:29:04 AM,33660.5,55183.6,21.57,,,,,,,,
2206,08/24/18 07:59:04 AM,33660.5,55183.6,21.57,,,,,,,,
