"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
4576,10/12/18 03:23:28 PM,3460.4,3655.2,19.66,,,,,,,,,,
4577,10/12/18 03:53:28 PM,3462.1,3655.8,19.67,,,,,,,,,,
4578,10/12/18 04:23:28 PM,3461.0,3655.2,19.66,,,,,,,,,,
4579,10/12/18 04:53:28 PM,3462.1,3655.8,19.67,,,,,,,,,,
4580,10/12/18 05:23:28 PM,3462.1,3655.8,19.67,,,,,,,,,,
4581,10/12/18 05:53:28 PM,3460.4,3656.9,19.67,,,,,,,,,,
4582,10/12/18 06:23:28 PM,3462.1,3656.9,19.67,,,,,,,,,,
4583,10/12/18 06:53:28 PM,3462.1,3656.9,19.67,,,,,,,,,,
4584,10/12/18 07:23:28 PM,3462.1,3656.9,19.67,,,,,,,,,,
4585,10/12/18 07:53:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4586,10/12/18 08:23:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4587,10/12/18 08:53:28 PM,3462.1,3657.5,19.68,,,,,,,,,,
4588,10/12/18 09:23:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4589,10/12/18 09:53:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4590,10/12/18 10:23:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4591,10/12/18 10:53:28 PM,3462.1,3656.9,19.68,,,,,,,,,,
4592,10/12/18 11:23:28 PM,3462.1,3656.4,19.68,,,,,,,,,,
4593,10/12/18 11:53:28 PM,3462.1,3656.4,19.68,,,,,,,,,,
4594,10/13/18 12:23:28 AM,3462.1,3656.9,19.69,,,,,,,,,,
4595,10/13/18 12:53:28 AM,3463.2,3656.9,19.69,,,,,,,,,,
4596,10/13/18 01:23:28 AM,3462.1,3656.9,19.69,,,,,,,,,,
4597,10/13/18 01:53:28 AM,3462.1,3656.4,19.68,,,,,,,,,,
4598,10/13/18 02:23:28 AM,3462.1,3656.4,19.69,,,,,,,,,,
4599,10/13/18 02:53:28 AM,3461.0,3656.9,19.68,,,,,,,,,,
4600,10/13/18 03:23:28 AM,3462.1,3656.9,19.69,,,,,,,,,,
4601,10/13/18 03:53:28 AM,3462.1,3656.9,19.68,,,,,,,,,,
4602,10/13/18 04:23:28 AM,3462.1,3656.4,19.69,,,,,,,,,,
4603,10/13/18 04:53:28 AM,3461.0,3656.9,19.69,,,,,,,,,,
4604,10/13/18 05:23:28 AM,3460.4,3656.4,19.68,,,,,,,,,,
4605,10/13/18 05:53:28 AM,3459.3,3655.2,19.69,,,,,,,,,,
4606,10/13/18 06:23:28 AM,3459.3,3654.1,19.69,,,,,,,,,,
4607,10/13/18 06:53:28 AM,3457.7,3652.9,19.69,,,,,,,,,,
4608,10/13/18 07:23:28 AM,3456.0,3651.8,19.68,,,,,,,,,,
4609,10/13/18 07:53:28 AM,3454.9,3651.2,19.68,,,,,,,,,,
4610,10/13/18 08:23:28 AM,3454.9,3648.9,19.68,,,,,,,,,,
4611,10/13/18 08:53:28 AM,3453.8,3648.9,19.68,,,,,,,,,,
4612,10/13/18 09:23:28 AM,3452.2,3647.2,19.68,,,,,,,,,,
4613,10/13/18 09:53:28 AM,3452.2,3646.7,19.67,,,,,,,,,,
4614,10/13/18 10:23:28 AM,3451.1,3645.5,19.67,,,,,,,,,,
4615,10/13/18 10:53:28 AM,3450.5,3645.5,19.66,,,,,,,,,,
4616,10/13/18 11:23:28 AM,3449.4,3644.4,19.67,,,,,,,,,,
4617,10/13/18 11:53:28 AM,3449.4,3643.8,19.66,,,,,,,,,,
4618,10/13/18 12:23:28 PM,3448.3,3644.4,19.66,,,,,,,,,,
4619,10/13/18 12:53:28 PM,3449.4,3643.8,19.66,,,,,,,,,,
4620,10/13/18 01:23:28 PM,3447.8,3643.8,19.66,,,,,,,,,,
4621,10/13/18 01:53:28 PM,3448.3,3643.2,19.65,,,,,,,,,,
4622,10/13/18 02:23:28 PM,3448.3,3643.2,19.65,,,,,,,,,,
4623,10/13/18 02:53:28 PM,3448.3,3642.1,19.63,,,,,,,,,,
4624,10/13/18 03:23:28 PM,3448.3,3643.2,19.65,,,,,,,,,,
4625,10/13/18 03:53:28 PM,3446.7,3642.1,19.65,,,,,,,,,,
4626,10/13/18 04:23:28 PM,3446.7,3642.1,19.63,,,,,,,,,,
4627,10/13/18 04:53:28 PM,3446.7,3641.0,19.63,,,,,,,,,,
4628,10/13/18 05:23:28 PM,3445.6,3641.0,19.62,,,,,,,,,,
4629,10/13/18 05:53:28 PM,3446.7,3640.4,19.62,,,,,,,,,,
4630,10/13/18 06:23:28 PM,3445.6,3639.8,19.62,,,,,,,,,,
4631,10/13/18 06:53:28 PM,3443.9,3639.2,19.62,,,,,,,,,,
4632,10/13/18 07:23:28 PM,3442.9,3637.5,19.61,,,,,,,,,,
4633,10/13/18 07:53:28 PM,3442.9,3637.0,19.60,,,,,,,,,,
4634,10/13/18 08:23:28 PM,3441.8,3635.8,19.61,,,,,,,,,,
4635,10/13/18 08:53:28 PM,3440.1,3634.7,19.60,,,,,,,,,,
4636,10/13/18 09:23:28 PM,3438.5,3633.5,19.59,,,,,,,,,,
4637,10/13/18 09:53:28 PM,3440.1,3633.0,19.59,,,,,,,,,,
4638,10/13/18 10:23:28 PM,3437.4,3631.8,19.59,,,,,,,,,,
4639,10/13/18 10:53:28 PM,3437.4,3630.7,19.57,,,,,,,,,,
4640,10/13/18 11:23:28 PM,3435.7,3629.5,19.57,,,,,,,,,,
4641,10/13/18 11:53:28 PM,3433.0,3627.2,19.56,,,,,,,,,,
4642,10/14/18 12:23:28 AM,3433.0,3627.2,19.56,,,,,,,,,,
4643,10/14/18 12:53:28 AM,3431.9,3626.7,19.55,,,,,,,,,,
4644,10/14/18 01:23:28 AM,3430.2,3624.4,19.54,,,,,,,,,,
4645,10/14/18 01:53:28 AM,3428.0,3622.7,19.53,,,,,,,,,,
4646,10/14/18 02:23:28 AM,3425.3,3619.8,19.51,,,,,,,,,,
4647,10/14/18 02:53:28 AM,3423.1,3618.1,19.50,,,,,,,,,,
4648,10/14/18 03:23:28 AM,3422.0,3615.2,19.49,,,,,,,,,,
4649,10/14/18 03:53:28 AM,3419.3,3614.1,19.48,,,,,,,,,,
4650,10/14/18 04:23:28 AM,3419.3,3612.9,19.46,,,,,,,,,,
4651,10/14/18 04:53:28 AM,3418.2,3611.8,19.46,,,,,,,,,,
4652,10/14/18 05:23:28 AM,3418.2,3612.4,19.44,,,,,,,,,,
4653,10/14/18 05:53:28 AM,3418.2,3613.5,19.43,,,,,,,,,,
4654,10/14/18 06:23:28 AM,3416.5,3610.1,19.42,,,,,,,,,,
4655,10/14/18 06:53:28 AM,3412.1,3606.1,19.41,,,,,,,,,,
4656,10/14/18 07:23:28 AM,3411.6,3605.5,19.40,,,,,,,,,,
4657,10/14/18 07:53:28 AM,3409.9,3603.8,19.37,,,,,,,,,,
4658,10/14/18 08:23:28 AM,3406.1,3599.8,19.33,,,,,,,,,,
4659,10/14/18 08:53:28 AM,3373.3,3567.7,19.24,,,,,,,,,,
4660,10/14/18 09:23:28 AM,3343.3,3536.0,19.18,,,,,,,,,,
4661,10/14/18 09:53:28 AM,3332.9,3526.2,19.14,,,,,,,,,,
4662,10/14/18 10:23:28 AM,3311.7,3504.9,19.14,,,,,,,,,,
4663,10/14/18 10:53:28 AM,3310.0,3504.3,19.12,,,,,,,,,,
4664,10/14/18 11:23:28 AM,3311.7,3504.9,19.12,,,,,,,,,,
4665,10/14/18 11:53:28 AM,3331.8,3525.1,19.15,,,,,,,,,,
4666,10/14/18 12:23:28 PM,3329.1,3521.6,19.14,,,,,,,,,,
4667,10/14/18 12:53:28 PM,3324.7,3517.6,19.14,,,,,,,,,,
4668,10/14/18 01:23:28 PM,3320.9,3514.7,19.14,,,,,,,,,,
4669,10/14/18 01:53:28 PM,3313.3,3507.2,19.12,,,,,,,,,,
4670,10/14/18 02:23:28 PM,3307.9,3500.8,19.10,,,,,,,,,,
4671,10/14/18 02:53:28 PM,3303.5,3496.2,19.10,,,,,,,,,,
4672,10/14/18 03:23:28 PM,3299.7,3491.6,19.10,,,,,,,,,,
4673,10/14/18 03:53:28 PM,3297.5,3489.3,19.10,,,,,,,,,,
4674,10/14/18 04:23:28 PM,3293.2,3486.4,19.10,,,,,,,,,,
4675,10/14/18 04:53:28 PM,3289.4,3481.8,19.09,,,,,,,,,,
4676,10/14/18 05:23:28 PM,3278.5,3469.6,19.06,,,,,,,,,,
4677,10/14/18 05:53:28 PM,3281.2,3474.3,19.08,,,,,,,,,,
4678,10/14/18 06:23:28 PM,3270.9,3463.3,19.05,,,,,,,,,,
4679,10/14/18 06:53:28 PM,3272.0,3464.4,19.05,,,,,,,,,,
4680,10/14/18 07:23:28 PM,3265.5,3456.9,19.03,,,,,,,,,,
4681,10/14/18 07:53:28 PM,3264.4,3455.1,19.03,,,,,,,,,,
4682,10/14/18 08:23:28 PM,3259.0,3451.1,19.02,,,,,,,,,,
4683,10/14/18 08:53:28 PM,3256.3,3448.2,19.02,,,,,,,,,,
4684,10/14/18 09:23:28 PM,3253.6,3445.3,19.00,,,,,,,,,,
4685,10/14/18 09:53:28 PM,3250.3,3441.2,18.99,,,,,,,,,,
4686,10/14/18 10:23:28 PM,3246.0,3436.0,18.97,,,,,,,,,,
4687,10/14/18 10:53:28 PM,3246.0,3437.7,18.97,,,,,,,,,,
4688,10/14/18 11:23:28 PM,3240.5,3430.8,18.95,,,,,,,,,,
4689,10/14/18 11:53:28 PM,3237.3,3427.9,18.93,,,,,,,,,,
4690,10/15/18 12:23:28 AM,3237.3,3427.9,18.95,,,,,,,,,,
4691,10/15/18 12:53:28 AM,3233.5,3423.8,18.92,,,,,,,,,,
4692,10/15/18 01:23:28 AM,3229.2,3419.1,18.92,,,,,,,,,,
4693,10/15/18 01:53:28 AM,3226.5,3416.2,18.91,,,,,,,,,,
4694,10/15/18 02:23:28 AM,3218.4,3409.3,18.87,,,,,,,,,,
4695,10/15/18 02:53:28 AM,3218.9,3409.3,18.89,,,,,,,,,,
4696,10/15/18 03:23:28 AM,3214.0,3404.6,18.87,,,,,,,,,,
4697,10/15/18 03:53:28 AM,3214.0,3403.4,18.85,,,,,,,,,,
4698,10/15/18 04:23:28 AM,3211.3,3400.5,18.86,,,,,,,,,,
4699,10/15/18 04:53:28 AM,3209.2,3398.8,18.84,,,,,,,,,,
4700,10/15/18 05:23:28 AM,3207.0,3397.0,18.84,,,,,,,,,,
4701,10/15/18 05:53:28 AM,3204.8,3393.5,18.83,,,,,,,,,,
4702,10/15/18 06:23:28 AM,3201.1,3390.0,18.81,,,,,,,,,,
4703,10/15/18 06:53:28 AM,3196.2,3386.0,18.80,,,,,,,,,,
4704,10/15/18 07:23:28 AM,3193.5,3381.9,18.79,,,,,,,,,,
4705,10/15/18 07:53:28 AM,3189.7,3379.5,18.79,,,,,,,,,,
4706,10/15/18 08:23:28 AM,3188.1,3377.2,18.78,,,,,,,,,,
4707,10/15/18 08:53:28 AM,3184.3,3373.7,18.76,,,,,,,,,,
4708,10/15/18 09:23:28 AM,3181.6,3370.2,18.77,,,,,,,,,,
4709,10/15/18 09:53:28 AM,3180.0,3369.0,18.77,,,,,,,,,,
4710,10/15/18 10:23:28 AM,3179.5,3367.3,18.76,,,,,,,,,,
4711,10/15/18 10:53:28 AM,3175.7,3363.8,18.77,,,,,,,,,,
4712,10/15/18 11:23:28 AM,3177.3,3365.0,18.77,,,,,,,,,,
4713,10/15/18 11:53:28 AM,3176.8,3365.5,18.77,,,,,,,,,,
4714,10/15/18 12:23:28 PM,3175.7,3363.2,18.77,,,,,,,,,,
4715,10/15/18 12:53:28 PM,3174.6,3364.4,18.78,,,,,,,,,,
4716,10/15/18 01:23:28 PM,3174.6,3362.6,18.78,,,,,,,,,,
4717,10/15/18 01:53:28 PM,3170.3,3359.7,18.77,,,,,,,,,,
4718,10/15/18 02:23:28 PM,3168.7,3357.4,18.77,,,,,,,,,,
4719,10/15/18 02:53:28 PM,3165.4,3354.4,18.76,,,,,,,,,,
4720,10/15/18 03:23:28 PM,3165.4,3352.1,18.74,,,,,,,,,,
4721,10/15/18 03:53:28 PM,3161.7,3349.8,18.72,,,,,,,,,,
4722,10/15/18 04:23:28 PM,3157.9,3346.8,18.71,,,,,,,,,,
4723,10/15/18 04:53:28 PM,3157.9,3346.3,18.70,,,,,,,,,,
4724,10/15/18 05:23:28 PM,3154.1,3342.7,18.71,,,,,,,,,,
4725,10/15/18 05:53:28 PM,3154.1,3342.2,18.68,,,,,,,,,,
4726,10/15/18 06:23:28 PM,3153.0,3341.0,18.67,,,,,,,,,,
4727,10/15/18 06:53:28 PM,3149.3,3337.5,18.64,,,,,,,,,,
4728,10/15/18 07:23:28 PM,3149.3,3337.5,18.63,,,,,,,,,,
4729,10/15/18 07:53:28 PM,3139.0,3326.4,18.59,,,,,,,,,,
4730,10/15/18 08:23:28 PM,3119.7,3306.4,18.57,,,,,,,,,,
4731,10/15/18 08:53:28 PM,3078.4,3263.5,18.54,,,,,,,,,,
4732,10/15/18 09:23:28 PM,3064.4,3247.6,18.53,,,,,,,,,,
4733,10/15/18 09:53:28 PM,3055.9,3239.4,18.52,,,,,,,,,,
4734,10/15/18 10:23:28 PM,3051.1,3234.0,18.53,,,,,,,,,,
4735,10/15/18 10:53:28 PM,3048.4,3231.7,18.52,,,,,,,,,,
4736,10/15/18 11:23:28 PM,3053.7,3237.6,18.52,,,,,,,,,,
4737,10/15/18 11:53:28 PM,3047.8,3231.1,18.52,,,,,,,,,,
4738,10/16/18 12:23:28 AM,3057.5,3240.5,18.53,,,,,,,,,,
4739,10/16/18 12:53:28 AM,3056.9,3239.4,18.53,,,,,,,,,,
4740,10/16/18 01:23:28 AM,3073.0,3257.0,18.55,,,,,,,,,,
4741,10/16/18 01:53:28 AM,3077.3,3262.9,18.57,,,,,,,,,,
4742,10/16/18 02:23:28 AM,3084.8,3270.0,18.59,,,,,,,,,,
4743,10/16/18 02:53:28 AM,3086.4,3271.2,18.60,,,,,,,,,,
4744,10/16/18 03:23:28 AM,3086.9,3271.8,18.60,,,,,,,,,,
4745,10/16/18 03:53:28 AM,3078.4,3263.5,18.57,,,,,,,,,,
4746,10/16/18 04:23:28 AM,3068.2,3253.5,18.55,,,,,,,,,,
4747,10/16/18 04:53:28 AM,3066.0,3250.6,18.53,,,,,,,,,,
4748,10/16/18 05:23:28 AM,3055.3,3238.8,18.47,,,,,,,,,,
4749,10/16/18 05:53:28 AM,3048.4,3231.1,18.46,,,,,,,,,,
4750,10/16/18 06:23:28 AM,3046.2,3228.1,18.45,,,,,,,,,,
4751,10/16/18 06:53:28 AM,3046.2,3229.3,18.45,,,,,,,,,,
4752,10/16/18 07:23:28 AM,3045.2,3227.5,18.44,,,,,,,,,,
4753,10/16/18 07:53:28 AM,3045.7,3227.5,18.44,,,,,,,,,,
4754,10/16/18 08:23:28 AM,3044.1,3226.4,18.39,,,,,,,,,,
4755,10/16/18 08:53:28 AM,3044.1,3227.5,18.39,,,,,,,,,,
4756,10/16/18 09:23:28 AM,3045.2,3228.1,18.38,,,,,,,,,,
4757,10/16/18 09:53:28 AM,3046.2,3229.3,18.36,,,,,,,,,,
4758,10/16/18 10:23:28 AM,3047.3,3228.7,18.35,,,,,,,,,,
4759,10/16/18 10:53:28 AM,3047.8,3229.9,18.35,,,,,,,,,,
4760,10/16/18 11:23:28 AM,3048.9,3230.5,18.34,,,,,,,,,,
4761,10/16/18 11:53:28 AM,3048.9,3231.1,18.33,,,,,,,,,,
4762,10/16/18 12:23:28 PM,3050.0,3231.7,18.33,,,,,,,,,,
4763,10/16/18 12:53:28 PM,3051.1,3234.0,18.33,,,,,,,,,,
4764,10/16/18 01:23:28 PM,3051.1,3234.6,18.32,,,,,,,,,,
4765,10/16/18 01:53:28 PM,3052.7,3235.8,18.33,,,,,,,,,,
4766,10/16/18 02:23:28 PM,3055.3,3237.6,18.34,,,,,,,,,,
4767,10/16/18 02:53:28 PM,3056.4,3239.4,18.34,,,,,,,,,,
4768,10/16/18 03:23:28 PM,3059.1,3241.1,18.34,,,,,,,,,,
4769,10/16/18 03:53:28 PM,3059.1,3242.3,18.34,,,,,,,,,,
4770,10/16/18 04:23:28 PM,3060.2,3242.9,18.33,,,,,,,,,,
4771,10/16/18 04:53:28 PM,3061.2,3244.7,18.34,,,,,,,,,,
4772,10/16/18 05:23:28 PM,3062.8,3246.4,18.33,,,,,,,,,,
4773,10/16/18 05:53:28 PM,3062.8,3246.4,18.32,,,,,,,,,,
4774,10/16/18 06:23:28 PM,3062.8,3245.2,18.29,,,,,,,,,,
4775,10/16/18 06:53:28 PM,3062.8,3247.0,18.29,,,,,,,,,,
4776,10/16/18 07:23:28 PM,3063.9,3247.6,18.28,,,,,,,,,,
4777,10/16/18 07:53:28 PM,3065.0,3248.2,18.27,,,,,,,,,,
4778,10/16/18 08:23:28 PM,3066.0,3248.8,18.26,,,,,,,,,,
4779,10/16/18 08:53:28 PM,3066.0,3248.8,18.25,,,,,,,,,,
4780,10/16/18 09:23:28 PM,3066.6,3250.0,18.22,,,,,,,,,,
4781,10/16/18 09:53:28 PM,3067.1,3250.6,18.21,,,,,,,,,,
4782,10/16/18 10:23:28 PM,3068.7,3251.7,18.22,,,,,,,,,,
4783,10/16/18 10:53:28 PM,3068.7,3252.9,18.20,,,,,,,,,,
4784,10/16/18 11:23:28 PM,3069.8,3253.5,18.20,,,,,,,,,,
4785,10/16/18 11:53:28 PM,3071.9,3255.9,18.20,,,,,,,,,,
4786,10/17/18 12:23:28 AM,3073.0,3256.4,18.19,,,,,,,,,,
4787,10/17/18 12:53:28 AM,3073.5,3257.0,18.19,,,,,,,,,,
4788,10/17/18 01:23:28 AM,3075.2,3258.8,18.17,,,,,,,,,,
4789,10/17/18 01:53:28 AM,3075.2,3259.4,18.16,,,,,,,,,,
4790,10/17/18 02:23:28 AM,3077.8,3261.2,18.16,,,,,,,,,,
4791,10/17/18 02:53:28 AM,3077.8,3262.3,18.15,,,,,,,,,,
4792,10/17/18 03:23:28 AM,3079.4,3263.5,18.15,,,,,,,,,,
4793,10/17/18 03:53:28 AM,3080.5,3264.1,18.13,,,,,,,,,,
4794,10/17/18 04:23:28 AM,3081.6,3266.5,18.14,,,,,,,,,,
4795,10/17/18 04:53:28 AM,3083.7,3267.0,18.14,,,,,,,,,,
4796,10/17/18 05:23:28 AM,3083.7,3268.2,18.13,,,,,,,,,,
4797,10/17/18 05:53:28 AM,3086.4,3270.6,18.13,,,,,,,,,,
4798,10/17/18 06:23:28 AM,3086.9,3271.2,18.11,,,,,,,,,,
4799,10/17/18 06:53:28 AM,3088.0,3271.8,18.10,,,,,,,,,,
4800,10/17/18 07:23:28 AM,3089.1,3273.5,18.10,,,,,,,,,,
4801,10/17/18 07:53:28 AM,3089.1,3273.5,18.09,,,,,,,,,,
4802,10/17/18 08:23:28 AM,3090.2,3274.1,18.08,,,,,,,,,,
4803,10/17/18 08:53:28 AM,3090.2,3274.7,18.07,,,,,,,,,,
4804,10/17/18 09:23:28 AM,3092.8,3275.9,18.07,,,,,,,,,,
4805,10/17/18 09:53:28 AM,3093.4,3277.0,18.04,,,,,,,,,,
4806,10/17/18 10:23:28 AM,3094.5,3278.2,18.04,,,,,,,,,,
4807,10/17/18 10:53:28 AM,3097.1,3280.6,18.06,,,,,,,,,,
4808,10/17/18 11:23:28 AM,3098.2,3282.9,18.06,,,,,,,,,,
4809,10/17/18 11:53:28 AM,3099.3,3284.7,18.04,,,,,,,,,,
4810,10/17/18 12:23:28 PM,3100.4,3286.5,18.06,,,,,,,,,,
4811,10/17/18 12:53:28 PM,3103.0,3287.6,18.04,,,,,,,,,,
4812,10/17/18 01:23:28 PM,3104.7,3290.0,18.04,,,,,,,,,,
4813,10/17/18 01:53:28 PM,3106.8,3292.3,18.04,,,,,,,,,,
4814,10/17/18 02:23:28 PM,3108.9,3294.1,18.06,,,,,,,,,,
4815,10/17/18 02:53:28 PM,3110.6,3295.9,18.07,,,,,,,,,,
4816,10/17/18 03:23:28 PM,3113.2,3298.2,18.07,,,,,,,,,,
4817,10/17/18 03:53:28 PM,3115.9,3300.0,18.07,,,,,,,,,,
4818,10/17/18 04:23:28 PM,3115.9,3301.7,18.07,,,,,,,,,,
4819,10/17/18 04:53:28 PM,3118.1,3303.5,18.06,,,,,,,,,,
4820,10/17/18 05:23:28 PM,3118.6,3304.1,18.06,,,,,,,,,,
4821,10/17/18 05:53:28 PM,3120.2,3305.2,18.04,,,,,,,,,,
4822,10/17/18 06:23:28 PM,3120.8,3307.0,18.04,,,,,,,,,,
4823,10/17/18 06:53:28 PM,3122.4,3307.6,18.02,,,,,,,,,,
4824,10/17/18 07:23:28 PM,3122.9,3309.4,18.03,,,,,,,,,,
4825,10/17/18 07:53:28 PM,3125.1,3311.1,18.02,,,,,,,,,,
4826,10/17/18 08:23:28 PM,3125.1,3311.1,17.98,,,,,,,,,,
4827,10/17/18 08:53:28 PM,3127.2,3313.5,18.00,,,,,,,,,,
4828,10/17/18 09:23:28 PM,3128.8,3313.5,17.97,,,,,,,,,,
4829,10/17/18 09:53:28 PM,3129.9,3316.4,17.97,,,,,,,,,,
4830,10/17/18 10:23:28 PM,3131.0,3316.4,17.96,,,,,,,,,,
4831,10/17/18 10:53:28 PM,3132.6,3317.6,17.95,,,,,,,,,,
4832,10/17/18 11:23:28 PM,3133.7,3319.3,17.94,,,,,,,,,,
4833,10/17/18 11:53:28 PM,3134.7,3319.9,17.93,,,,,,,,,,
4834,10/18/18 12:23:28 AM,3135.8,3322.3,17.93,,,,,,,,,,
4835,10/18/18 12:53:28 AM,3137.4,3322.8,17.90,,,,,,,,,,
4836,10/18/18 01:23:28 AM,3138.5,3324.6,17.89,,,,,,,,,,
4837,10/18/18 01:53:28 AM,3138.5,3325.8,17.88,,,,,,,,,,
4838,10/18/18 02:23:28 AM,3141.2,3327.5,17.89,,,,,,,,,,
4839,10/18/18 02:53:28 AM,3141.2,3328.1,17.87,,,,,,,,,,
4840,10/18/18 03:23:28 AM,3142.3,3329.3,17.85,,,,,,,,,,
4841,10/18/18 03:53:28 AM,3143.9,3329.9,17.83,,,,,,,,,,
4842,10/18/18 04:23:28 AM,3143.9,3329.9,17.82,,,,,,,,,,
4843,10/18/18 04:53:28 AM,3145.0,3331.0,17.79,,,,,,,,,,
4844,10/18/18 05:23:28 AM,3146.0,3332.8,17.79,,,,,,,,,,
4845,10/18/18 05:53:28 AM,3147.7,3334.6,17.77,,,,,,,,,,
4846,10/18/18 06:23:28 AM,3147.7,3334.6,17.77,,,,,,,,,,
4847,10/18/18 06:53:28 AM,3148.7,3335.7,17.75,,,,,,,,,,
4848,10/18/18 07:23:28 AM,3150.4,3336.9,17.74,,,,,,,,,,
4849,10/18/18 07:53:28 AM,3150.4,3337.5,17.71,,,,,,,,,,
4850,10/18/18 08:23:28 AM,3153.0,3339.8,17.71,,,,,,,,,,
4851,10/18/18 08:53:28 AM,3154.1,3339.8,17.70,,,,,,,,,,
4852,10/18/18 09:23:28 AM,3155.2,3342.2,17.69,,,,,,,,,,
4853,10/18/18 09:53:28 AM,3155.2,3341.6,17.65,,,,,,,,,,
4854,10/18/18 10:23:28 AM,3157.9,3343.9,17.66,,,,,,,,,,
4855,10/18/18 10:53:28 AM,3159.0,3346.3,17.66,,,,,,,,,,
4856,10/18/18 11:23:28 AM,3160.6,3347.4,17.65,,,,,,,,,,
4857,10/18/18 11:53:28 AM,3162.7,3349.2,17.64,,,,,,,,,,
4858,10/18/18 12:23:28 PM,3165.4,3350.9,17.64,,,,,,,,,,
4859,10/18/18 12:53:28 PM,3165.4,3352.1,17.63,,,,,,,,,,
4860,10/18/18 01:23:28 PM,3168.1,3354.4,17.62,,,,,,,,,,
4861,10/18/18 01:53:28 PM,3169.2,3356.2,17.63,,,,,,,,,,
4862,10/18/18 02:23:28 PM,3170.8,3356.8,17.63,,,,,,,,,,
4863,10/18/18 02:53:28 PM,3171.9,3359.1,17.63,,,,,,,,,,
4864,10/18/18 03:23:28 PM,3174.6,3360.3,17.60,,,,,,,,,,
4865,10/18/18 03:53:28 PM,3177.3,3363.2,17.62,,,,,,,,,,
4866,10/18/18 04:23:28 PM,3178.4,3364.4,17.62,,,,,,,,,,
4867,10/18/18 04:53:28 PM,3180.0,3366.1,17.60,,,,,,,,,,
4868,10/18/18 05:23:28 PM,3181.1,3367.3,17.60,,,,,,,,,,
4869,10/18/18 05:53:28 PM,3180.5,3367.3,17.58,,,,,,,,,,
4870,10/18/18 06:23:28 PM,3181.1,3368.5,17.58,,,,,,,,,,
4871,10/18/18 06:53:28 PM,3182.2,3369.0,17.56,,,,,,,,,,
4872,10/18/18 07:23:28 PM,3182.2,3369.0,17.55,,,,,,,,,,
4873,10/18/18 07:53:28 PM,3184.9,3370.2,17.55,,,,,,,,,,
4874,10/18/18 08:23:28 PM,3184.9,3372.0,17.53,,,,,,,,,,
4875,10/18/18 08:53:28 PM,3185.9,3372.0,17.51,,,,,,,,,,
4876,10/18/18 09:23:28 PM,3186.5,3372.0,17.50,,,,,,,,,,
4877,10/18/18 09:53:28 PM,3186.5,3373.7,17.49,,,,,,,,,,
4878,10/18/18 10:23:28 PM,3187.6,3374.3,17.47,,,,,,,,,,
4879,10/18/18 10:53:28 PM,3188.6,3375.5,17.47,,,,,,,,,,
4880,10/18/18 11:23:28 PM,3186.5,3374.3,17.44,,,,,,,,,,
4881,10/18/18 11:53:28 PM,3189.2,3376.0,17.44,,,,,,,,,,
4882,10/19/18 12:23:28 AM,3190.3,3376.0,17.43,,,,,,,,,,
4883,10/19/18 12:53:28 AM,3187.6,3374.9,17.41,,,,,,,,,,
4884,10/19/18 01:23:28 AM,3187.6,3374.9,17.39,,,,,,,,,,
4885,10/19/18 01:53:28 AM,3186.5,3373.1,17.37,,,,,,,,,,
4886,10/19/18 02:23:28 AM,3186.5,3372.5,17.36,,,,,,,,,,
4887,10/19/18 02:53:28 AM,3185.9,3372.5,17.34,,,,,,,,,,
4888,10/19/18 03:23:28 AM,3184.9,3370.8,17.32,,,,,,,,,,
4889,10/19/18 03:53:28 AM,3183.8,3370.2,17.28,,,,,,,,,,
4890,10/19/18 04:23:28 AM,3183.8,3370.2,17.28,,,,,,,,,,
4891,10/19/18 04:53:28 AM,3183.8,3370.2,17.27,,,,,,,,,,
4892,10/19/18 05:23:28 AM,3183.8,3370.2,17.25,,,,,,,,,,
4893,10/19/18 05:53:28 AM,3182.2,3367.9,17.23,,,,,,,,,,
4894,10/19/18 06:23:28 AM,3181.1,3367.9,17.21,,,,,,,,,,
4895,10/19/18 06:53:28 AM,3181.1,3366.7,17.19,,,,,,,,,,
4896,10/19/18 07:23:28 AM,3180.0,3366.1,17.18,,,,,,,,,,
4897,10/19/18 07:53:28 AM,3180.0,3366.1,17.17,,,,,,,,,,
4898,10/19/18 08:23:28 AM,3178.4,3364.4,17.13,,,,,,,,,,
