"TOA5","PNNL_32","CR1000X","29516","CR1000X.Std.05.01","CPU:Tempest_v5_8_1_21.CR1X","40249","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt_Avg(9)","DiffVolt_Avg(10)","DiffVolt_Avg(11)","DiffVolt_Avg(12)","DiffVolt_Avg(13)","DiffVolt_Avg(14)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)","DiffVolt(9)","DiffVolt(10)","DiffVolt(11)","DiffVolt(12)","DiffVolt(13)","DiffVolt(14)"
"2022-05-17 05:45:00",21174,"NAN",13.72,1.107,0.709,0.602,0.549,0.552,0.431,0.427,0.452,0,0,0,0,0,0,1.107,0.71,0.602,0.549,0.552,0.431,0.427,0.45,0,0,0,0,0,0
"2022-05-17 06:00:00",21175,"NAN",13.71,1.105,0.711,0.602,0.549,0.552,0.431,0.427,0.448,0,0,0,0,0,0,1.105,0.713,0.602,0.548,0.552,0.43,0.427,0.445,0,0,0,0,0,0
"2022-05-17 06:15:00",21176,"NAN",13.71,1.104,0.716,0.601,0.548,0.552,0.429,0.427,0.44,0,0,0,0,0,0,1.101,0.717,0.601,0.547,0.552,0.428,0.428,0.436,0,0,0,0,0,0
"2022-05-17 06:30:00",21177,"NAN",13.72,1.098,0.716,0.6,0.547,0.552,0.427,0.428,0.432,0,0,0,0,0,0,1.095,0.715,0.599,0.546,0.552,0.426,0.428,0.428,0,0,0,0,0,0
"2022-05-17 06:45:00",21178,"NAN",13.72,1.091,0.713,0.598,0.546,0.551,0.424,0.428,0.423,0,0,0,0,0,0,1.087,0.711,0.597,0.545,0.551,0.422,0.428,0.42,0,0,0,0,0,0
"2022-05-17 07:00:00",21179,"NAN",13.71,1.084,0.71,0.596,0.544,0.55,0.419,0.428,0.415,0,0,0,0,0,0,1.08,0.708,0.595,0.544,0.55,0.416,0.428,0.412,0,0,0,0,0,0
"2022-05-17 07:15:00",21180,"NAN",13.71,1.077,0.705,0.593,0.543,0.549,0.41,0.428,0.408,0,0,0,0,0,0,1.074,0.702,0.591,0.542,0.548,0.405,0.427,0.405,0,0,0,0,0,0
"2022-05-17 07:30:00",21181,"NAN",13.72,1.071,0.7,0.589,0.541,0.547,0.398,0.426,0.401,0,0,0,0,0,0,1.069,0.698,0.587,0.54,0.546,0.391,0.425,0.398,0,0,0,0,0,0
"2022-05-17 07:45:00",21182,"NAN",13.71,1.066,0.695,0.583,0.538,0.543,0.384,0.422,0.395,0,0,0,0,0,0,1.063,0.693,0.579,0.536,0.542,0.377,0.42,0.392,0,0,0,0,0,0
"2022-05-17 08:00:00",21183,"NAN",13.71,1.06,0.69,0.574,0.534,0.538,0.369,0.417,0.388,0,0,0,0,0,0,1.057,0.687,0.569,0.532,0.534,0.361,0.414,0.384,0,0,0,0,0,0
"2022-05-17 08:15:00",21184,"NAN",13.71,1.055,0.685,0.561,0.528,0.529,0.353,0.409,0.38,0,0,0,0,0,0,1.052,0.682,0.555,0.525,0.524,0.347,0.405,0.378,0,0,0,0,0,0
"2022-05-17 08:30:00",21185,"NAN",13.72,1.051,0.68,0.547,0.521,0.517,0.341,0.401,0.375,0,0,0,0,0,0,1.051,0.679,0.54,0.518,0.51,0.337,0.397,0.374,0,0,0,0,0,0
"2022-05-17 08:45:00",21186,"NAN",13.71,1.05,0.678,0.532,0.513,0.5,0.331,0.393,0.371,0,0,0,0,0,0,1.048,0.676,0.524,0.508,0.49,0.327,0.389,0.369,0,0,0,0,0,0
"2022-05-17 09:00:00",21187,"NAN",13.71,1.048,0.677,0.515,0.503,0.48,0.322,0.385,0.367,0,0,0,0,0,0,1.049,0.677,0.507,0.498,0.473,0.318,0.382,0.365,0,0,0,0,0,0
"2022-05-17 09:15:00",21188,"NAN",13.71,1.049,0.676,0.501,0.493,0.466,0.315,0.379,0.364,0,0,0,0,0,0,1.049,0.677,0.496,0.489,0.461,0.313,0.377,0.363,0,0,0,0,0,0
"2022-05-17 09:30:00",21189,"NAN",13.71,1.048,0.677,0.491,0.485,0.454,0.31,0.374,0.362,0,0,0,0,0,0,1.046,0.678,0.486,0.482,0.449,0.308,0.371,0.361,0,0,0,0,0,0
"2022-05-17 09:45:00",21190,"NAN",13.71,1.047,0.68,0.483,0.479,0.447,0.307,0.369,0.361,0,0,0,0,0,0,1.047,0.68,0.481,0.476,0.444,0.306,0.367,0.361,0,0,0,0,0,0
"2022-05-17 10:00:00",21191,"NAN",13.71,1.046,0.682,0.477,0.474,0.442,0.304,0.365,0.36,0,0,0,0,0,0,1.045,0.683,0.474,0.472,0.443,0.303,0.363,0.359,0,0,0,0,0,0
"2022-05-17 10:15:00",21192,"NAN",13.71,1.047,0.684,0.469,0.47,0.44,0.303,0.362,0.359,0,0,0,0,0,0,1.048,0.684,0.466,0.469,0.439,0.303,0.361,0.358,0,0,0,0,0,0
"2022-05-17 10:30:00",21193,"NAN",13.72,1.048,0.685,0.463,0.467,0.439,0.305,0.361,0.358,0,0,0,0,0,0,1.048,0.685,0.461,0.467,0.437,0.306,0.36,0.358,0,0,0,0,0,0
"2022-05-17 10:45:00",21194,"NAN",13.71,1.048,0.686,0.458,0.465,0.436,0.306,0.36,0.357,0,0,0,0,0,0,1.049,0.686,0.456,0.464,0.437,0.307,0.36,0.357,0,0,0,0,0,0
"2022-05-17 11:00:00",21195,"NAN",13.71,1.049,0.687,0.454,0.463,0.436,0.307,0.36,0.356,0,0,0,0,0,0,1.05,0.688,0.453,0.462,0.436,0.308,0.36,0.356,0,0,0,0,0,0
"2022-05-17 11:15:00",21196,"NAN",13.71,1.047,0.688,0.45,0.461,0.435,0.309,0.36,0.355,0,0,0,0,0,0,1.044,0.69,0.449,0.459,0.436,0.31,0.36,0.355,0,0,0,0,0,0
"2022-05-17 11:30:00",21197,"NAN",13.72,1.043,0.689,0.448,0.459,0.435,0.311,0.361,0.354,0,0,0,0,0,0,1.044,0.691,0.448,0.458,0.435,0.311,0.361,0.354,0,0,0,0,0,0
"2022-05-17 11:45:00",21198,"NAN",13.72,1.043,0.692,0.447,0.458,0.434,0.312,0.361,0.353,0,0,0,0,0,0,1.042,0.691,0.446,0.457,0.433,0.312,0.361,0.353,0,0,0,0,0,0
"2022-05-17 12:00:00",21199,"NAN",13.71,1.042,0.692,0.446,0.457,0.432,0.311,0.36,0.353,0,0,0,0,0,0,1.043,0.693,0.448,0.457,0.432,0.313,0.36,0.353,0,0,0,0,0,0
"2022-05-17 12:15:00",21200,"NAN",13.71,1.042,0.692,0.447,0.457,0.43,0.312,0.359,0.352,0,0,0,0,0,0,1.042,0.694,0.448,0.456,0.431,0.314,0.358,0.352,0,0,0,0,0,0
"2022-05-17 12:30:00",21201,"NAN",13.71,1.043,0.694,0.449,0.457,0.432,0.313,0.359,0.352,0,0,0,0,0,0,1.042,0.693,0.449,0.456,0.431,0.311,0.358,0.351,0,0,0,0,0,0
"2022-05-17 12:45:00",21202,"NAN",13.71,1.042,0.694,0.449,0.456,0.432,0.313,0.358,0.351,0,0,0,0,0,0,1.042,0.694,0.449,0.456,0.431,0.314,0.358,0.351,0,0,0,0,0,0
"2022-05-17 13:00:00",21203,"NAN",13.7,1.041,0.694,0.45,0.456,0.432,0.314,0.358,0.351,0,0,0,0,0,0,1.04,0.693,0.451,0.456,0.435,0.315,0.358,0.351,0,0,0,0,0,0
"2022-05-17 13:15:00",21204,"NAN",13.71,1.042,0.693,0.452,0.456,0.434,0.316,0.358,0.351,0,0,0,0,0,0,1.042,0.694,0.452,0.457,0.434,0.316,0.358,0.352,0,0,0,0,0,0
"2022-05-17 13:30:00",21205,"NAN",13.71,1.043,0.698,0.456,0.458,0.438,0.322,0.361,0.354,0,0,0,0,0,0,1.044,0.699,0.458,0.459,0.437,0.322,0.362,0.355,0,0,0,0,0,0
"2022-05-17 13:45:00",21206,"NAN",13.71,1.043,0.695,0.456,0.459,0.435,0.321,0.361,0.353,0,0,0,0,0,0,1.04,0.691,0.453,0.459,0.432,0.32,0.36,0.351,0,0,0,0,0,0
"2022-05-17 14:00:00",21207,"NAN",13.71,1.041,0.693,0.456,0.459,0.434,0.322,0.361,0.351,0,0,0,0,0,0,1.041,0.696,0.458,0.461,0.435,0.323,0.362,0.353,0,0,0,0,0,0
"2022-05-17 14:15:00",21208,"NAN",13.71,1.043,0.698,0.456,0.46,0.432,0.319,0.361,0.351,0,0,0,0,0,0,1.042,0.695,0.454,0.46,0.43,0.319,0.36,0.35,0,0,0,0,0,0
"2022-05-17 14:30:00",21209,"NAN",13.71,1.042,0.696,0.455,0.459,0.431,0.322,0.36,0.35,0,0,0,0,0,0,1.041,0.699,0.458,0.46,0.433,0.327,0.362,0.351,0,0,0,0,0,0
"2022-05-17 14:45:00",21210,"NAN",13.71,1.045,0.707,0.466,0.463,0.443,0.334,0.367,0.357,0,0,0,0,0,0,1.048,0.713,0.47,0.465,0.448,0.336,0.37,0.362,0,0,0,0,0,0
"2022-05-17 15:00:00",21211,"NAN",13.71,1.048,0.713,0.472,0.467,0.449,0.339,0.371,0.364,0,0,0,0,0,0,1.049,0.712,0.475,0.469,0.454,0.342,0.373,0.364,0,0,0,0,0,0
"2022-05-17 15:15:00",21212,"NAN",13.71,1.05,0.713,0.477,0.471,0.456,0.343,0.375,0.363,0,0,0,0,0,0,1.051,0.717,0.478,0.473,0.457,0.342,0.375,0.362,0,0,0,0,0,0
"2022-05-17 15:30:00",21213,"NAN",13.71,1.051,0.722,0.484,0.477,0.461,0.347,0.378,0.366,0,0,0,0,0,0,1.052,0.725,0.488,0.479,0.463,0.35,0.38,0.37,0,0,0,0,0,0
"2022-05-17 15:45:00",21214,"NAN",13.71,1.051,0.726,0.487,0.48,0.46,0.344,0.378,0.368,0,0,0,0,0,0,1.05,0.725,0.487,0.481,0.46,0.342,0.376,0.364,0,0,0,0,0,0
"2022-05-17 16:00:00",21215,"NAN",13.71,1.051,0.725,0.493,0.484,0.466,0.35,0.38,0.366,0,0,0,0,0,0,1.052,0.727,0.499,0.487,0.47,0.357,0.383,0.372,0,0,0,0,0,0
"2022-05-17 16:15:00",21216,"NAN",13.71,1.054,0.732,0.503,0.49,0.472,0.36,0.386,0.377,0,0,0,0,0,0,1.056,0.735,0.508,0.493,0.476,0.365,0.388,0.381,0,0,0,0,0,0
"2022-05-17 16:30:00",21217,"NAN",13.71,1.058,0.736,0.512,0.496,0.481,0.367,0.391,0.385,0,0,0,0,0,0,1.059,0.737,0.513,0.499,0.483,0.362,0.392,0.386,0,0,0,0,0,0
"2022-05-17 16:45:00",21218,"NAN",13.72,1.059,0.738,0.509,0.499,0.481,0.355,0.389,0.379,0,0,0,0,0,0,1.058,0.74,0.507,0.5,0.48,0.352,0.387,0.372,0,0,0,0,0,0
"2022-05-17 17:00:00",21219,"NAN",13.71,1.055,0.74,0.509,0.501,0.481,0.355,0.388,0.373,0,0,0,0,0,0,1.054,0.74,0.513,0.503,0.483,0.363,0.39,0.378,0,0,0,0,0,0
"2022-05-17 17:15:00",21220,"NAN",13.71,1.056,0.742,0.519,0.507,0.489,0.368,0.393,0.384,0,0,0,0,0,0,1.058,0.744,0.523,0.509,0.492,0.371,0.395,0.388,0,0,0,0,0,0
"2022-05-17 17:30:00",21221,"NAN",13.71,1.059,0.744,0.527,0.512,0.495,0.375,0.397,0.39,0,0,0,0,0,0,1.061,0.744,0.53,0.514,0.498,0.378,0.398,0.391,0,0,0,0,0,0
"2022-05-17 17:45:00",21222,"NAN",13.71,1.062,0.744,0.533,0.516,0.502,0.38,0.399,0.393,0,0,0,0,0,0,1.062,0.744,0.535,0.517,0.506,0.38,0.4,0.394,0,0,0,0,0,0
"2022-05-17 18:00:00",21223,"NAN",13.71,1.062,0.745,0.54,0.52,0.509,0.385,0.402,0.395,0,0,0,0,0,0,1.063,0.748,0.544,0.522,0.514,0.389,0.403,0.397,0,0,0,0,0,0
"2022-05-17 18:15:00",21224,"NAN",13.71,1.064,0.749,0.547,0.524,0.518,0.392,0.405,0.4,0,0,0,0,0,0,1.066,0.75,0.549,0.526,0.521,0.394,0.406,0.403,0,0,0,0,0,0
"2022-05-17 18:30:00",21225,"NAN",13.71,1.067,0.75,0.552,0.528,0.523,0.397,0.407,0.405,0,0,0,0,0,0,1.069,0.751,0.555,0.53,0.526,0.4,0.408,0.407,0,0,0,0,0,0
"2022-05-17 18:45:00",21226,"NAN",13.72,1.072,0.752,0.558,0.532,0.528,0.402,0.41,0.409,0,0,0,0,0,0,1.075,0.753,0.56,0.533,0.53,0.405,0.411,0.411,0,0,0,0,0,0
"2022-05-17 19:00:00",21227,"NAN",13.7,1.077,0.754,0.563,0.535,0.533,0.407,0.412,0.414,0,0,0,0,0,0,1.08,0.755,0.565,0.536,0.536,0.409,0.413,0.416,0,0,0,0,0,0
"2022-05-17 19:15:00",21228,"NAN",13.71,1.083,0.755,0.568,0.538,0.537,0.412,0.414,0.419,0,0,0,0,0,0,1.086,0.756,0.57,0.539,0.539,0.413,0.415,0.421,0,0,0,0,0,0
"2022-05-17 19:30:00",21229,"NAN",13.71,1.088,0.755,0.571,0.54,0.54,0.415,0.416,0.423,0,0,0,0,0,0,1.091,0.755,0.573,0.541,0.541,0.416,0.417,0.425,0,0,0,0,0,0
"2022-05-17 19:45:00",21230,"NAN",13.71,1.093,0.754,0.575,0.542,0.541,0.417,0.417,0.427,0,0,0,0,0,0,1.095,0.754,0.576,0.543,0.541,0.418,0.418,0.428,0,0,0,0,0,0
"2022-05-17 20:00:00",21231,"NAN",13.71,1.096,0.753,0.577,0.545,0.542,0.419,0.419,0.43,0,0,0,0,0,0,1.097,0.752,0.578,0.546,0.542,0.42,0.42,0.431,0,0,0,0,0,0
"2022-05-17 20:15:00",21232,"NAN",13.71,1.097,0.752,0.58,0.547,0.543,0.42,0.42,0.432,0,0,0,0,0,0,1.096,0.752,0.581,0.549,0.544,0.422,0.421,0.433,0,0,0,0,0,0
"2022-05-17 20:30:00",21233,"NAN",13.72,1.095,0.751,0.583,0.55,0.544,0.423,0.422,0.435,0,0,0,0,0,0,1.096,0.752,0.585,0.551,0.545,0.424,0.422,0.436,0,0,0,0,0,0
"2022-05-17 20:45:00",21234,"NAN",13.72,1.098,0.751,0.586,0.552,0.545,0.425,0.423,0.437,0,0,0,0,0,0,1.1,0.75,0.587,0.553,0.546,0.425,0.423,0.437,0,0,0,0,0,0
"2022-05-17 21:00:00",21235,"NAN",13.71,1.102,0.75,0.588,0.554,0.546,0.426,0.424,0.438,0,0,0,0,0,0,1.103,0.75,0.589,0.555,0.547,0.427,0.425,0.439,0,0,0,0,0,0
"2022-05-17 21:15:00",21236,"NAN",13.71,1.104,0.749,0.59,0.555,0.547,0.428,0.425,0.44,0,0,0,0,0,0,1.104,0.749,0.591,0.556,0.548,0.429,0.426,0.44,0,0,0,0,0,0
"2022-05-17 21:30:00",21237,"NAN",13.72,1.101,0.749,0.592,0.557,0.548,0.429,0.426,0.441,0,0,0,0,0,0,1.093,0.749,0.592,0.557,0.549,0.429,0.427,0.442,0,0,0,0,0,0
"2022-05-17 21:45:00",21238,"NAN",13.72,1.095,0.748,0.593,0.558,0.549,0.43,0.427,0.442,0,0,0,0,0,0,1.096,0.747,0.594,0.559,0.549,0.431,0.427,0.443,0,0,0,0,0,0
"2022-05-17 22:00:00",21239,"NAN",13.71,1.096,0.747,0.595,0.559,0.549,0.431,0.428,0.443,0,0,0,0,0,0,1.096,0.746,0.595,0.56,0.549,0.432,0.428,0.444,0,0,0,0,0,0
"2022-05-17 22:15:00",21240,"NAN",13.71,1.095,0.746,0.596,0.561,0.55,0.433,0.429,0.444,0,0,0,0,0,0,1.095,0.745,0.597,0.561,0.55,0.433,0.429,0.445,0,0,0,0,0,0
"2022-05-17 22:30:00",21241,"NAN",13.72,1.096,0.744,0.598,0.562,0.55,0.434,0.429,0.445,0,0,0,0,0,0,1.096,0.743,0.598,0.563,0.55,0.435,0.43,0.445,0,0,0,0,0,0
"2022-05-17 22:45:00",21242,"NAN",13.71,1.099,0.744,0.599,0.563,0.55,0.435,0.43,0.446,0,0,0,0,0,0,1.102,0.743,0.599,0.564,0.551,0.436,0.43,0.446,0,0,0,0,0,0
"2022-05-17 23:00:00",21243,"NAN",13.71,1.103,0.743,0.6,0.564,0.551,0.436,0.431,0.446,0,0,0,0,0,0,1.104,0.742,0.6,0.564,0.55,0.437,0.431,0.447,0,0,0,0,0,0
"2022-05-17 23:15:00",21244,"NAN",13.71,1.105,0.741,0.601,0.564,0.55,0.438,0.431,0.447,0,0,0,0,0,0,1.106,0.741,0.601,0.564,0.55,0.438,0.431,0.447,0,0,0,0,0,0
"2022-05-17 23:30:00",21245,"NAN",13.72,1.105,0.74,0.602,0.564,0.55,0.439,0.431,0.447,0,0,0,0,0,0,1.103,0.741,0.602,0.565,0.55,0.439,0.432,0.448,0,0,0,0,0,0
"2022-05-17 23:45:00",21246,"NAN",13.72,1.102,0.74,0.603,0.565,0.55,0.44,0.432,0.448,0,0,0,0,0,0,1.102,0.74,0.603,0.566,0.55,0.441,0.432,0.448,0,0,0,0,0,0
"2022-05-18 00:00:00",21247,"NAN",13.71,1.104,0.74,0.604,0.566,0.551,0.441,0.432,0.449,0,0,0,0,0,0,1.106,0.739,0.604,0.567,0.551,0.442,0.432,0.449,0,0,0,0,0,0
"2022-05-18 00:15:00",21248,"NAN",13.71,1.107,0.738,0.605,0.567,0.551,0.442,0.432,0.449,0,0,0,0,0,0,1.108,0.737,0.605,0.567,0.55,0.442,0.432,0.45,0,0,0,0,0,0
"2022-05-18 00:30:00",21249,"NAN",13.72,1.107,0.736,0.605,0.568,0.55,0.443,0.432,0.45,0,0,0,0,0,0,1.106,0.735,0.606,0.569,0.549,0.443,0.433,0.45,0,0,0,0,0,0
"2022-05-18 00:45:00",21250,"NAN",13.72,1.106,0.735,0.607,0.57,0.548,0.444,0.433,0.45,0,0,0,0,0,0,1.108,0.736,0.607,0.571,0.548,0.444,0.433,0.451,0,0,0,0,0,0
"2022-05-18 01:00:00",21251,"NAN",13.71,1.109,0.736,0.607,0.572,0.549,0.444,0.433,0.451,0,0,0,0,0,0,1.107,0.736,0.608,0.572,0.55,0.444,0.433,0.451,0,0,0,0,0,0
"2022-05-18 01:15:00",21252,"NAN",13.71,1.107,0.735,0.608,0.572,0.55,0.445,0.433,0.452,0,0,0,0,0,0,1.106,0.734,0.608,0.572,0.55,0.445,0.433,0.452,0,0,0,0,0,0
"2022-05-18 01:30:00",21253,"NAN",13.72,1.106,0.734,0.608,0.573,0.55,0.446,0.433,0.452,0,0,0,0,0,0,1.106,0.734,0.609,0.573,0.55,0.446,0.433,0.452,0,0,0,0,0,0
"2022-05-18 01:45:00",21254,"NAN",13.72,1.105,0.735,0.611,0.575,0.552,0.446,0.433,0.452,0,0,0,0,0,0,1.106,0.735,0.612,0.575,0.553,0.446,0.433,0.453,0,0,0,0,0,0
"2022-05-18 02:00:00",21255,"NAN",13.71,1.107,0.734,0.611,0.574,0.553,0.446,0.433,0.453,0,0,0,0,0,0,1.106,0.733,0.611,0.574,0.552,0.446,0.433,0.453,0,0,0,0,0,0
"2022-05-18 02:15:00",21256,"NAN",13.72,1.106,0.734,0.61,0.574,0.551,0.445,0.433,0.453,0,0,0,0,0,0,1.108,0.734,0.61,0.574,0.551,0.445,0.433,0.453,0,0,0,0,0,0
"2022-05-18 02:30:00",21257,"NAN",13.72,1.107,0.734,0.61,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0,1.106,0.733,0.61,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0
"2022-05-18 02:45:00",21258,"NAN",13.72,1.104,0.733,0.61,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0,1.103,0.732,0.61,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0
"2022-05-18 03:00:00",21259,"NAN",13.71,1.103,0.731,0.61,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0,1.103,0.73,0.609,0.573,0.552,0.446,0.433,0.453,0,0,0,0,0,0
"2022-05-18 03:15:00",21260,"NAN",13.71,1.102,0.73,0.61,0.573,0.552,0.447,0.433,0.453,0,0,0,0,0,0,1.103,0.731,0.61,0.573,0.552,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 03:30:00",21261,"NAN",13.72,1.106,0.73,0.61,0.573,0.552,0.447,0.433,0.453,0,0,0,0,0,0,1.107,0.729,0.609,0.572,0.552,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 03:45:00",21262,"NAN",13.72,1.107,0.728,0.61,0.572,0.552,0.447,0.433,0.453,0,0,0,0,0,0,1.105,0.726,0.61,0.572,0.552,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 04:00:00",21263,"NAN",13.71,1.104,0.726,0.611,0.572,0.551,0.447,0.433,0.453,0,0,0,0,0,0,1.103,0.724,0.611,0.573,0.55,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 04:15:00",21264,"NAN",13.72,1.107,0.724,0.611,0.573,0.549,0.447,0.433,0.453,0,0,0,0,0,0,1.108,0.722,0.611,0.573,0.548,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 04:30:00",21265,"NAN",13.72,1.108,0.722,0.611,0.573,0.547,0.447,0.433,0.453,0,0,0,0,0,0,1.108,0.72,0.611,0.573,0.546,0.447,0.433,0.453,0,0,0,0,0,0
"2022-05-18 04:45:00",21266,"NAN",13.72,1.107,0.721,0.611,0.573,0.546,0.447,0.433,0.453,0,0,0,0,0,0,1.106,0.721,0.611,0.573,0.547,0.448,0.433,0.453,0,0,0,0,0,0
"2022-05-18 05:00:00",21267,"NAN",13.71,1.106,0.72,0.611,0.573,0.547,0.449,0.432,0.453,0,0,0,0,0,0,1.106,0.718,0.611,0.573,0.548,0.449,0.432,0.453,0,0,0,0,0,0
"2022-05-18 05:15:00",21268,"NAN",13.72,1.106,0.717,0.612,0.573,0.547,0.449,0.432,0.452,0,0,0,0,0,0,1.105,0.716,0.612,0.573,0.547,0.449,0.432,0.451,0,0,0,0,0,0
"2022-05-18 05:30:00",21269,"NAN",13.72,1.105,0.716,0.612,0.573,0.548,0.449,0.432,0.449,0,0,0,0,0,0,1.106,0.716,0.611,0.573,0.548,0.448,0.432,0.446,0,0,0,0,0,0
"2022-05-18 05:45:00",21270,"NAN",13.72,1.104,0.716,0.611,0.572,0.547,0.447,0.432,0.442,0,0,0,0,0,0,1.103,0.719,0.611,0.572,0.548,0.446,0.432,0.438,0,0,0,0,0,0
"2022-05-18 06:00:00",21271,"NAN",13.72,1.102,0.721,0.61,0.572,0.548,0.445,0.432,0.433,0,0,0,0,0,0,1.102,0.722,0.61,0.571,0.548,0.445,0.433,0.43,0,0,0,0,0,0
"2022-05-18 06:15:00",21272,"NAN",13.71,1.1,0.721,0.609,0.571,0.548,0.445,0.433,0.426,0,0,0,0,0,0,1.098,0.72,0.608,0.57,0.548,0.444,0.433,0.422,0,0,0,0,0,0
"2022-05-18 06:30:00",21273,"NAN",13.72,1.093,0.717,0.607,0.569,0.548,0.443,0.433,0.418,0,0,0,0,0,0,1.091,0.715,0.607,0.568,0.548,0.442,0.433,0.414,0,0,0,0,0,0
"2022-05-18 06:45:00",21274,"NAN",13.72,1.088,0.711,0.606,0.568,0.548,0.44,0.433,0.411,0,0,0,0,0,0,1.085,0.709,0.605,0.567,0.548,0.438,0.433,0.408,0,0,0,0,0,0
"2022-05-18 07:00:00",21275,"NAN",13.71,1.083,0.706,0.604,0.566,0.548,0.436,0.433,0.406,0,0,0,0,0,0,1.082,0.704,0.603,0.565,0.548,0.433,0.432,0.404,0,0,0,0,0,0
"2022-05-18 07:15:00",21276,"NAN",13.72,1.079,0.702,0.602,0.564,0.547,0.428,0.432,0.403,0,0,0,0,0,0,1.078,0.701,0.6,0.563,0.547,0.422,0.431,0.402,0,0,0,0,0,0
"2022-05-18 07:30:00",21277,"NAN",13.72,1.077,0.7,0.598,0.562,0.546,0.416,0.43,0.401,0,0,0,0,0,0,1.075,0.7,0.597,0.561,0.545,0.411,0.429,0.399,0,0,0,0,0,0
"2022-05-18 07:45:00",21278,"NAN",13.72,1.074,0.699,0.594,0.56,0.544,0.404,0.427,0.398,0,0,0,0,0,0,1.073,0.699,0.591,0.559,0.542,0.397,0.425,0.396,0,0,0,0,0,0
"2022-05-18 08:00:00",21279,"NAN",13.71,1.072,0.699,0.588,0.557,0.54,0.39,0.422,0.394,0,0,0,0,0,0,1.07,0.698,0.585,0.556,0.538,0.384,0.42,0.391,0,0,0,0,0,0
"2022-05-18 08:15:00",21280,"NAN",13.71,1.067,0.697,0.58,0.555,0.535,0.378,0.416,0.389,0,0,0,0,0,0,1.066,0.696,0.576,0.553,0.533,0.373,0.414,0.386,0,0,0,0,0,0
"2022-05-18 08:30:00",21281,"NAN",13.72,1.062,0.694,0.572,0.552,0.528,0.369,0.411,0.384,0,0,0,0,0,0,1.061,0.692,0.567,0.549,0.523,0.365,0.408,0.381,0,0,0,0,0,0
"2022-05-18 08:45:00",21282,"NAN",13.72,1.061,0.691,0.562,0.546,0.52,0.361,0.405,0.38,0,0,0,0,0,0,1.061,0.689,0.558,0.542,0.517,0.357,0.403,0.378,0,0,0,0,0,0
"2022-05-18 09:00:00",21283,"NAN",13.71,1.06,0.686,0.551,0.537,0.51,0.354,0.401,0.377,0,0,0,0,0,0,1.057,0.684,0.545,0.533,0.504,0.351,0.399,0.376,0,0,0,0,0,0
"2022-05-18 09:15:00",21284,"NAN",13.72,1.055,0.682,0.538,0.529,0.494,0.347,0.397,0.375,0,0,0,0,0,0,1.055,0.682,0.533,0.525,0.488,0.344,0.394,0.374,0,0,0,0,0,0
"2022-05-18 09:30:00",21285,"NAN",13.72,1.055,0.68,0.527,0.521,0.481,0.342,0.391,0.373,0,0,0,0,0,0,1.051,0.679,0.523,0.517,0.475,0.339,0.389,0.372,0,0,0,0,0,0
"2022-05-18 09:45:00",21286,"NAN",13.72,1.054,0.681,0.518,0.513,0.47,0.336,0.386,0.371,0,0,0,0,0,0,1.053,0.682,0.513,0.509,0.464,0.334,0.383,0.37,0,0,0,0,0,0
"2022-05-18 10:00:00",21287,"NAN",13.71,1.05,0.683,0.508,0.507,0.46,0.334,0.381,0.369,0,0,0,0,0,0,1.051,0.683,0.504,0.504,0.458,0.334,0.38,0.369,0,0,0,0,0,0
"2022-05-18 10:15:00",21288,"NAN",13.71,1.051,0.683,0.499,0.5,0.455,0.334,0.378,0.368,0,0,0,0,0,0,1.05,0.683,0.495,0.498,0.453,0.335,0.377,0.367,0,0,0,0,0,0
"2022-05-18 10:30:00",21289,"NAN",13.71,1.049,0.685,0.49,0.495,0.452,0.336,0.376,0.366,0,0,0,0,0,0,1.049,0.687,0.486,0.493,0.45,0.335,0.375,0.366,0,0,0,0,0,0
"2022-05-18 10:45:00",21290,"NAN",13.71,1.051,0.687,0.48,0.49,0.451,0.336,0.375,0.364,0,0,0,0,0,0,1.049,0.686,0.476,0.487,0.45,0.336,0.374,0.363,0,0,0,0,0,0
"2022-05-18 11:00:00",21291,"NAN",13.71,1.052,0.687,0.471,0.484,0.448,0.334,0.372,0.362,0,0,0,0,0,0,1.05,0.686,0.467,0.481,0.447,0.333,0.371,0.362,0,0,0,0,0,0
"2022-05-18 11:15:00",21292,"NAN",13.71,1.051,0.689,0.465,0.48,0.447,0.332,0.371,0.361,0,0,0,0,0,0,1.052,0.69,0.463,0.479,0.446,0.332,0.37,0.36,0,0,0,0,0,0
